Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Gene–Environment Interaction Affects Risk of Atopic Eczema: Population and In Vitro Studies","Early-life dog exposure may modify the genetic effect of rs10214237 on atopic eczema through IL7R, supporting observational epidemiology showing a protective effect for dog ownership.","M. Standl, Ashley Budu-Aggrey, Luke J Johnston, M. S. Elias, S. H. Arshad, P. Bager, Veronique Bataille, Helena Blakeway, Klaus Bønnelykke, D. Boomsma, Ben M. Brumpton, Mariona Bustamante Pineda, A. Campbell, John A Curtin, A. Eliasen, J. Fadista, B. Feenstra, T. Gerner, C. Medina-Gomez, Sarah Grosche, Kristine B. Gutzkow, A. Halling, Caroline Hayward, John Henderson, Esther Herrera-Luis, John W. Holloway, J. Hottenga, J. O’B Hourihane, Chen Hu, Kristian Hveem, A. Irizar, Bénédicte Jacquemin, Leon Jessen, Sarah Kress, Ramesh J. Kurukulaaratchy, S. Lau, S. Llop, M. Løset, I. Marenholz, D. Mason, D. McCartney, M. Melbye, E. Mélen, C. Minică, Clare S Murray, T. Nijsten, L. Pardo, S. Pasmans, C. Pennell, M. R. Rinnov, Gillian Santorelli, T. Schikowski, Darina Sheehan, Angela Simpson, C. Söderhäll, Laurent F. Thomas, J. P. Thyssen, M. Torrent, T. Beijsterveldt, A. Visconti, J. Vonk, Carol A. Wang, Cheng-Jian Xu, A. Ziyab, Adnan Custovic, P. Di Meglio, L. Duijts, C. Flohr, A. Irvine, Gerard H. Koppelman, Young-Ae Lee, Nick Reynolds, Catherine H Smith, S. Langan, Lavinia Paternoster, Sara J Brown",2025,2,"Multiple environmental and genetic factors play a role in the pathogenesis of atopic eczema (AE). We aimed to investigate gene-environment interactions (G × E) to improve understanding of the pathophysiology. We analysed data from 16 European studies to test for interaction between the 24 most significant AE-associated loci identified from genome-wide association studies and 18 early-life environmental factors. We tested for replication using a further 10 studies and in vitro modeling to independently assess findings. The discovery analysis (including 25,339 individuals) showed suggestive evidence for interaction (p < 0.05) between seven environmental factors (antibiotic use, cat ownership, dog ownership, breastfeeding, elder sibling, smoking and washing practices) and at least one established variant for AE, 14 interactions in total. In the replication analysis (254,532 individuals) dog exposure × rs10214237 (on chromosome 5p13.2 near IL7R) was nominally significant (OR = 0.91 [0.83-0.99] p = 0.025), with a risk effect of the T allele observed only in those not exposed to dogs. A similar interaction with rs10214237 was observed for siblings in the discovery analysis (OR = 0.84 [0.75-0.94] p = 0.003), but replication analysis was under-powered (OR = 1.09 [0.82-1.46]). rs10214237 homozygous risk genotype is associated with lower IL-7R expression in human keratinocytes, and dog exposure modelled in vitro showed a differential response according to rs10214237 genotype. Interaction analysis and functional assessment provide preliminary evidence that early-life dog exposure may modify the genetic effect of rs10214237 on AE via IL7R, supporting observational epidemiology showing a protective effect for dog ownership. The lack of evidence for other G × E studied here implies only weak effects are likely to occur.","meta-analysis","Allergy","1","10.1111/all.16605","https://consensus.app/papers/gene%E2%80%93environment-interaction-affects-risk-of-atopic-standl-budu-aggrey/b5d0ae869cd155fea9693e99f8ada416/"
"Interventions to Improve Mental Health, Well-Being, Physical Health, and Lifestyle Behaviors in Physicians and Nurses: A Systematic Review","Mindfulness and cognitive-behavioral therapy-based interventions effectively reduce stress, anxiety, and depression in physicians and nurses, while deep breathing and gratitude may be beneficial.","B. Melnyk, Stephanie A. Kelly, Janna D Stephens, K. Dhakal, Colleen M. McGovern, S. Tucker, Jacqueline Hoying, K. McRae, S. Ault, Elizabeth J. Spurlock, S. Bird",2020,268,"This systematic review focused on randomized controlled trials (RCTs) with physicians and nurses that tested interventions designed to improve their mental health, well-being, physical health, and lifestyle behaviors. A systematic search of electronic databases from 2008 to May 2018 included PubMed, CINAHL, PsycINFO, SPORTDiscus, and the Cochrane Library. Inclusion criteria included an RCT design, samples of physicians and/or nurses, and publication year 2008 or later with outcomes targeting mental health, well-being/resiliency, healthy lifestyle behaviors, and/or physical health. Exclusion criteria included studies with a focus on burnout without measures of mood, resiliency, mindfulness, or stress; primary focus on an area other than health promotion; and non-English papers. Quantitative and qualitative data were extracted from each study by 2 independent researchers using a standardized template created in Covidence. Although meta-analytic pooling across all studies was desired, a wide array of outcome measures made quantitative pooling unsuitable. Therefore, effect sizes were calculated and a mini meta-analysis was completed. Twenty-nine studies (N = 2708 participants) met the inclusion criteria. Results indicated that mindfulness and cognitive-behavioral therapy-based interventions are effective in reducing stress, anxiety, and depression. Brief interventions that incorporate deep breathing and gratitude may be beneficial. Visual triggers, pedometers, and health coaching with texting increased physical activity. Healthcare systems must promote the health and well-being of physicians and nurses with evidence-based interventions to improve population health and enhance the quality and safety of the care that is delivered.","systematic review","American Journal of Health Promotion","1","10.1177/0890117120920451","https://consensus.app/papers/interventions-to-improve-mental-health-wellbeing-melnyk-kelly/7739136ffec25b7db627c362f0939f61/"
"Risk factors for eating disorders: findings from a rapid review","Eating disorders are associated with multiple risk factors, including genetics, gut microbiota, childhood exposures, personality traits, comorbid mental health conditions, gender, socio-economic status, ethnic minority, body image, and elite sports.","S. Barakat, S. McLean, E. Bryant, Ân H. Lê, P. Marks, P. Aouad, S. Barakat, R. Boakes, L. Brennan, S. Byrne, Belinda Caldwell, S. Calvert, B. Carroll, D. Castle, I. Caterson, Belinda Chelius, Lyn Chiem, S. Clarke, J. Conti, Lexi Crouch, Genevieve Dammery, Natasha Dzajkovski, J. Fardouly, Carmen Felicia, John Feneley, Amber-Marie Firriolo, N. Foroughi, M. Fuller-Tyszkiewicz, A. Fursland, V. Gonzalez-Arce, Bethanie Gouldthorp, Kelly Griffin, S. Griffiths, A. Hambleton, A. Hannigan, Melissa Hart, S. Hart, P. Hay, I. Hickie, Francis Kay-Lambkin, R. King, M. Kohn, E. Koreshe, I. Krug, Ân H. Lê, Jake Linardon, Randall Long, Amanda Long, S. Madden, S. Maguire, D. Maloney, S. McLean, Thy Meddick, J. Miskovic-Wheatley, Deborah Mitchison, R. O’Kearney, S. Ong, R. Paterson, S. Paxton, Melissa J Pehlivan, G. Pépin, A. Phillipou, J. Piccone, R. Pinkus, Bronwyn C Raykos, P. Rhodes, E. Rieger, Sarah Rodan, Karen Rockett, J. Russell, H. Russell, Fiona Salter, Susan S. Sawyer, Beth. Shelton, Urvashnee Singh, Sophie Smith, Evelyn Smith, K. Spielman, S. Squire, J. Thomson, M. Tiggemann, S. Touyz, Ranjani Utpala, L. Vartanian, Andrew Wallis, W. Ward, Sarah Wells, E. Wertheim, S. Wilksch, Michelle Williams",2023,211,"Risk factors represent a range of complex variables associated with the onset, development, and course of eating disorders. Understanding these risk factors is vital for the refinement of aetiological models, which may inform the development of targeted, evidence-based prevention, early intervention, and treatment programs. This Rapid Review aimed to identify and summarise research studies conducted within the last 12 years, focusing on risk factors associated with eating disorders. The current review forms part of a series of Rapid Reviews to be published in a special issue in the Journal of Eating Disorders, funded by the Australian Government to inform the development of the National Eating Disorder Research and Translation Strategy 2021-2031. Three databases were searched for studies published between 2009 and 2021, published in English, and comprising high-level evidence studies (meta-analyses, systematic reviews, moderately sized randomised controlled studies, moderately sized controlled-cohort studies, or population studies). Data pertaining to risk factors for eating disorders were synthesised and outlined in the current paper. A total of 284 studies were included. The findings were divided into nine main categories: (1) genetics, (2) gastrointestinal microbiota and autoimmune reactions, (3) childhood and early adolescent exposures, (4) personality traits and comorbid mental health conditions, (5) gender, (6) socio-economic status, (7) ethnic minority, (8) body image and social influence, and (9) elite sports. A substantial amount of research exists supporting the role of inherited genetic risk in the development of eating disorders, with biological risk factors, such as the role of gut microbiota in dysregulation of appetite, an area of emerging evidence. Abuse, trauma and childhood obesity are strongly linked to eating disorders, however less conclusive evidence exists regarding developmental factors such as role of in-utero exposure to hormones. Comorbidities between eating disorders and mental health disorders, including personality and mood disorders, have been found to increase the severity of eating disorder symptomatology. Higher education attainment, body image-related factors, and use of appearance-focused social media are also associated with increased risk of eating disorder symptoms. Eating disorders are associated with multiple risk factors. An extensive amount of research has been conducted in the field; however, further studies are required to assess the causal nature of the risk factors identified in the current review. This will assist in understanding the sequelae of eating disorder development and in turn allow for enhancement of existing interventions and ultimately improved outcomes for individuals.","systematic review","Journal of Eating Disorders","1","10.1186/s40337-022-00717-4","https://consensus.app/papers/risk-factors-for-eating-disorders-findings-from-a-rapid-barakat-mclean/cc7d5f74910e5d149a62c0be2fc34b51/"
"A genome‐wide association study of the frailty index highlights brain pathways in ageing","Frailty risk is influenced by multiple genetic factors, including mental health and brain pathways, with higher education attainment being associated with a lower degree of frailty.","J. Atkins, J. Jylhävä, N. Pedersen, P. Magnusson, Yi Lu, Yunzhang Wang, S. Hägg, D. Melzer, Dylan M. Williams, L. Pilling",2021,227,"Frailty is a common geriatric syndrome and strongly associated with disability, mortality and hospitalization. Frailty is commonly measured using the frailty index (FI), based on the accumulation of a number of health deficits during the life course. The mechanisms underlying FI are multifactorial and not well understood, but a genetic basis has been suggested with heritability estimates between 30 and 45%. Understanding the genetic determinants and biological mechanisms underpinning FI may help to delay or even prevent frailty. We performed a genome-wide association study (GWAS) meta-analysis of a frailty index in European descent UK Biobank participants (n = 164,610, 60-70 years) and Swedish TwinGene participants (n = 10,616, 41-87 years). FI calculation was based on 49 or 44 self-reported items on symptoms, disabilities and diagnosed diseases for UK Biobank and TwinGene, respectively. 14 loci were associated with the FI (p < 5*10). Many FI-associated loci have established associations with traits such as body mass index, cardiovascular disease, smoking, HLA proteins, depression and neuroticism; however, one appears to be novel. The estimated single nucleotide polymorphism (SNP) heritability of the FI was 11% (0.11, SE 0.005). In enrichment analysis, genes expressed in the frontal cortex and hippocampus were significantly downregulated (adjusted p < 0.05). We also used Mendelian randomization to identify modifiable traits and exposures that may affect frailty risk, with a higher educational attainment genetic risk score being associated with a lower degree of frailty. Risk of frailty is influenced by many genetic factors, including well-known disease risk factors and mental health, with particular emphasis on pathways in the brain.","meta-analysis","Aging Cell","1","10.1111/acel.13459","https://consensus.app/papers/a-genome%E2%80%90wide-association-study-of-the-frailty-index-atkins-jylh%C3%A4v%C3%A4/97dfe3d1e44e564c9f246f37298cdf43/"
"Review: Mental health impacts of the COVID‐19 pandemic on children and youth – a systematic review","The COVID-19 pandemic has led to increased fear, depressive, and anxious symptoms in children and adolescents, with older adolescents, girls, and those with neurodiversities at higher risk.","H. Samji, Judy Wu, Amilya Ladak, Caralyn Vossen, Evelyn Stewart, Naomi Dove, David Long, Gaelen Snell",2021,729,"The COVID-19 pandemic has posed an unprecedented threat to global mental health. Children and adolescents may be more susceptible to mental health impacts related to their vulnerable developmental stage, fear of infection, home confinement, suspension of regular school and extracurricular activities, physical distancing mandates, and larger scale threats such as global financial recessions and associated impacts. Our objective was to review existing evidence of the COVID-19 pandemic's global impact on the mental health of children and adolescents <19 years of age and to identify personal and contextual factors that may enhance risk or confer protection in relation to mental health outcomes. We conducted a search of peer-reviewed and preprint research published in English from January 1, 2020, to February 22, 2021. We included studies collecting primary data on COVID-19-related mental health impacts on children and adolescents. We graded the strength of included articles using the Oxford Centre for Evidence-Based Medicine rating scheme. Our search and review yielded 116 articles presenting data on a total of 127,923 children and adolescents; 50,984 child and adolescent proxy reports (e.g., parents, healthcare practitioners); and >3,000 chart reviews. A high prevalence of COVID-19-related fear was noted among children and adolescents, as well as more depressive and anxious symptoms compared with prepandemic estimates. Older adolescents, girls, and children and adolescents living with neurodiversities and/or chronic physical conditions were more likely to experience negative mental health outcomes. Many studies reported mental health deterioration among children and adolescents due to COVID-19 pandemic control measures. Physical exercise, access to entertainment, positive familial relationships, and social support were associated with better mental health outcomes. This review highlights the urgent need for practitioners and policymakers to attend to and collaborate with children and adolescents, especially those in higher risk subgroups, to mitigate short- and long-term pandemic-associated mental health effects.","systematic review","Child and Adolescent Mental Health","1","10.1111/camh.12501","https://consensus.app/papers/review-mental-health-impacts-of-the-covid%E2%80%9019-pandemic-on-samji-wu/0e981424cc025c12a4d34ab4a76c8d12/"
"Associations Between Problematic Internet Use and Mental Health Outcomes of Students: A Meta-analytic Review","Problematic internet use is moderately and positively associated with depressive symptoms, anxiety, loneliness, and other mental health outcomes, and negatively related to subjective well-being in students.","Zhihui Cai, Peipei Mao, Zhikeng Wang, Dandan Wang, Jinbo He, Xitao Fan",2023,122,"The increasing prevalence of problematic internet use has heightened concerns about its adverse impact on internet users' mental health. Despite reviews investigating the associations between problematic internet use and mental health outcomes, there is a lack of understanding of various aspects of students' mental health. This study aimed to bridge this gap by providing a more comprehensive overall picture of this issue through a quantitative synthesis based on three-level random-effects meta-analytic models. In total, 223 studies with a cumulative total of 498,167 participants and 512 effect sizes were included in this synthesis. The results showed that problematic internet use was moderately and positively associated with depressive symptoms, anxiety, loneliness, and other mental health outcomes, and negatively related to subjective well-being. Moderator analyses revealed that several study features (i.e., school grade, region, measure of problematic internet use, publication year, and gender) could explain the variations in the findings across individual studies. These research results provide solid evidence for the link between problematic internet use and different mental health outcomes and have implications for future research and interventions on students' problematic internet use. The online version contains supplementary material available at 10.1007/s40894-022-00201-9.","meta-analysis","Adolescent Research Review","1","10.1007/s40894-022-00201-9","https://consensus.app/papers/associations-between-problematic-internet-use-and-mental-cai-mao/aaeba3c8bff85901995fd56ef6fed7a2/"
"Dual-factor Models of Mental Health: A Systematic Review of Empirical Evidence","Dual-factor models of mental health are supported by evidence, with psychopathology and well-being being distinct dimensions, and incorporating well-being-related interventions can improve individuals' mental health outcomes.","Eunice Magalhães",2024,30,"Dual-factor models of mental health propose that mental health includes two interrelated yet distinct dimensions - psychopathology and well-being. However, there is no systematization of the evidence following these models. This review aims to address the following research question: what evidence exists using dual-factor models?The current systematic review was conducted using PRISMA guidelines on the following databases: Web-of-science, Scopus, Academic Search Complete, APA PsycArticles, APA PsycInfo, Psychology and Behavioral Sciences Collection, ERIC, and MEDLINE. The screening process resulted in 85 manuscripts that tested the assumptions of dual-factor models.Evidence revealed psychometric substantiation on the two-dimensionality of the dual-factor model, and 85% of the manuscripts provided evidence related to classifying participants into different mental health groups. Most studies showed that the Complete Mental Health or Positive Mental Health group is the most prevalent status group, and longitudinal evidence suggests that most participants (around 50%-64%) remain in the same group across time. Regarding the factors associated with mental health status groups, studies reviewed in this manuscript focus mainly on school-related outcomes, followed by supportive relationships, sociodemographic characteristics, psychological assets, individual attributes, physical health, and stressful events.This review highlights the importance of considering the two dimensions of mental health when conceptualizing, operationalizing, and measuring mental health. Fostering mental health must go beyond reducing symptoms, and practitioners would be able to include well-being-related interventions in their regular practice to improve individuals' mental health outcomes.","systematic review","Psychosocial Intervention","1","10.5093/pi2024a6","https://consensus.app/papers/dualfactor-models-of-mental-health-a-systematic-review-of-magalh%C3%A3es/6b74ed6ec4b6577385cfb411864a5d0f/"
"Methylomic signature of current cannabis use in two first-episode psychosis cohorts","Current cannabis use and high-potency cannabis use show epigenetic effects on CAVIN1 and MCU genes, potentially affecting immune and mitochondrial function.","E. Dempster, Chloe C Y Wong, Joe Burrage, E. Hannon, D. Quattrone, G. Trotta, V. Rodriguez, L. Alameda, E. Spinazzola, G. Tripoli, I. Austin-Zimmerman, Zhikun Li, C. Gayer-Anderson, Tom P Freeman, E. Johnson, H. Jongsma, S. Stilo, C. La Cascia, L. Ferraro, D. la Barbera, A. Lasalvia, S. Tosato, I. Tarricone, G. D’Andrea, M. Galatolo, A. Tortelli, M. Pompili, J. Selten, L. de Haan, P. R. Menezes, C. M. Del Ben, J. Santos, M. Arrojo, Julio Bobes, J. Sanjuán, M. Bernardo, C. Arango, P. Jones, Gerome Breen, V. Mondelli, Paola Dazzan, Conrad Iyegbe, E. Vassos, C. Morgan, Diptendu Mukherjee, J. van Os, Bpf Rutten, Michael C O'Donovan, P. Sham, J. Mill, R. Murray, M. di Forti",2024,4,"The rising prevalence and legalisation of cannabis worldwide have underscored the need for a comprehensive understanding of its biological impact, particularly on mental health. Epigenetic mechanisms, specifically DNA methylation, have gained increasing recognition as vital factors in the interplay between risk factors and mental health. This study aimed to explore the effects of current cannabis use and high-potency cannabis on DNA methylation in two independent cohorts of individuals experiencing first-episode psychosis (FEP) compared to control subjects. The combined sample consisted of 682 participants (188 current cannabis users and 494 never users). DNA methylation profiles were generated on blood-derived DNA samples using the Illumina DNA methylation array platform. A meta-analysis across cohorts identified one CpG site (cg11669285) in the CAVIN1 gene that showed differential methylation with current cannabis use, surpassing the array-wide significance threshold, and independent of the tobacco-related epigenetic signature. Furthermore, a CpG site localised in the MCU gene (cg11669285) achieved array-wide significance in an analysis of the effect of high-potency (THC = > 10%) current cannabis use. Pathway and regional analyses identified cannabis-related epigenetic variation proximal to genes linked to immune and mitochondrial function, both of which are known to be influenced by cannabinoids. Interestingly, a model including an interaction term between cannabis use and FEP status identified two sites that were significantly associated with current cannabis use with a nominally significant interaction suggesting that FEP status might moderate how cannabis use affects DNA methylation. Overall, these findings contribute to our understanding of the epigenetic impact of current cannabis use and highlight potential molecular pathways affected by cannabis exposure.","meta-analysis","Molecular Psychiatry","1","10.1038/s41380-024-02689-0","https://consensus.app/papers/methylomic-signature-of-current-cannabis-use-in-two-dempster-wong/270bf830844c562782607e62c8e5f0c3/"
"Genome-wide analyses of ADHD identify 27 risk loci, refine the genetic architecture and implicate several cognitive domains","ADHD genetic risk is linked to 27 significant loci and 76 potential risk genes, with 84-98% of influencing variants shared with other psychiatric disorders and impaired complex cognition.","D. Demontis, G. Walters, G. Athanasiadis, R. Walters, K. Therrien, Trine Tollerup Nielsen, L. Farajzadeh, G. Voloudakis, J. Bendl, Biau Zeng, Wen Zhang, J. Grove, T. Als, Jinjie Duan, F. Satterstrom, J. Bybjerg-Grauholm, Marie Bækved-Hansen, Olafur O. Gudmundsson, S. Magnússon, G. Baldursson, K. Davidsdottir, Gyda S. Haraldsdottir, E. Agerbo, G. Hoffman, S. Dalsgaard, Joanna Martin, M. Ribasés, D. Boomsma, M. Soler Artigas, Nina Roth Mota, D. Howrigan, S. Medland, T. Zayats, V. Rajagopal, A. Havdahl, A. Doyle, A. Reif, A. Thapar, B. Cormand, C. Liao, C. Burton, Claiton H.D. Bau, D. Rovaris, E. Sonuga-Barke, E. Corfield, E. Grevet, H. Larsson, I. Gizer, I. Waldman, Isabell Brikell, J. Haavik, J. Crosbie, James McGough, J. Kuntsi, Joseph Glessner, K. Langley, K. Lesch, L. Rohde, M. Hutz, M. Klein, M. Bellgrove, M. Tesli, M. O’Donovan, O. Andreassen, P. Leung, P. Pan, R. Joober, R. Schachar, S. Loo, S. Witt, T. Reichborn-Kjennerud, T. Banaschewski, Z. Hawi, Mark J. Ole Daly Mors, M. Daly, O. Mors, M. Nordentoft, D. Hougaard, P. Mortensen, M. Daly, S. Faraone, H. Stefánsson, Panagiotis Roussos, B. Franke, T. Werge, B. Neale, K. Stefánsson, A. Børglum",2022,486,"Attention-deficit hyperactivity disorder (ADHD) is a prevalent neurodevelopmental disorder with a major genetic component. Here, we present a genome-wide association study meta-analysis of ADHD comprising 38,691 individuals with ADHD and 186,843 controls. We identified 27 genome-wide significant loci, highlighting 76 potential risk genes enriched among genes expressed particularly in early brain development. Overall, ADHD genetic risk was associated with several brain-specific neuronal subtypes and midbrain dopaminergic neurons. In exome-sequencing data from 17,896 individuals, we identified an increased load of rare protein-truncating variants in ADHD for a set of risk genes enriched with probable causal common variants, potentially implicating SORCS3 in ADHD by both common and rare variants. Bivariate Gaussian mixture modeling estimated that 84-98% of ADHD-influencing variants are shared with other psychiatric disorders. In addition, common-variant ADHD risk was associated with impaired complex cognition such as verbal reasoning and a range of executive functions, including attention.","meta-analysis","Nature Genetics","1","10.1038/s41588-022-01285-8","https://consensus.app/papers/genomewide-analyses-of-adhd-identify-27-risk-loci-refine-demontis-walters/f5bfa774873756b4a2a379c4c8936fbc/"
"Epigenomic Links Between Social Determinants of Health and Symptoms: A Scoping Review","Social determinants of health, such as stress and trauma, impact telomere length and gene methylation, potentially affecting symptom occurrence and severity.","Mitali Ray, McKenzie K. Wallace, Susan C. Grayson, Meredith H. Cummings, Jessica A. Davis, Jewel Scott, Sarah M. Belcher, Tara S. Davis, Y. Conley",2022,25,"Social determinants of health (SDoH) impact health and wellness. The link between SDoH and adverse health outcomes, including symptom occurrence and severity, may be explained by an individual's physiologic response to one or more SDoH. One potential mechanism underlying this physiologic response linking SDoH and symptoms is the dynamic epigenome. The purpose of this scoping review of the literature was to examine differential susceptibility for symptoms by identifying and summarizing research linking SDoH and symptoms through epigenomic mechanisms. PubMed was searched to identify empirical research where at least one SDoH was an independent or dependent variable, at least one symptom was investigated, and the investigation included an epigenomic measure. Of the 484 articles initially retrieved, after thorough vetting, 41 articles met eligibility. The most studied symptom was depressive symptoms followed by anxiety, cognitive function, sleep dysfunction, and pain. The most frequently studied SDoH were: 1) stress, particularly early life stress and acculturative stress; and 2) trauma, predominantly childhood trauma. DNA methylation and telomere length were the most studied epigenomic measures. Four genes () had evidence from multiple studies and across methodological approaches linking SDoH to symptoms. This review supports the inclusion of epigenomic approaches to better understand the link between SDoH and symptoms and provides evidence that SDoH impact telomere length and the methylation of genes involved in neurotransmitter signaling, neuronal survival, behavior, inflammation and stress response.","systematic review","Biological Research For Nursing","1","10.1177/10998004221147300","https://consensus.app/papers/epigenomic-links-between-social-determinants-of-health-ray-wallace/24b4b54656415dbba2561680c734bc6d/"
"Epigenetic markers of adverse lifestyle identified among evening and night shift workers in two UK population-based studies: Generation Scotland and Understanding Society","Evening/night shift work is associated with higher BMI, lower education, and weak evidence of DNA methylation predictors of smoking and ageing.","P. Hulls, D. McCartney, Yanchun Bao, R. Walker, F. de Vocht, Richard M. Martin, C. Relton, K. L. Evans, Meena Kumari, R. Marioni, R. C. Richmond",2025,0,"Epigenetic changes in the form of DNA methylation (DNAm) may act as biological markers of risk factors or adverse health states. In two cohort studies, Generation Scotland (GS) ( = 7,028) and Understanding Society (UKHLS) ( = 1,175), we evaluated associations between evening or night shift work and four lifestyle factors (body mass index, smoking, alcohol, education) through linear regression using both conventionally measured phenotypes and DNA methylation-based scores proxying the phenotypes. DNA methylation-based measures of biological ageing were also generated using six established ""epigenetic clocks."" Meta-analysis of GS and UKHLS results was conducted using inverse-variance weighted fixed effects. Evening/night shift work was associated with higher BMI (0.79; 95%CI 0.02, 1.56; = 0.04) and lower education ( - 0.18;  - 0.30,  - 0.07; = 0.002). There was weak evidence of association between evening/night shift work and DNAm scores for smoking (0.06,  - 0.03, 0.15; = 0.18) and education ( - 0.24;  - 0.49, 0.01; = 0.06) in fully adjusted models (adjusted for age, sex, methylation principal components and phenotypic measures). Two of the epigenetic age measures demonstrated higher age acceleration among evening/night shift workers (0.80; 0.42, 1.18; < 0.001 for GrimAge and 0.46; 0.00, 0.92; = 0.05 for PhenoAge). In over 8,000 participants from two cohort studies, evening/night shift work was associated with both phenotypic and DNA methylation-based measures of higher BMI and lower education. DNAm predictors of smoking and ageing were also related to evening/night shift work. Epigenetic measures may provide insights into the health and lifestyle profiles of night shift workers.","meta-analysis","Chronobiology International","2","10.1080/07420528.2025.2493208","https://consensus.app/papers/epigenetic-markers-of-adverse-lifestyle-identified-among-hulls-mccartney/7ea8fe9769495d5e85ea7cfa1ed9e4b7/"
"A systematic review of childhood maltreatment and DNA methylation: candidate gene and epigenome-wide approaches","Childhood maltreatment is associated with epigenetic changes, potentially causing chronic mental and physical health problems across the lifespan.","S. Parade, Lindsay Huffhines, Teresa E. Daniels, L. Stroud, N. Nugent, A. Tyrka",2021,125,"Childhood maltreatment is a major risk factor for chronic and severe mental and physical health problems across the lifespan. Increasing evidence supports the hypothesis that maltreatment is associated with epigenetic changes that may subsequently serve as mechanisms of disease. The current review uses a systematic approach to identify and summarize the literature related to childhood maltreatment and alterations in DNA methylation in humans. A total of 100 empirical articles were identified in our systematic review of research published prior to or during March 2020, including studies that focused on candidate genes and studies that leveraged epigenome-wide data in both children and adults. Themes arising from the literature, including consistent and inconsistent patterns of results, are presented. Several directions for future research, including important methodological considerations for future study design, are discussed. Taken together, the literature on childhood maltreatment and DNA methylation underscores the complexity of transactions between the environment and biology across development.","systematic review","Translational Psychiatry","1","10.1038/s41398-021-01207-y","https://consensus.app/papers/a-systematic-review-of-childhood-maltreatment-and-dna-parade-huffhines/333a5469991d5dfdb8e22a5e31f79789/"
"Acute and long-term effects of adolescence stress exposure on rodent adult hippocampal neurogenesis, cognition, and behaviour","Adolescent stress exposure in mice leads to reduced hippocampal neurogenesis, cognitive impairments, and depressive-like behaviors, with potential long-term effects.","A. Borsini, J. Giacobbe, G. Mandal, M. Boldrini",2023,36,"Adolescence represents a critical period for brain and behavioural health and characterised by the onset of mood, psychotic and anxiety disorders. In rodents, neurogenesis is very active during adolescence, when is particularly vulnerable to stress. Whether stress-related neurogenesis changes influence adolescence onset of psychiatric symptoms remains largely unknown. A systematic review was conducted on studies investigating changes in hippocampal neurogenesis and neuroplasticity, hippocampal-dependent cognitive functions, and behaviour, occurring after adolescence stress exposure in mice both acutely (at post-natal days 21-65) and in adulthood. A total of 37 studies were identified in the literature. Seven studies showed reduced hippocampal cell proliferation, and out of those two reported increased depressive-like behaviours, in adolescent rodents exposed to stress. Three studies reported a reduction in the number of new-born neurons, which however were not associated with changes in cognition or behaviour. Sixteen studies showed acutely reduced hippocampal neuroplasticity, including pre- and post-synaptic plasticity markers, dendritic spine length and density, and long-term potentiation after stress exposure. Cognitive impairments and depressive-like behaviours were reported by 11 of the 16 studies. Among studies who looked at adolescence stress exposure effects into adulthood, seven showed that the negative effects of stress observed during adolescence on either cell proliferation or hippocampal neuroplasticity, cognitive deficits and depressive-like behaviour, had variable impact in adulthood. Treating adolescent mice with antidepressants, glutamate receptor inhibitors, glucocorticoid antagonists, or healthy diet enriched in omega-3 fatty acids and vitamin A, prevented or reversed those detrimental changes. Future research should investigate the translational value of these preclinical findings. Developing novel tools for measuring hippocampal neurogenesis in live humans, would allow assessing neurogenic changes following stress exposure, investigating relationships with psychiatric symptom onset, and identifying effects of therapeutic interventions.","systematic review","Molecular Psychiatry","1","10.1038/s41380-023-02229-2","https://consensus.app/papers/acute-and-longterm-effects-of-adolescence-stress-exposure-borsini-giacobbe/b1878ac4094158ca93e82e24f5f02797/"
"From Environment to Gene Expression: Epigenetics and the Development of Mental Health Disorders","Epigenetics plays a crucial role in the development of mental health disorders like schizophrenia, bipolar disorder, and PTSD, with environmental factors influencing gene expression.","Jennings Hernandez",2023,0,"Psychiatric disorders have multifaceted origins, involving a combination of genetic and environmental factors that contribute significantly to their development. In recent times, researchers have emphasized the role of epigenetic mechanisms as the underlying molecular foundation for how environmental factors influence biological processes. Consequently, the field of epigenetics has gained growing prominence within the realm of psychiatry as a means to understand these intricate connections. This qualitative research paper explores the role of epigenetics in mental health disorders, focusing on the impact of environmental factors on gene expression. By examining the complex interplay between nature and nurture, the study provides insights into the influence of epigenetic modifications on psychiatric conditions such as schizophrenia, bipolar disorder, and post-traumatic stress disorder (PTSD). We performed semi-structured interviews with a broad range of psychiatric, genetic, and epigenetic specialists. In order to find pertinent studies looking at how epigenetic changes affect psychiatric diseases, including schizophrenia, bipolar disorder, and PTSD, a systematic literature analysis was carried out. Additionally, the paper discusses the potential implications of epigenetic research for personalized treatment approaches and early intervention strategies. Through a comprehensive literature review and qualitative analysis of expert interviews, this study enhances our understanding of the intricate relationship between epigenetics and mental health.","systematic review","International Neuropsychiatric Disease Journal","","10.9734/indj/2023/v20i2391","https://consensus.app/papers/from-environment-to-gene-expression-epigenetics-and-the-hernandez/3c60b990f0415029af33c4671805a3d0/"
