Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Effects of body-oriented yoga: a RCT study for patients with major depressive disorder","Ashtanga-Yoga has a trendsetting additive effect after 3 months on psychopathology and mood in patients with major depressive disorder, with greater improvement at the beginning of the intervention.","Miriam Bieber, E. Görgülü, D. Schmidt, Kirsten Zabel, Semra Etyemez, Benedikt Friedrichs, D. Prvulovic, A. Reif, V. Oertel",2021,19,"The major depressive disorder is one of the most common mental illnesses worldwide. Current treatment standards recommend a combined therapy with medication and psychotherapy. As an additive component and to further improvements in treatment, physical activity such as yoga may be integrated into conventional treatment. This study investigates the impact of a 3-month body-oriented yoga in patients with major depressive disorder (MDD). In total, n = 83 patients were included. An intervention group received a vigorous Ashtanga-Yoga three times a week. The waiting-list control group obtained a treatment as usual (TAU). As a primary outcome depression scores (Beck Depression Inventory-II (BDI-II), Montgomery Asberg Depression Rating Scale (MADRS)) were tested at three time points. Secondary outcome was the positive and negative affect [Positive and Negative Affect Scale (PANAS)] and remission rates. To analyze the data, multilevel models and effect sizes were conducted. The results showed an improvement in BDI-II scores for both groups over time [γ =  -  3.46, t(165) =  - 7.99, p < 0.001] but not between groups [γ = 0.98, t(164) = 1.12, p = 0.263]. An interaction effect (time x group) occurred for MADRS [γ = 2.10, t(164) = 2.10, p < 0.038]. Positive affects improved over time for both groups [γ = 1.65, t(165) = 4.03, p < 0.001]. Negative affects decreased for all over time [γ =  -  1.00, t(165) = - 2.51, p = 0.013]. There were no significant group differences in PANAS. Post hoc tests revealed a greater symptom reduction within the first 6 weeks for all measurements. The effect sizes for depression scores showed a positive trend. Remission rates indicated a significant improvement in the yoga group (BDI-II: 46.81%, MADRS: 17.02%) compared to the control group (BDI: 33.33%, MADRS: 8.33%). The findings suggest that there is a trendsetting additive effect of Ashtanga-Yoga after 3 months on psychopathology and mood with a greater improvement at the beginning of the intervention. Further research in this field can help to achieve more differentiated results.","rct","European Archives of Psychiatry and Clinical Neuroscience","1","10.1007/s00406-021-01277-5","https://consensus.app/papers/effects-of-bodyoriented-yoga-a-rct-study-for-patients-with-bieber-g%C3%B6rg%C3%BCl%C3%BC/f158107794e55efaa8e7bb1c4ddff01b/"
"The Development of Mindful-Based Dance Movement Therapy Intervention for Chronic Pain: A Pilot Study With Chronic Headache Patients","Mindful-Based Dance Movement Therapy (MBDMT) shows significant reduction in pain intensity and depression scores in chronic headache patients, suggesting it as a feasible and promising therapy approach.","Indra Majore-Dūšele, V. Karkou, I. Millere",2021,14,"Chronic pain is of significant global concern. There is growing evidence that body-mind therapies and psychological approaches can contribute toward changing chronic pain perceptions. This is the first model described in the literature that combines a mindfulness-based approach with dance movement therapy and explores the potential psychological and pain-related changes for this client population. In this paper, the results from the pilot study are presented involving patients with chronic headache recruited in an outpatient rehabilitation setting.In this pilot study, 29 patients (= 29) with chronic headache were randomized to either the Mindful-Based Dance Movement Therapy (MBDMT) group or the waiting list control group (treatment as usual, TAU). The MBDMT group was offered 10 sessions in a clinical outpatient rehabilitation setting for 5 weeks. Data were collected pre- and post-intervention and 16 weeks after the intervention was finished. The Hospital Anxiety and Depression Scale (HADS), Patient Health Questionnaire-9 (PHQ-9), Five Facet Mindfulness Questionnaire (FFMQ), and Numeric Rating Scale (NRS) were used as outcome measures.The working model of MBDMT identifies nine therapeutic mechanisms (safe therapeutic environment, mindfulness skills, body awareness, relaxation/releasing, distancing and staying with discomfort, meaning making, self-regulation, acceptance and integration, creative process). Per-protocol analysis reveals statistically significant reduction of pain intensity and depression scores in favor of the MBDMT group, and these improvements were maintained in the follow-up assessment.The results suggest that MBDMT is a feasible and promising therapy approach for chronic pain patients. The pilot study offered sufficient information and preliminary results in the desirable direction to enable the researchers to move to a randomized controlled trial (RCT) stage in order to establish the efficacy of the intervention.The study was registered in the www.researchregistry.com, registry (5483).","rct","Frontiers in Psychology","2","10.3389/fpsyg.2021.587923","https://consensus.app/papers/the-development-of-mindfulbased-dance-movement-therapy-majore-d%C5%AB%C5%A1ele-karkou/76d5cc836b5c52489dd54e4526a7bd0a/"
"Effects of the Mindful Somatic Psychoeducation Program on the Mental Health of Unmarried Mothers: A Randomized Control Trial","The Mindful Somatic Psychoeducation Program (MSPP) significantly improves mental health, resilience, and self-esteem in unmarried mothers, while reducing anxiety and depression levels.","So-Jung Kim, Jae-Hon Lee, Hwi-Young Cho, Inkyoung Park",2025,0,"This study aimed to investigate the effects of the mindful somatic psychoeducation program (MSPP) on the mental health of unmarried mothers. Sixteen unmarried mothers with children aged 0-5 years were randomly assigned to an intervention group (IG, n=8) or control group (CG, n=8). The IG participated in an 8-week MSPP, while the CG maintained their usual routines. Pre- and post-assessments included the Resilience Quotient (RQ), Hospital Anxiety and Depression Scale (HADS), and Physical Self-Description Questionnaire. Quantitative data were analyzed using Wilcoxon signed-rank and Mann-Whitney U tests. Qualitative interviews were analyzed using Giorgi's phenomenological method. The IG showed significant improvements in self-regulation, positivity, and overall resilience (p<0.05). Anxiety and depression levels significantly decreased (p<0.05), and self-esteem improved (p<0.05), while no significant changes were found in the CG. Qualitative findings revealed: 1) changes in the soma (e.g., improved posture, pain relief), 2) enhanced mind-body integration (e.g., emotional regulation through breath and movement), and 3) increased mindfulness and self-regulation (e.g., reduced self-blame, improved parenting responses). This study confirmed that MSPP helps unmarried mothers experience positive changes in physical, psychological, and social variables. These results serve as empirical foundational data for expanding the application areas of the MSPP and for research aimed at promoting the health of unmarried mothers.","rct","Psychiatry Investigation","2","10.30773/pi.2025.0056","https://consensus.app/papers/effects-of-the-mindful-somatic-psychoeducation-program-on-kim-lee/1192443c72415d5a981c7ac42e5e2807/"
"The Effectiveness of Yoga for Irritable Bowel Syndrome: A Systematic Review","Yoga may improve gastrointestinal symptoms, decrease anxiety and depression, and enhance quality of life for irritable bowel syndrome patients.","Francesco Pavan, Sunil Singh Yadav, Andrea Costantino, Alessandra Dell'Era, Monic Mastroianni, M. Buoli",2025,0,"Irritable Bowel Syndrome (IBS) is a common functional gastrointestinal disorder affecting 5%-10% of the global population and is characterized by recurrent abdominal pain and dysregulation of bowel movements. Many patients do not benefit from full remission of symptoms by conventional treatments. Recently, yoga has demonstrated its potential benefits in various medical conditions including IBS, as a result of its effect on the gut-brain axis. This systematic review evaluates the effectiveness of yoga for the management of IBS. We conducted a comprehensive literature search in PubMed and Scopus until March 2025 to identify studies on yogic posture, pranayama, and meditation in IBS. After excluding reviews, case reports, and studies not meeting age or design criteria, 10 studies were included. These were evaluated for methodological quality and classified as randomized controlled trials (RCTs) or non-controlled trials. We analyzed outcomes related to gastrointestinal symptoms, quality of life, and psychological symptoms and examined the type of yoga administered. Yoga interventions led to amelioration of gastrointestinal symptoms, decreased anxiety and depression, and enhanced quality of life compared to usual care or wait-list controls. Of note, the studies that fixed the change in the IBS Symptom Severity Scale scores as the primary outcome showed a moderate-large effect of yoga on the improvement of symptoms compared to controls (Cohen's d range: 0.37-3.60). These preliminary findings suggest that yoga could favorably influence both the physical and psychological aspects of IBS. However, high-quality larger sample studies are needed to confirm the findings reported in the review.","systematic review","Comprehensive Physiology","1","10.1002/cph4.70061","https://consensus.app/papers/the-effectiveness-of-yoga-for-irritable-bowel-syndrome-a-pavan-yadav/750b3bc189185cb1b7504c1ecb15b8f0/"
"Long-term effects of yoga-based practices on neural, cognitive, psychological, and physiological outcomes in adults: a scoping review and evidence map","Long-term yoga practice can lead to improvements in neural and physiological efficiency, lower levels of negative emotions, and better memory/cognition in adults.","Gabriela Campelo, Jade Ramos de Araújo, Juan Pablo Aristizabal, Wânia de Souza, Goiara M. de Castilho",2025,8,"Compared with short-term practices, long-term yoga might promote differential qualitative and quantitative outcomes. Following JBI's and PRISMA-ScR guidelines, this scoping review followed an apriori and systematic protocol to document the long-term effects of yoga on neural, cognitive, psychological, and physiological outcomes, provide evidence maps for each yoga component, and summarize results identifying knowledge gaps and promising directions. Four databases (PubMed, Cochrane, LILACS, and PubPsych) were last searched in March 2023. Studies were included if they evaluated adults with > 1 year of practice, specified yoga-based practice(s) of interest, measured neural, cognitive, psychological, and/or physiological outcomes, were written in English, Spanish, or Portuguese, presented original data, and mentioned search terms in the title/abstract. Evidence maps for each yoga component followed a 4-level structure of outcome category, method, study design and literature size. Qualitative summaries followed the same structure, to facilitate information retrieval. Out of 2270 screened studies, 65 were included (meditative studies = 36, predominantly postural studies = 25, breathing practice studies = 8). Physiologicaland neural outcomes were the most common, followed by psychological and cognitive outcomes. Although heterogeneous, neural results reveal structural and functional changes related to sensorimotor, interoceptive, emotion regulation, and executive functions. Physiologically, most studies have associated long-term practice with parasympathetic-driven autonomic, hormonal and immune responses, but some studies revealed sympathetic-driven or mixed responses, maybe due to the specific technique or individual differences. Psychological outcomes included lower levels of negative affect, psychopathological symptoms, and emotional reactivity. Cognitive measures have shown improved memory/cognition for older adults, but mixed or null effects for other constructs. Commonly, however, long-term practitioners demonstrated improved neural or physiological efficiency while performing cognitive tasks. Future research should provide clear descriptions of the investigated yoga practice, employ more experimental paradigms, and refine statistical reports and models. We encourage researchers to work with specific overarching theoretical frameworks to refine research predictions, such as the neurovisceral integration model or predictive coding models; to consider motivational, cultural, and contextual factors that might influence long-term outcomes; and to develop systematic reviews and meta-analyses as next steps of evidence summary.","systematic review","BMC Complementary Medicine and Therapies","1","10.1186/s12906-025-04825-x","https://consensus.app/papers/longterm-effects-of-yogabased-practices-on-neural-campelo-ara%C3%BAjo/86857b09ee745ac99000cfc36183af12/"
"The Effects of Yoga on Positive Mental Health Among Healthy Adults: A Systematic Review and Meta-Analysis","Yoga contributes to a significant increase in psychological well-being among healthy adults, but its effects on life satisfaction, social relationships, and mindfulness remain unclear.","Tom Hendriks, J. de Jong, H. Cramer",2017,124,"The aim of this study was to present an overview of the research on the effects of yoga on positive mental health (PMH) among non-clinical adult populations. This was a systematic literature review and meta-analysis, including a risk of bias assessment. The electronic databases PubMed/Medline, Scopus, IndMED, and the Cochrane Library were searched from 1975 to 2015. Randomized controlled trials (RCTs) on the effects of yoga interventions on PMH among a healthy adult population were selected. A total of 17 RCTs were included in the meta-analysis. Four indicators of PMH were found: psychological well-being, life satisfaction, social relationships, and mindfulness. A significant increase in psychological well-being in favor of yoga over no active control was found. Overall risk of bias was unclear due to incomplete reporting. The current body of research offers weak evidence that the practice of yoga contributes to an increase in PMH among adults from non-clinical populations in general. Yoga was found to contribute to a significant increase in psychological well-being when compared to no intervention but not compared to physical activity. For life satisfaction (emotional well-being), social relationships (social well-being), and mindfulness no significant effects for yoga were found over active or non-active controls. Due to the limited amount of studies, the heterogeneity of the intervention, and perhaps the way PMH is being measured, any definite conclusions on the effects of yoga on PMH cannot be drawn.","meta-analysis","The Journal of Alternative and Complementary Medicine","1","10.1089/acm.2016.0334","https://consensus.app/papers/the-effects-of-yoga-on-positive-mental-health-among-healthy-hendriks-jong/78618087c49f5c4aa42259a220375429/"
"THE ROLE OF DANCE MOVEMENT THERAPY IN THE TREATMENT OF DEPRESSION: AN OVERVIEW OF RECENT EVIDENCE","Dance Movement Therapy (DMT) is a safe, engaging, and potentially effective adjunctive treatment for depression, improving mood, cognitive functioning, physical health, interpersonal relationships, and emotional regulation.","Ida Dunder, Mateusz Biszewski, Elżbieta Bebrysz, Jan Palmi, Karolina Dębek-Kalinowska, Piotr Bartnik, Jarosław Baran, Magdalena Koss, Aleksandra Drabik, Weronika Ziomek",2025,1,"Background: Depression is a widespread mental disorder affecting approximately 280 million people worldwide. While pharmacological treatments and cognitive-behavioral therapy (CBT) are considered first-line interventions, there has been growing interest in recent years in complementary, non-pharmacological therapies, such as Dance Movement Therapy (DMT), which offers a holistic, body-centered approach to improving mental health outcomes. 
Aim: This review aims to evaluate the current evidence on the effectiveness of Dance Movement Therapy (DMT) in the treatment of depression. It seeks to understand the mechanisms through which DMT exerts its effects and to identify specific populations that may benefit most from this intervention. 
Methods: A literature review was conducted using PubMed and Google Scholar databases, covering the years 2015 to 2025. 
Results: DMT has demonstrated positive effects on depressive symptoms across various populations. Improvements were noted not only in mood but also in cognitive functioning, physical health, interpersonal relationships, and emotional regulation. While effect sizes varied, consistent within-group improvements and high adherence rates were observed. 
Conclusion: DMT is a safe, engaging, and potentially effective adjunctive treatment for depression, especially when personalized and delivered by trained professionals. Its multicausal mechanism of action makes it a valuable tool in the integrative treatment of depressive disorders. Further high-quality, randomized studies are needed to establish standardized clinical guidelines.","systematic review","International Journal of Innovative Technologies in Social Science","","10.31435/ijitss.3(47).2025.3726","https://consensus.app/papers/the-role-of-dance-movement-therapy-in-the-treatment-of-dunder-biszewski/ad600ec923ce50929535805225efbc51/"
"A Pilot RCT of A Body-Oriented Group Therapy For Complex Trauma Survivors: An Adaptation of Sensorimotor Psychotherapy","The Trauma and the Body Group (TBG) significantly improves body awareness, anxiety, and soothing receptivity in complex trauma survivors, potentially reducing anxiety symptoms.","C. Classen, L. Hughes, Carrie Clark, Bonilyn Hill Mohammed, Pat Woods, Brendan Beckett",2020,33,"This study is a pilot randomized controlled trial that examined the efficacy of a body-oriented group therapy designed to address chronic fear states in the body due to complex trauma. The Trauma and the Body Group (TBG) is a 20-session group psychotherapy that draws upon the principles and techniques of sensorimotor psychotherapy. Thirty-two women with a history of childhood trauma were randomized to immediate treatment or a waitlist control condition. Assessments were conducted one month prior to treatment, immediately after treatment, and six months post-treatment. Significant improvements were found in body awareness, anxiety, and soothing receptivity when comparing treatment to no treatment. The TBG appears to be a valuable tool for helping clients acquire mindfulness and self soothing skills that they can use to reduce posttraumatic symptoms. This study provides preliminary evidence that the TBG provides complex trauma survivors an opportunity to challenge their avoidance of two prominent trauma-related triggers - their bodies and interpersonal relationships - and in so doing may help survivors develop greater body awareness, increase their capacity for self and relational soothing, and reduce their anxiety symptoms.","rct","Journal of Trauma & Dissociation","1","10.1080/15299732.2020.1760173","https://consensus.app/papers/a-pilot-rct-of-a-bodyoriented-group-therapy-for-complex-classen-hughes/90a42681a47250bba89c982130f92f2c/"
"Evidence-Based Clinical Effectiveness of Kundalini Yoga: Systematic Review of RCTs Across Multiple Health Conditions.","Kundalini Yoga is a safe and effective treatment for a wide range of cognitive, psychological, and physical health conditions.","Sharmistha Roy, Ashis Kumar Biswas, Manoj Sharma",2025,1,"Kundalini Yoga (KY) integrates breathwork, meditation, dynamic movement, and chanting, and has gained recognition as a therapeutic intervention. Despite promising results from individual randomized controlled trials (RCTs), to our knowledge, no systematic review has exclusively synthesized RCT evidence on KY across health domains. To critically assess the clinical effectiveness and safety of KY interventions across diverse cognitive, psychological, emotional, sleep-related, and physical health outcomes. PRISMA-guided systematic review of RCTs evaluating KY was conducted from January 2015 to December 2024. Databases included MEDLINE (PubMed), Scopus, CENTRAL (Cochrane Library), Embase, PsycINFO, and CINAHL. Risk of bias was independently assessed using the Joanna Briggs Institute Critical Appraisal Checklist. Studies were conducted worldwide, across multiple sites. Approximately 1370 participants ranging from healthy adults to those diagnosed with conditions such as Mild Cognitive Impairment (MCI), Generalized Anxiety Disorder (GAD), Obsessive-Compulsive Disorder (OCD), Post-Traumatic Stress Disorder (PTSD), insomnia, chronic pain, and post-treatment Lyme disease syndrome. No serious adverse events were reported. KY protocols (pranayama, asana/kriya, meditation, chanting) delivered in person, online, or hybrid formats; duration 6 weeks-12 months (most 8-12 weeks) with practice from once weekly to daily. Pre-specified validated measures assessed cognitive function, psychological symptoms (e.g., anxiety, depression), sleep quality, emotional regulation, and physical health outcomes (e.g., hippocampal metrics, absenteeism, blood pressure). This systematic review included 15 studies, among which 13 demonstrated a low risk of bias. The findings suggest that KY significantly improves memory, executive functioning, and hippocampal structure, reduces symptoms of anxiety, PTSD, OCD, and depression, enhances sleep quality and emotional regulation, and modestly improves fatigue, blood pressure, and functional outcomes. KY appears safe and shows benefits for a wide range of cognitive, psychological, and physical health conditions. However, larger, standardized RCTs with active comparators, biomarkers, and longer follow-up are needed. Kundalini Yoga, randomized controlled trials, cognitive function, mental health, sleep, PTSD, hypertension, complementary therapy, mind-body intervention.","systematic review","Alternative therapies in health and medicine","3","","https://consensus.app/papers/evidencebased-clinical-effectiveness-of-kundalini-yoga-roy-biswas/a884d7ba71d652d99c63acc62461f65c/"
"Determinants of Qigong, Tai Chi, and Yoga Use for Health Conditions: A Systematic Review Protocol","Barriers and facilitators influence the adoption of qigong, tai chi, and yoga for health conditions, with potential implications for healthcare systems and community organizations.","Ryan S Wexler, Christopher Joyce, Rocky Reichman, Cora Pereira, Emma Fanuele, Emily Hurstak, Lance Laird, Helen Lavretsky, Chenchen Wang, Rob Saper, Karen S Alcorn, Brian S Mittman, Eric J. Roseen",2025,0,"Mind-body movement interventions such as qi gong, tai chi, and yoga are recommended in clinical practice guidelines to improve outcomes for several health conditions. However, use of these interventions for health conditions, or the integration of these interventions within healthcare settings, is low. A systematic synthesis of implementation determinants (i.e., barriers and facilitators) is needed to increase adoption. Similarly, determinants may influence other implementation outcomes, such as scalability or sustainability of these interventions in a healthcare system or community organization. Thus, in conducting this review we aim to identify determinants of qi gong, tai chi, and yoga use for health conditions. The secondary aim is to evaluate whether barriers and facilitators differ by intervention type, health condition, implementation setting, or implementation outcome. We conducted a comprehensive search of electronic databases (MEDLINE, EMBASE, Web of Science, CINAHL, PsycInfo) through May 2024 and a grey literature search (Google Scholar, Cochrane Central Register of Controlled Trials, ClinicalTrials.gov, the WHO Clinical Trials database) through March 2025. We will include original research articles in English that identify barriers and facilitators to adoption of qi gong, tai chi, and yoga by adults with health conditions. Study quality will be assessed using the Mixed Methods Appraisal Tool. We will code each article using a codebook informed by the Consolidated Framework for Implementation Research (CFIR), a comprehensive taxonomy of implementation determinants. Findings will be presented as a narrative synthesis. We will report on how barriers and facilitators may relate to intervention type (qi gong, tai chi, yoga), health condition (e.g., low back pain, fall prevention), implementation settings (e.g., primary care clinic, community organization) or implementation outcome (e.g., adoption, sustainability). Ethics approval will not be obtained for this review of published, publicly accessible data. The results from this systematic review will be disseminated through conference presentations and journal publications.","systematic review","medRxiv","","10.1101/2025.03.18.25324204","https://consensus.app/papers/determinants-of-qigong-tai-chi-and-yoga-use-for-health-wexler-joyce/f9b6cbcaa1ea5541a633bedb38a599a0/"
"218. A SINGLE YOGA SESSION FOR ANXIETY AND STRESS IN ADULTS WITH OR WITHOUT MENTAL ILLNESSES: A SCOPING REVIEW","Single yoga sessions, particularly supervised by medical staff and conducted in group settings, can effectively reduce anxiety and stress in both healthy adults and those with mental illnesses.","S. Ikai-Tani, S. Kamiyama, H. Tani, C. Sabiston",2025,0,"Abstract Background Yoga, a widely practiced mind-body exercise, has demonstrated significant benefits for anxiety, stress, and depression in both healthy adults and those with mental illnesses. While brief yoga sessions may appeal to individuals seeking shorter interventions, a comprehensive evaluation of single-session yoga interventions remains limited. Aims & Objectives This scoping review aims to 1) map clinical trials investigating single yoga interventions for anxiety and stress reduction and 2) identify evidence gaps regarding the effects of single yoga sessions on anxiety and stress in healthy adults and patients with mental illnesses. Method A systematic search of multiple bibliographic databases (MEDLINE, EMBASE, PsycINFO, CINAHL, and the Cochrane Central Register of Controlled Trials) was conducted using keywords such as ""yoga,"" ""single session,"" ""anxiety,"" and ""stress."" Studies evaluating the physiological and psychological effects of single yoga sessions on anxiety and stress in healthy adults or patients with mental illnesses were included. Data on session types, study settings, participant characteristics, measurements, and findings were synthesized. Results Of 3024 initial records, 30 studies were included in the qualitative synthesis: 25 studies focused on healthy adults and five studies targeted patients with mental illnesses, involving 1548 participants (1215 healthy adults and 333 patients). Most studies were conducted in India (36.7%) and the U.S.A. (36.7%), primarily targeting younger participants. Sessions lasted 30–60 minutes and mainly involved Hatha yoga or breathing exercises. In studies involving patients with mental illnesses (generalized anxiety disorder, major depressive disorder and schizophrenia), yoga session was integrated into standard clinical treatments. Three studies (75%) reported significant reductions in anxiety post-session, particularly those using breathing exercises and asanas. Two studies (66.7%) also observed reductions in stress through combinations of breathing exercises, asanas, and meditation or mindfulness. Interventions for patients with mental illnesses tended to be shorter and less intensive than those for healthy adults. For both populations, Hatha yoga was the most common approach, and sessions exceeding 30 minutes effectively reduced anxiety and stress. Single-session interventions, particularly those supervised by medical or allied health staff or conducted in group settings, were found feasible for individuals over 30 years of age in both inpatient and outpatient clinical settings. Discussion & Conclusions This scoping review highlights the potential of single yoga sessions to alleviate anxiety and stress in both healthy adults and patients with mental illnesses. Hatha yoga sessions lasting more than 30 minutes may complement clinical treatments for mental health conditions. Shorter, group-based sessions supervised by medical staff appear especially practical for patients with mental illnesses. However, this scoping review has limitations. It relied solely on published data, excluding unpublished studies, and did not consider the influence of cultural background, race, or nationality. Moreover, as a scoping review, it does not quantitatively assess the effectiveness of single yoga sessions. Future systematic reviews and meta-analyses are necessary to address these gaps. Further research should identify the most effective types of single-session yoga interventions for patients with mental illnesses and establish clinical guidelines for their application.","systematic review","International Journal of Neuropsychopharmacology","1","10.1093/ijnp/pyaf052.185","https://consensus.app/papers/218-a-single-yoga-session-for-anxiety-and-stress-in-adults-ikai-tani-kamiyama/6ff2e55ba7de5fec8aae4f081b8c7e73/"
"The Importance of Mind–Body in Pilates Method in Patients with Chronic Non-Specific Low Back Pain—A Randomized Controlled Trial","Mind-body cueing in Pilates effectively reduces fear of movement, potentially improving long-term adherence to physical activity and rehabilitation outcomes for chronic non-specific low back pain patients.","Pablo Vera-Saura, Jesús Agudo-Pavón, Dara María Velázquez-Torres, María Martín-Alemán, Felipe León-Morillas, Aday Infante-Guedes, D. Cruz-Díaz",2024,3,"Chronic non-specific low back pain (CNSLBP) is a prevalent condition causing significant distress and healthcare costs globally. Despite various treatments, effective management remains challenging. Pilates, recognized for its focus on core strength and postural alignment, has emerged as a promising intervention. This study investigates the impact of mind-body in Pilates for directing participants on CNSLBP outcomes.A randomized controlled trial was conducted with 67 participants, aged 18 to 65 years, suffering from CNSLBP. They were allocated into two groups: Pilates with mind-body cueing (= 34) and Pilates without cueing (= 33). Both groups underwent 60 min sessions twice weekly for 8 weeks. Outcome measures included pain intensity (Visual Analogue Scale), functional disability (Roland Morris Disability Questionnaire), fear of movement (Tampa Scale of Kinesiophobia), and adherence (percentage of sessions attended). Statistical significance was determined through repeated measures ANOVA.Both groups showed significant improvement in pain reduction, functional ability, and kinesiophobia. However, the mind-body group demonstrated a statistically significant reduction in kinesiophobia compared to the non-cueing group (= 0.048), indicating the potential additional benefit of mind-body cueing in managing movement-related fear in CNSLBP.This study underscores the effectiveness of an 8-week Pilates intervention in managing CNSLBP, highlighting the added value of mind-body cueing in reducing fear of movement. These findings suggest incorporating mind-body cueing in Pilates could enhance the therapeutic benefits, particularly for patients with high levels of movement-related fear, potentially improving long-term adherence to physical activity and rehabilitation outcomes.","rct","Journal of Clinical Medicine","1","10.3390/jcm13164731","https://consensus.app/papers/the-importance-of-mind%E2%80%93body-in-pilates-method-in-patients-vera-saura-agudo-pav%C3%B3n/ad5ddd4f1db85a828a5982d364d9431d/"
"Ethical Issues in Online Psychotherapy: A Narrative Review","Online psychotherapy offers increased access, flexibility, therapy benefits, and convenience, but faces privacy, confidentiality, and security concerns.","J. Stoll, Jonas Müller, M. Trachsel",2020,247,"The provision of psychotherapy over distance using technology is a growing market reaching many patients and therefore the risks and benefits need to be known by all psychotherapists whether they themselves practice online or not. This comprehensive review of the main ethical arguments for and against different forms of online psychotherapy aims to enhance discussion of ethical issues in this growing area. A search of three databases (PubMed, PsycINFO, Web of Science) was conducted in August 2019 using a specific search protocol yielding 249 publications. Of 24 ethical arguments in favor of online psychotherapy and 32 against, the top five ethical arguments in favor of online psychotherapy were (1) increased access to psychotherapy and service availability and flexibility; (2) therapy benefits and enhanced communication; (3) advantages related to specific client characteristics (e.g. remote location); (4) convenience, satisfaction, acceptance, and increased demand; and (5) economic advantages. The top five ethical arguments against engagement in online psychotherapy were (1) privacy, confidentiality, and security issues; (2) therapist competence and need for special training; (3) communication issues specific to technology; (4) research gaps; and (5) emergency issues. The findings may be of help to practitioners in deciding whether to engage in online psychotherapy, and in informing patients about risks and benefits, improving ethical guidelines, and stimulating further ethical discussion. The findings are argumentative and qualitative in nature, and further quantitative research is needed.","systematic review","Frontiers in Psychiatry","1","10.3389/fpsyt.2019.00993","https://consensus.app/papers/ethical-issues-in-online-psychotherapy-a-narrative-review-stoll-m%C3%BCller/835b1ad6b50e53ccbb87e4f581d1d968/"
"Recent developments in coping strategies focusing on music performance anxiety: a systematic review","Psychological and physical interventions, such as Acceptance and Commitment Therapy, CBT, mindfulness, and yoga, effectively reduce anxiety and enhance psychological resilience in musicians.","Parham Bakhtiari, Nazanin Nikanmajd, Ramin Ghasemi Shayan",2025,0,"Music performance anxiety (MPA) is a prevalent concern among musicians, manifesting through cognitive, physiological, and behavioral symptoms that can severely impact performance quality and overall wellbeing. This systematic review synthesizes research on coping strategies employed by musicians to manage MPA from 2016 to 2023, identifying a range of psychological and physical interventions, including Acceptance and Commitment Therapy (ACT), Cognitive Behavioral Therapy (CBT), mindfulness, and yoga. Findings reveal that these interventions significantly reduce anxiety and enhance psychological resilience, with ACT showing notable improvements in psychological flexibility. Physical approaches also proved effective in mitigating physiological symptoms associated with MPA. However, challenges such as small sample sizes and methodological limitations hinder the generalizability of results. The review underscores the necessity for multi-faceted intervention strategies tailored to the unique needs of different musicians, and emphasizes the importance of future research employing larger, randomized controlled designs to further validate these findings. Overall, this review serves as a comprehensive resource for musicians seeking effective coping strategies for managing performance anxiety, highlighting the critical interplay between mental and physical approaches in promoting optimal performance outcomes.","systematic review","Frontiers in Psychology","2","10.3389/fpsyg.2025.1507229","https://consensus.app/papers/recent-developments-in-coping-strategies-focusing-on-bakhtiari-nikanmajd/7f4b9e8eca5258da95ea4fdff591cf15/"
"Effectiveness of Workplace Yoga Interventions to Reduce Perceived Stress in Employees: A Systematic Review and Meta-Analysis","Workplace Yoga interventions are more effective than no treatment in reducing work-related stress among employees.","E. D. Valle, Stefano Palermi, Irene Aloe, R. Marcantonio, Rocco Spera, S. Montagnani, F. Sirico",2020,51,"Work-related stress represents a relevant public health issue and solution strategies are mandatory. Yoga is a common approach to manage stress and its effectiveness has been extensively confirmed. Therefore, this study aims systematically to review the effectiveness of Yoga interventions carried out at workplace on work-related stress among employees and to assess their impact quantitatively. Springerlink, MEDLINE, PubMed, CINAHL, Web of Science, Scopus, Cochrane CENTRAL and PEDro databases were searched. Clinical trials comparing workplace Yoga interventions to control groups, and evaluating perceived stress as outcome measure, were assessed for eligibility. All forms and styles of Yoga were considered for the analysis. Out of 3392 initially identified, 6 studies were included in the meta-analysis; 266 participants practicing Yoga interventions at worksite were compared to 221 subjects in control group. Included studies showed ""some concerns"" about different domains of source of bias. Quantitative analysis showed an overall effect size of -0.67 [95% confidence interval (CI): -0.86, -0.49] in favor of Yoga intervention in reducing stress outcome measures. Hence, workplace Yoga interventions were more effective when compared to no treatment in work-related stress management. Further high-quality studies are needed to improve the validity of these results and to specify more characteristics of the Yoga intervention, such as style, volume, and frequency.","meta-analysis","Journal of Functional Morphology and Kinesiology","1","10.3390/jfmk5020033","https://consensus.app/papers/effectiveness-of-workplace-yoga-interventions-to-reduce-valle-palermi/7d65d2d810b255e083efbabd5e962d1e/"
