Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Effects of meditation and mind-body exercise on brain-derived neurotrophic factor: A literature review of human experimental studies","Mindfulness meditation and mind-body exercises like yoga and tai chi may increase circulating brain-derived neurotrophic factor concentrations in healthy and diseased individuals.","T. You, Elisa F. Ogawa",2020,21,"","systematic review","Sports Medicine and Health Science","1","10.1016/j.smhs.2020.03.001","https://consensus.app/papers/effects-of-meditation-and-mindbody-exercise-on-you-ogawa/521c8d985ecb543d925fea6fd2714201/"
"Emotion regulation in substance use disorders: a systematic review and meta‐analysis","Individuals with substance use disorders have greater difficulties in emotion regulation than those without substance use disorders.","Jordan Stellern, K. Xiao, Erin Grennell, M. Sanches, J. Gowin, M. Sloan",2022,194,"The ability to regulate emotions effectively has been associated with resilience to psychopathology. Individuals with substance use disorders (SUDs) have been shown to have higher levels of negative emotionality, with some evidence suggesting impairment in emotion regulation compared with individuals without SUDs. However, no previous attempt has been made to systematically review the literature to assess the magnitude of this difference. We aimed to assess the association between SUD diagnosis and emotion regulation as measured by the Difficulties in Emotion Regulation Scale (DERS) and Emotion Regulation Questionnaire (ERQ) through a systematic review and meta-analysis of existing findings. The systematic review was conducted using PubMed, PsycINFO and Embase. We examined cross-sectional studies that compared a SUD group with a control group and measured emotion regulation using the DERS or the ERQ. The primary analysis focused on papers using the DERS, as this was the predominant instrument in the literature. Twenty-two studies met our primary analysis criteria, representing 1936 individuals with a SUD and 1567 controls. Individuals with SUDs relative to controls had significantly greater DERS scores, with a mean difference of 21.44 [95% confidence interval (CI) = 16.49-26.40, P < 0.001] and Hedges' g = 1.05 (95% CI = 0.86-1.24, P < 0.001). The difference was robust, remaining significant after removing outliers and studies with high risk of bias. Individuals with SUDs demonstrated poorer emotion regulation on each subscale of the DERS, with the largest deficits in the Strategies and Impulse subscales. The ERQ analysis revealed greater use of expressive suppression in those with SUDs relative to controls (Hedges' g = 0.76, 95% CI = 0.25-1.28, P = 0.004). People with substance use disorders appear to have greater difficulties in emotion regulation than people without substance use disorders.","meta-analysis","Addiction (Abingdon, England)","1","10.1111/add.16001","https://consensus.app/papers/emotion-regulation-in-substance-use-disorders-a-stellern-xiao/163ef5cdb90d5f948e8e071423cb9324/"
"Effects of nutritional interventions on BDNF concentrations in humans: a systematic review","Dietary patterns and foods with high polyphenol content tend to increase peripheral BDNF concentrations, while other dietary factors show no clear effect.","Elske Gravesteijn, R. Mensink, J. Plat",2021,57,"Brain-derived neurotrophic factor (BDNF) plays an essential role in brain and metabolic health. The fact that higher concentrations are associated with improved cognitive performance has resulted in numerous intervention trials that aim at elevating BDNF levels. This systematic review provides an overview of the relation between various nutritional factors and BDNF concentrations in controlled human intervention studies.A systematic search in May 2020 identified 48 articles that examined the effects of dietary patterns or foods (= 3), diets based on energy intake (= 7), vitamins and minerals (= 7), polyphenols (= 11), long-chain omega-3 polyunsaturated fatty acids (= 5), probiotics (= 8), and miscellaneous food supplements (= 7).In particular, studies with dietary patterns or foods showed increased peripheral BDNF concentrations. There are also strong indications that polyphenols tend to have a positive effect on BDNF concentrations. Four of the 11 included studies with a polyphenol intervention showed a significant increase in BDNF concentrations, one study showed an increase but this was not statistically analyzed, and two studies showed a trend to an increase.The two polyphenol classes, phenolic acids, and other phenolic compounds were responsible for the significant effects. No clear effect was found for the other dietary factors, which might also be related to whether serum or plasma was used for BDNF analysis. More work is needed to understand the relation between peripheral and central BDNF concentrations.","systematic review","Nutritional Neuroscience","1","10.1080/1028415x.2020.1865758","https://consensus.app/papers/effects-of-nutritional-interventions-on-bdnf-gravesteijn-mensink/669cbb587a0a57a293de3043406aa1a3/"
"School-based interventions to improve emotional regulation skills in adolescent students: A systematic review.","School-based interventions targeting emotional regulation in adolescents show small to moderate positive effects on mental health and risky behaviors, with multitiered models being beneficial for optimizing resources.","L. Pedrini, S. Meloni, M. Lanfredi, Roberta Rossi",2022,31,"Emotional regulation (ER) is a core variable involved in the onset and maintenance of mental health disorders; therefore, interventions targeting ER in adolescence represent a promising preventive action. The current systematic review provides a synthesis of the evidence on school-based interventions on ER in adolescent students. Six electronic databases (Medline, Psychology Database, Embase, Scopus, Psychinfo, and Web of Science) were searched. The methodological quality of the included studies was assessed by the Methodological Index for Nonrandomized Studies. A total of 36 studies were identified. The interventions were based on different theoretic frameworks and focused on different components of ER. There were universal interventions that addressed the entire class, as well as interventions for a selected population of at-risk students. Only one-third of the studies were based on manualized programs. Small to moderate effect sizes were found for mental health and ER skills. Only a few studies assessed risky behaviors, and these studies showed a reduction with moderate to large effect size. Studies conducted on high-risk populations showed medium-high effect sizes on ER skills. In contrast, studies conducted on unselected samples of students showed greater variability in the outcome estimates. Acceptability analysis and attendance rates suggested that the interventions were well received by students. The lack of follow-up assessments and the absence of sample-size calculation were the most frequent methodological weaknesses. The content of the present review could be useful for professionals involved in the planning of school psychological services. Overall, the findings of the current review support the applicability and beneficial effect of school-based intervention for adolescents. Moreover, the results clearly point out the utility of a multitiered model to structure coordinated and integrated preventive interventions and to optimize resources.","systematic review","Journal of adolescence","1","10.1002/jad.12090","https://consensus.app/papers/schoolbased-interventions-to-improve-emotional-pedrini-meloni/62c54e138afe50cda83691a3ad482a56/"
"Neural mechanisms of non-pharmacological interventions in patients with mild cognitive impairment and Alzheimer's disease: An ALE meta-analysis","Non-pharmacological interventions for mild cognitive impairment and Alzheimer's disease patients lead to brain activation changes, with treatment mechanisms varying by stage and intervention modality.","Ning Wang, Jinkun Li, Yunxiao Guo, Panbing Zhang, Fulin You, Ziyi Wang, Zhonghuan Wang, Xiaobin Hong",2025,1,"","meta-analysis","Experimental Gerontology","1","10.1016/j.exger.2025.112678","https://consensus.app/papers/neural-mechanisms-of-nonpharmacological-interventions-wang-li/4870b96979b35727a4a3b9e8ece37b64/"
"Neuroplasticity in autism spectrum disorder: a systematic review","Neuroplasticity in autistic individuals suggests biomarkers and therapeutic targets for more effective interventions, improving care for autistic individuals.","Gabriela Garcia de Carvalho Laguna, Ana Beatriz Ferreira Gusmão, Breno Oliveira Marques, Níkolas Brayan da Silva Bragas, Isadora Bagues Rodrigues, Rafaela Souza Melo, Katiene Rodrigues Menezes de Azevedo",2025,2,"The brain's ability to adapt in response to stimuli is called neuroplasticity. This study investigates neuroplasticity in autistic individuals, focusing on neurobiological aspects, clinical correlations, and therapeutic interventions. This systematic review, registered in the International Prospective Register of Systematic Reviews-PROSPERO (ID: CRD42024522425) and guided by Preferred Reporting Items for Systematic Reviews and Meta-Analyses-PRISMA (2020) criteria, searched databases like Web of Science, Scopus, United States National Library of Medicine/ Medical Literature Analysis and Retrieval System Online (PubMed/Medline), Latin American and Caribbean Health Sciences Literature (LILACS), and Scientific Electronic Library Online (SciELO) for original articles published in 2018-2023. Of the 2,316 studies found, 11 were selected, involving 1,943 autistic individuals, both children and adults. Most studies were classified as high/moderate quality using the Newcastle-Ottawa and Jadad scales. Observations included variations in SHANK2 gene expression, lower concentrations of α-synuclein, higher β-synuclein in children with autism spectrum disorder (ASD), correlations between NCAM1 expression and motor skills, and higher brain-derived neurotrophic factor (BDNF) concentration compared to non-autistic children. Alterations in SHANK2, α-synuclein, β-synuclein, NCAM1, and BDNF in ASD suggest biomarkers and therapeutic targets for more effective interventions, improving care for autistic individuals.","systematic review","Dementia & Neuropsychologia","3","10.1590/1980-5764-dn-2024-0182","https://consensus.app/papers/neuroplasticity-in-autism-spectrum-disorder-a-systematic-laguna-gusm%C3%A3o/3377bb3310bd58fb82c285d43deee678/"
"Neural correlates of working memory training: An fMRI meta-analysis","Working memory training leads to neural changes in the frontoparietal network and dopamine-related brain areas in healthy adults.","Yao Zhang, Junjun Fu, Xin Zhao",2024,8,"","meta-analysis","NeuroImage","1","10.1016/j.neuroimage.2024.120885","https://consensus.app/papers/neural-correlates-of-working-memory-training-an-fmri-zhang-fu/30ce5e7607915951be7b86ec911b3a61/"
"The posterior crus II cerebellum is specialized for social mentalizing and emotional self-experiences: a meta-analysis","The posterior crus II cerebellum is specialized for social mentalizing and emotional self-experiences, with 74% of studies involving mentalizing or self-related emotions.","F. Van Overwalle, Qianying Ma, E. Heleven",2020,111,"This meta-analysis explores the role of the posterior cerebellum Crus I/II in social mentalizing. We identified over 200 functional magnetic resonance imaging (fMRI) studies via NeuroSynth that met our inclusion criteria and fell within bilateral Crus II areas related to 'sequencing' during mentalizing (coordinates ±24 -76 -40; from earlier studies) and mere social 'mentalizing' or self-related emotional cognition (coordinates ±26 -84 -34; from NeuroSynth), located in the cerebellar mentalizing network. A large majority of these studies (74%) involved mentalizing or self-related emotional cognition. Other functions formed small minorities. This high incidence in Crus II compares very favorably against the lower base rate for mentalizing and self-related emotions (around 35%) across the whole brain as revealed in NeuroSynth. In contrast, there was much less support for a similar role of Crus I (coordinates -40 -70 -40 from earlier 'sequencing' studies) as only 35% of the studies were related to mentalizing or self-related emotions. The present findings show that a domain-specific social mentalizing functionality is supported in the cerebellar Crus II. This has important implications for theories of the social cerebellum focusing on sequencing of social actions, and for cerebellar neurostimulation treatments.","meta-analysis","Social Cognitive and Affective Neuroscience","1","10.1093/scan/nsaa124","https://consensus.app/papers/the-posterior-crus-ii-cerebellum-is-specialized-for-social-overwalle-ma/61229244440c525db1bddb66742d916d/"
"Effects of psychoplastogens on blood levels of brain-derived neurotrophic factor (BDNF) in humans: a systematic review and meta-analysis","Psychoplastogens do not show a significant increase in peripheral BDNF levels in humans, suggesting that peripheral BDNF may not be an informative marker for rapid changes in neuroplasticity.","Abigail E. Calder, Adrian Hase, Gregor Hasler",2024,8,"Peripheral levels of brain-derived neurotrophic factor (BDNF) are often used as a biomarker for the rapid plasticity-promoting effects of ketamine, psychedelics, and other psychoplastogens in humans. However, studies analyzing peripheral BDNF after psychoplastogen exposure show mixed results. In this meta-analysis, we aimed to test whether the rapid upregulation of neuroplasticity seen in preclinical studies is detectable using peripheral BDNF in humans. This analysis was pre-registered (PROSPERO ID: CRD42022333096) and funded by the University of Fribourg. We systematically searched PubMed, Web of Science, and PsycINFO to meta-analyze the effects of all available psychoplastogens on peripheral BDNF levels in humans, including ketamine, esketamine, LSD, psilocybin, ayahuasca, DMT, MDMA, scopolamine, and rapastinel. Risk of bias was assessed using Cochrane Risk of Bias Tools. Using meta-regressions and mixed effects models, we additionally analyzed the impact of several potential moderators. We included 29 studies and found no evidence that psychoplastogens elevate peripheral BDNF levels in humans (SMD = 0.024, p = 0.64). This result was not affected by drug, dose, blood fraction, participant age, or psychiatric diagnoses. In general, studies with better-controlled designs and fewer missing values reported smaller effect sizes. Later measurement timepoints showed minimally larger effects on BDNF. These data suggest that peripheral BDNF levels do not change after psychoplastogen administration in humans. It is possible that peripheral BDNF is not an informative marker of rapid changes in neuroplasticity, or that preclinical findings on psychoplastogens and neuroplasticity may not translate to human subjects. Limitations of this analysis include the reliability and validity of BDNF measurement and low variation in some potential moderators. More precise methods of measuring rapid changes in neuroplasticity, including neuroimaging and stimulation-based methods, are recommended for future studies attempting to translate preclinical findings to humans.","meta-analysis","Molecular Psychiatry","1","10.1038/s41380-024-02830-z","https://consensus.app/papers/effects-of-psychoplastogens-on-blood-levels-of-calder-hase/293c58476b615364991796d05296cfae/"
"Impact of probiotic supplementation on serum levels of brain-derived neurotrophic factor: GRADE-based dose-response meta-analysis","Probiotic supplementation significantly increases serum BDNF levels, particularly with prolonged interventions (> 10 weeks), suggesting potential as an adjunctive therapy for BDNF-related disorders.","Reza Hashemi, Mohammed M.Hussein, Tanya S. Salih, Marzieh Feyzpour, Maryam Eskandarioun, Najmeh Nezamabadipour, Hossein Gandomkar",2025,1,"Brain-derived neurotrophic factor (BDNF) is a key neurotrophin involved in neuroplasticity and cognitive function, with its dysregulation linked to neurodegenerative and psychiatric disorders. Probiotics, through the gut-brain axis, may modulate BDNF levels, but evidence remains inconsistent. This meta-analysis aimed to evaluate the effect of probiotic supplementation on serum BDNF levels and explore dose-response relationships. We conducted a systematic review and meta-analysis, searching PubMed, Scopus, Cochrane Central, Web of Science, and Embase up to April 2025, following PRISMA guidelines (PROSPERO: CRD420251036851). Randomized controlled trials (RCTs) involving adults (≥ 18 years) with a minimum 2-week probiotic intervention and reported BDNF levels were included. A random-effects model calculated weighted mean differences (WMDs), and fractional polynomial modeling assessed non-linear dose-response relationships. Heterogeneity, publication bias, and evidence quality (GRADE) were evaluated. From 20 RCTs (n = 2372 participants), probiotic supplementation significantly increased serum BDNF levels (WMD = 0.18, 95% CI: 0.11–0.26; P < 0.001), with high heterogeneity (I²=96%, P < 0.001). Subgroup analysis identified longer follow-up duration (> 10 weeks) as a heterogeneity source (WMD = 1.69, 95% CI: 1.13–2.26; I²=46%). A significant non-linear association was found between treatment duration and BDNF levels (Pnonlinearity = 0.02), but not dosage (Pnonlinearity = 0.277). No significant publication bias was detected (Begg’s P = 0.15; Egger’s P = 0.29). Evidence quality was very low per GRADE. Probiotic supplementation increases serum BDNF levels, particularly with prolonged interventions (> 10 weeks), suggesting its potential as an adjunctive therapy for BDNF-related disorders, warranting further high-quality research. Not applicable.","meta-analysis","BMC Nutrition","2","10.1186/s40795-025-01152-9","https://consensus.app/papers/impact-of-probiotic-supplementation-on-serum-levels-of-hashemi-mhussein/088fa1cf18b05e0a91352b481cc600f1/"
"The Neural Correlates of Chewing Gum—A Neuroimaging Review of Its Effects on Brain Activity","Chewing gum engages broad sensorimotor circuits and influences attention, stress regulation, and possibly memory, with short-lived effects often affecting vigilance and alertness.","James Chmiel, Agnieszka Malinowska",2025,6,"Chewing gum is a widespread, seemingly mundane behaviour that has been linked to diverse benefits such as improved cognitive performance, reduced stress, and enhanced alertness. While animal and human research indicate that mastication engages extensive sensorimotor networks and may also modulate higher-order cognitive and emotional processes, questions remain about the specific neural mechanisms involved. This review combines findings from neuroimaging studies-including fMRI, fNIRS, and EEG-that investigate how chewing gum alters brain activity in humans. Using a targeted search strategy, we screened the major databases (PubMed/Medline, Scopus, ResearchGate, Google Scholar, and Cochrane) from January 1980 to March 2025 for clinical studies published in English. Eligible studies explicitly measured brain activity during gum chewing using EEG, fNIRS, or fMRI. After a title/abstract screening and a full-text review, thirty-two studies met the inclusion criteria for this review: 15 utilising fMRI, 10 using fNIRS, 2 using both fNIRS and EEG, and 5 employing EEG. Overall, the fMRI investigations consistently reported strong activation in bilateral motor and somatosensory cortices, the supplementary motor area, the insula, the cerebellum, and the thalamus, during gum chewing, with several studies also noting involvement of higher-order prefrontal and cingulate regions, particularly under stress conditions or when participants chewed flavoured gum. The fNIRS findings indicated that chewing gum increased oxygenated haemoglobin in the prefrontal cortex, reflecting heightened cortical blood flow; these effects were often amplified when the gum was flavoured or when participants were exposed to stressful stimuli, suggesting that both sensory and emotional variables can influence chewing-related cortical responses. Finally, the EEG studies documented transient increases in alpha and beta wave power during gum chewing, particularly when flavoured gum was used, and reported short-lived enhancements in vigilance or alertness, which tended to subside soon after participants ceased chewing. Neuroimaging data indicate that chewing gum reliably engages broad sensorimotor circuits while also influencing regions tied to attention, stress regulation, and possibly memory. Although these effects are often short-lived, the range of outcomes-from changes in cortical oxygenation to shifts in EEG power-underscores chewing gum's capacity to modulate brain function beyond simple oral motor control. However, at this time, the neural changes associated with gum chewing cannot be directly linked to the positive behavioural and functional outcomes observed in studies that measure these effects without the use of neuroimaging techniques. Future research should address longer-term impacts, refine methods to isolate flavour or stress variables, and explore potential therapeutic applications for mastication-based interventions.","systematic review","Brain Sciences","2","10.3390/brainsci15060657","https://consensus.app/papers/the-neural-correlates-of-chewing-gum%E2%80%94a-neuroimaging-chmiel-malinowska/14a291f57feb50619f1a00cb5c5eacca/"
"Understanding the Intersection Between Hormonal Dynamics and Brain Plasticity in Alzheimer's Disease: A Narrative Review for Implementing New Therapeutic Strategies","Hormonal fluctuations, such as estrogens and androgens, influence brain plasticity in Alzheimer's disease, and therapies like virtual reality and repetitive transcranial magnetic stimulation can help slow down deterioration and progression.","Abir Ghosson, Fatima Soufan, Hussein Kaddoura, Elissa Fares, Olivier Uwishema",2025,1,"Alzheimer's disease (AD), a chronic neurodegenerative disorder, is portrayed by neurocognitive decline in the structure and function of the human brain. Various factors are implicated in the pathogenesis to neuroplasticity alteration in the brain of an individual afflicted with AD. The subset of these elements known as ""hormonal dynamics"" is paramount in the pathophysiology of AD. This review dives into the complex relationship between hormonal dynamics and brain neuroplasticity with special handling of AD considering the impediments and opportunities for the implementation of therapeutic strategies. A comprehensive review was conducted using online search databases PubMed/Medline and ScienceDirect, identifying-with a thematic approach-articles handling the interaction between the hormonal fluctuation and neuroplasticity in AD with special consideration sought from the emerging therapeutic strategies. This review reveals the influence of various hormonal fluctuations, including estrogens and androgens, on neuroplasticity alteration in the structure and function of the brain in AD. Furthermore, the forms of neuroplasticity and synaptic plasticity processes are significantly altered with underlying neuronal loss and cognitive impairment in AD. Therefore, pharmacological and nonpharmacological therapy approaches as virtual reality and repetitive transcranial magnetic stimulation (rTMS), that promote synaptic plasticity advancements, play a key role in decreasing the rate of deterioration and progression in AD. Apprehending the intricate interactions between hormonal dynamics and neuroplasticity of the brain is necessary for advancing targeted therapeutics for AD. Upcoming studies should be directed toward the pathophysiological mechanism of hormonal neuroprotection and regeneration with the long-term effects of hormonal replacement therapies, advocating personalized management plans. It should also work on identifying specific imaging and biological markers for the monitoring of HRT. Furthermore, other influences such as environmental, epigenetic, physical, and psychological illness should be tackled.","systematic review","Health Science Reports","2","10.1002/hsr2.70975","https://consensus.app/papers/understanding-the-intersection-between-hormonal-ghosson-soufan/978f50a560c057e4af3655876a398765/"
"Evidence of brain-derived neurotrophic factor in ameliorating cancer-related cognitive impairment: A systematic review of human studies","BDNF levels show a positive association with cognitive function in cancer patients and survivors, suggesting it as a potential monitoring biomarker and druggable target for cancer-related cognitive impairment.","D. Ng, Daniel Chan, Parisa Agrawal, Weian Zhao, Xiangmin Xu, M. Acharya, A. Chan",2022,18,"","systematic review","Critical reviews in oncology/hematology","1","10.1016/j.critrevonc.2022.103748","https://consensus.app/papers/evidence-of-brainderived-neurotrophic-factor-in-ng-chan/f87ca1ad66ed572b8397911f07256e76/"
"Self-directed digital interventions for the improvement of emotion regulation—effectiveness for mental health and functioning in adolescents: protocol for a systematic review","Self-directed digital interventions targeting emotion regulation in adolescents show potential in improving mental health and functioning.","Abigail Thomson, Erin G Lawrence, Bonamy R. Oliver, Ben Wright, Georgina M Hosang",2024,5,"Research suggests that problems with emotion regulation, that is, how a person manages and responds to an emotional experience, are related to a range of psychological disorders (eg, bipolar disorder, anxiety and depression). Interventions targeting emotion regulation have been shown to improve mental health in adults, but evidence on related interventions for adolescents is still emerging. Increasingly, self-directed digital interventions (eg, mobile apps) are being developed to target emotion regulation in this population, but questions remain about their effectiveness. This systematic review aimed to synthesise evidence on current self-directed digital interventions available to adolescents (aged 11-18 years) and their effectiveness in addressing emotion regulation, psychopathology and functioning (eg, academic achievement). Several electronic databases will be searched (eg, MEDLINE, PsycINFO, ACM Digital Library) to identify all studies published any time after January 2010 examining self-directed digital interventions for adolescents, which include an emotion regulation component. This search will be updated periodically to identify any new relevant research from the selected databases. Data on the study characteristics (eg, author(s)) and methodology, participant characteristics (eg, age) and the digital interventions used to address emotion (dys-)regulation (eg, name, focus) will be extracted. A narrative synthesis of all studies will be presented. If feasible, the effectiveness data will be synthesised using appropriate statistical techniques. The methodological quality of the included studies will be assessed with the Effective Public Health Practice Project quality assessment tool. Ethical approval is not required for this study. Findings will be disseminated widely via peer-reviewed publications and presentations at conferences related to this field. PROSPERO CRD42022385547.","systematic review","BMJ Open","1","10.1136/bmjopen-2023-081556","https://consensus.app/papers/selfdirected-digital-interventions-for-the-improvement-thomson-lawrence/33fd669eb4cd58fc88eb4e4ce5523826/"
"Sleep loss and emotion: A systematic review and meta-analysis of over 50 years of experimental research.","Sleep loss reduces positive emotions, increases anxiety symptoms, and blunts emotional arousal, with mixed results depending on the type of sleep loss.","C. Palmer, Joanne L Bower, Kit W Cho, M. Clementi, S. Lau, Benjamin Oosterhoff, C. Alfano",2023,100,"In a largely sleep-deprived society, quantifying the effects of sleep loss on emotion is critical for promoting psychological health. This preregistered systematic review and meta-analysis quantified the effects of various forms of sleep loss on multiple aspects of emotional experiences. Eligible studies used experimental reductions of sleep via total sleep deprivation, partial sleep restriction, or sleep fragmentation in healthy populations to examine effects on positive affect, negative affect, general mood disturbances, emotional reactivity, anxiety symptoms, and/or depressive symptoms. In total, 1,338 effect sizes across 154 studies were included (= 5,717; participant age range = 7-79 years). Random effects models were conducted, and all forms of sleep loss resulted in reduced positive affect (standardized mean difference [SMD] = -0.27 to -1.14), increased anxiety symptoms (SMD = 0.57-0.63), and blunted arousal in response to emotional stimuli (SMD = -0.20 to -0.53). Findings for negative affect, reports of emotional valence in response to emotional stimuli, and depressive symptoms were mixed and depended on the type of sleep loss. Nonlinear effects for the amount of sleep loss as well as differences based on the stage of sleep restricted (i.e., rapid eye movement sleep or slow-wave sleep) were also detected. This study represents the most comprehensive quantitative synthesis of experimental sleep and emotion research to date and provides strong evidence that periods of extended wakefulness, shortened sleep duration, and/or nighttime awakenings adversely influence human emotional functioning. Findings provide an integrative foundation for future research on sleep and emotion and elucidate the precise ways that inadequate sleep may impact our daytime emotional lives. (PsycInfo Database Record (c) 2024 APA, all rights reserved).","meta-analysis","Psychological bulletin","1","10.1037/bul0000410","https://consensus.app/papers/sleep-loss-and-emotion-a-systematic-review-and-palmer-bower/1e9ed82e3eb65dc6ae9878d2302d0eb9/"
"Cognitive Training Effectiveness on Memory, Executive Functioning, and Processing Speed in Individuals With Substance Use Disorders: A Systematic Review","Cognitive training can improve memory, executive functioning, and processing speed in individuals with substance use disorders.","Tânia Caetano, Maria Salomé Pinho, Eduardo Ramadas, Cátia Clara, Timóteo Areosa, M. Dixe",2021,21,"Cerebral neuroplasticity is compromised due to substance abuse. There is damage to neuronal areas that are involved in memory and executive functioning. Treatments with worse outcomes are often associated with cognitive deficits that have resulted from substance dependence. However, there is evidence that cognitive training can lead to improvements in cognitive functions and can be useful when treating addictions. This systematic review aims to synthesize evidence on the effectiveness of cognitive training in memory, executive functioning, and processing speed in individuals with substance use disorder (SUD).The Joanna Briggs Institute's PICO strategy was used to develop this systematic literature review. Four databases were searched (PubMed, the Cochrane Library, Web of Science, and PsycINFO) to identify controlled randomized clinical studies and quasi-experimental studies, in English, Portuguese, and Spanish, from 1985 to 2019. The literature found was examined by two independent reviewers, who assessed the quality of studies that met the inclusion criteria. The Cochrane risk-of-bias tool for the randomized controlled trials and the ROBINS-I tool for non-randomized studies were used to assess the risk of bias. In data extraction, the Cochrane Handbook for Systematic Reviews was considered.From a total of 470 studies, 319 were selected for analysis after the elimination of duplicates. According to the inclusion criteria defined, 26 studies were eligible and evaluated. An evaluation was performed considering the participant characteristics, countries, substance type, study and intervention details, and key findings. Of the 26 selected studies, 14 considered only alcoholics, six included participants with various SUD (alcohol and other substances), three exclusively looked into methamphetamine-consuming users and another three into opioid/methadone users. Moreover, 18 studies found some kind of cognitive improvement, with two of these reporting only marginally significant effects. One study found improvements only in measures similar to the training tasks, and two others had ambiguous results.The included studies revealed the benefits of cognitive training with regard to improving cognitive functions in individuals with SUD. Memory was the most scrutinized cognitive function in this type of intervention, and it is also one of the areas most affected by substance use.[PROSPERO], identifier [CRD42020161039].","systematic review","Frontiers in Psychology","2","10.3389/fpsyg.2021.730165","https://consensus.app/papers/cognitive-training-effectiveness-on-memory-executive-caetano-pinho/5858c4dba2d05a53a8f420cfaca5ea84/"
"Workplace stress and resilience in the Australian nursing workforce: A comprehensive integrative review.","Nurses in Australia experience moderate to high levels of stress, but use individual attributes and organizational resources to manage it.","Eric Badu, A. O’Brien, Rebecca J Mitchell, Mark Rubin, C. James, Karen McNeil, K. Nguyen, M. Giles",2020,135,"This integrative review aimed to identify and synthesize evidence on workplace stress and resilience in the Australian nursing workforce. A search of the published literature was conducted using EMBASE, MEDLINE, CINAHL (EBSCO), PsycINFO, Web of Science, and Scopus. The search was limited to papers published in English from January 2008 to December 2018. The review integrated both qualitative and quantitative data into a single synthesis. Of the 41 papers that met the inclusion criteria, 65.85% (27/41) used quantitative data, 29.26% (12/41) used qualitative data, and 4.87% (2/41) used mixed methods. About 48.78% (20/41) of the papers addressed resilience issues, 46.34% (19/41) addressed workplace stress, and 4.87% (2/41) addressed both workplace stress and resilience. The synthesis indicated that nurses experience moderate to high levels of stress. Several individual attributes and organizational resources are employed by nurses to manage workplace adversity. The individual attributes include the use of work-life balance and organizing work as a mindful strategy, as well as self-reliance, passion and interest, positive thinking, and emotional intelligence as self-efficacy mechanisms. The organizational resources used to build resilience are support services (both formal and informal), leadership, and role modelling. The empirical studies on resilience largely address individual attributes and organizational resources used to build resilience, with relatively few studies focusing on workplace interventions. Our review recommends that research attention be devoted to educational interventions to achieve sustainable improvements in the mental health and wellbeing of nurses.","systematic review","International journal of mental health nursing","1","10.1111/inm.12662","https://consensus.app/papers/workplace-stress-and-resilience-in-the-australian-nursing-badu-o%E2%80%99brien/239b75cba8ed5f99ba784ee12a204a80/"
"Neuroeducation: understanding neural dynamics in learning and teaching","Neuroeducation, a field combining neuroscience, psychology, and education, enhances understanding of learning processes and develops effective educational interventions.","Raona Williams, Ann Dowker, Colin Evers, K. Pradeep, Rajalakshmi Sulur, Anbalagan Asha Priya, S. Thangavelu 3, V. G. Aswathy 1, S. JishaV., Vaisakhi",2024,24,"Neuroeducation, an emerging interdisciplinary field at the intersection of neuroscience and education, investigates into the complex processes underpinning learning which offering novel insights and methodologies. This article examines the foundational principles of neuroeducation, descriptive dynamic interplay between neuronal mechanisms and pedagogical strategies. Central to this exploration is an appreciation for the brain's remarkable plasticity and adaptability, highlighting how learning experiences sculpt neuronal networks. Utilizing advanced imaging techniques and rigorous neuroscientific research, a wealth of insights has emerged, enhancing our understanding of cognition, memory formation, and information processing. These insights enrich our comprehension of individual learning mechanisms and guide the development of effective educational interventions. Grounded in interdisciplinary collaboration, neuroeducation seamlessly integrates perspectives from neuroscience, psychology, and education to develop instructional approaches aligned with the brain's intrinsic learning processes. This collaboration nurtures, innovation in teaching methodologies, enhances student engagement, and bolsters academic achievement. Furthermore, the integration of technology into educational practices, ranging from brain-computer interfaces to immersive virtual reality experiences, presents new possibilities for enhancing learning engagements and accommodating diverse learning styles and curricula. Through the strategic use of technology's transformative power, educators can create immersive learning environments that stimulate cognitive processes and enhance knowledge retention. Neuroeducation emerges as a transformative force in educational theory and practice, empowering educators to design pedagogical approaches finely attuned to the complexities of the human brain, this paves the way for a more inclusive and effective educational landscape. This study is nested within a systematic review of the past 15 years of digital depository research and models of neuroeducational discourses, underscoring the field's evolving nature and its impact on contemporary education.","systematic review","Frontiers in Education","2","10.3389/feduc.2024.1437418","https://consensus.app/papers/neuroeducation-understanding-neural-dynamics-in-williams-dowker/eebeb5f796b95be08a52676947686807/"
