Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"A short Mindfulness retreat can improve biological markers of stress and inflammation","A 3-day mindfulness retreat significantly reduces perceived stress and anxiety levels, and improves the balance of key mediators of inflammatory states, potentially benefiting physical and mental health.","C. Gardi, T. Fazia, Blerta Stringa, F. Giommi",2021,30,"","rct","Psychoneuroendocrinology","1","10.1016/j.psyneuen.2021.105579","https://consensus.app/papers/a-short-mindfulness-retreat-can-improve-biological-gardi-fazia/ac242f0253995c249ab4d36240647f96/"
"The effectiveness of mindfulness-based stress reduction (MBSR) on the mental health, HbA1C, and mindfulness of diabetes patients: A systematic review and meta-analysis of randomised controlled trials.","Mindfulness-based stress reduction (MBSR) effectively improves mental health and mindfulness in diabetes patients, but its effects on stress and HbA1C levels were not detected in this study.","Virginia Fisher, W. Li, U. Malabu",2023,38,"The clinically standardised mindfulness-based stress reduction (MBSR) has been utilised as an intervention for improving mental health among diabetes patients The present study aimed to assess the effectiveness of mindfulness-based stress reduction (MBSR) on the mental health, haemoglobin A1c (HbA1C), and mindfulness of diabetes patients. A systematic review and meta-analysis approach was employed to review randomised controlled trials published in the English language between the inception of eight databases to July 2022. Eleven articles from 10 studies, with a combined sample size of 718 participants, were included in the systematic review, and nine studies were included in the meta-analysis. In the meta-analysis, outcomes at post-intervention and follow-up were compared between the MBSR intervention and control groups with an adjustment of the baseline values. The results showed that MBSR demonstrated effects at post-intervention and follow-up (in a period between one to 12 months with a mean length of 4.3 months) in reducing anxiety and depressive symptoms, and enhancing mindfulness, with large effect sizes. However, the effect of MBSR on reducing stress was observed at follow-up, but not at post-intervention. Effects of MBSR on HbA1C were not detected at post-intervention and follow-up. The findings suggest that MBSR appears to be an effective treatment for improving mental health conditions and mindfulness in people with diabetes. The measurement of cortisol is recommended to be used as a biological measure to evaluate the effectiveness of MBSR in diabetes patients in future research.","meta-analysis","Applied psychology. Health and well-being","1","10.1111/aphw.12441","https://consensus.app/papers/the-effectiveness-of-mindfulnessbased-stress-reduction-fisher-li/fd6baba96c225367b413dfb3d6989449/"
"A mindfulness-based mobile health (mHealth) intervention among psychologically distressed university students in quarantine during the COVID-19 pandemic: A randomized controlled trial.","Mindfulness-based mobile health interventions show promise in reducing distress among young adults in quarantine during the COVID-19 pandemic, with mindfulness being particularly effective in addressing anxiety.","Shufang Sun, D. Lin, Simon B. Goldberg, Zijiao Shen, Pujing Chen, S. Qiao, J. Brewer, E. Loucks, D. Operario",2021,107,"This randomized controlled trial evaluated the effect of a mindfulness-based mobile health (mHealth) intervention, tailored to the pandemic context, among young adult students (N = 114) with elevated anxiety and/or depressive symptoms during quarantine in China, compared to a time- and attention-matched social support-based mHealth control. At baseline, postintervention (1 month), and 2-month follow-up, participants completed self-reports of primary outcomes (anxiety and depression), secondary outcomes (mindfulness and social support), and emotional suppression as a culturally relevant mechanism of change. Feasibility and acceptability were also evaluated. Using intent-to-treat (ITT) analysis, linear mixed effects models showed that compared to social support mHealth, mindfulness mHealth had a superior effect on anxiety (p = .024, between-group d = 0.72). Both conditions improved on depression (baseline-to-FU ds > 1.10, between-group difference not significant, d = 0.36 favoring mindfulness). There was an interaction of Emotional suppression reduction × Condition in the improvement of anxiety and depression. Further, mindfulness mHealth was demonstrated to be more feasible and acceptable in program engagement, evaluation, skills improvement, and perceived benefit. Retention was high in both conditions (>80%). The difference in self-reported adverse effect was nonsignificant (3.9% in mindfulness and 8.7% in social support). Results of this pilot trial suggest that both mindfulness and social support, delivered via mHealth, show promise in reducing distress among young adults in quarantine, with mindfulness being particularly effective in addressing anxiety. Successful implementation and dissemination of this mHealth intervention approach have the potential for addressing the psychological consequences of the pandemic. (PsycInfo Database Record (c) 2022 APA, all rights reserved).","rct","Journal of counseling psychology","1","10.1037/cou0000568","https://consensus.app/papers/a-mindfulnessbased-mobile-health-mhealth-intervention-sun-lin/4b1d9f7ab4a55f648a3c3dc1742be3b0/"
"Using Mindfulness-Based Interventions to Support Self-regulation in Young Children: A Review of the Literature","Mindfulness-based interventions can support self-regulation in young children, especially for those with difficulties or delays, and foster socially and emotionally healthy environments.","Jill O. Bockmann, Seon Yeong Yu",2022,72,"The COVID-19 pandemic has caused a rise in stress, mental health concerns, and externalizing behaviors in children and their caregivers across the globe and illuminated the need to reduce stress levels and support self-regulation skills in even the youngest of children. The goal of this literature review is to describe what research has shown about the use of mindfulness-based interventions (MBIs) to support young children's self-regulation in early childhood settings. A total of 18 research studies conducted between 2010 and 2021 were identified. The main purposes of the studies reviewed were to examine the effects of MBIs on the development of emotional, behavioral, and cognitive self-regulation. Results showed that teachers generally found mindfulness practices feasible, acceptable, and effective in their classrooms. Although MBIs were found to have mixed effects on self-regulation in young children, positive effects on self-regulation were significantly greater for children in need of additional support, including those with difficulties or delays in developing self-regulation skills. The current review found a wide variety of MBIs used in early childhood settings globally. The results of this review suggest that teaching mindfulness practices to young children and their caregivers can both support the development of self-regulation of young children and foster socially and emotionally healthy environments in which this development can occur.","systematic review","Early Childhood Education Journal","1","10.1007/s10643-022-01333-2","https://consensus.app/papers/using-mindfulnessbased-interventions-to-support-bockmann-yu/c8057035659e58dc82f6a1ffd756f398/"
"Effect of mindfulness-based interventions on anxiety, depression, and stress in patients with coronary artery disease: a systematic review and meta-analysis of randomized controlled trials","Mindfulness-based interventions significantly improve anxiety, depression, and stress symptoms in coronary artery disease patients.","Hanani Abdul Manan, I. A. Mir, Syeda Humayra, Rong Yuen Tee, Deepak Thazhakkattu Vasu",2024,8,"Adopting lifestyle interventions is pivotal in coronary artery disease (CAD) management and prevention to amplify cardiovascular and mental well-being. This study aims to quantify the effect of mindfulness-based interventions (MBIs) on anxiety, depression and stress in CAD patients. A systematic review and meta-analysis of randomized controlled trials (RCTs) was conducted by searching four electronic databases (PubMed, CENTRAL, Scopus, and Science Direct) through December 2023. The risk of bias was assessed using the PEDro tool, and the study outcomes were expressed as standard mean difference at 95% CI. Out of 1838 yielded results, eight RCTs involving 623 participants with a mean age of 56.96 ± 4.89 met the prespecified eligibility criteria. The pooled results showed a statistically significant and beneficial effect of MBIs on CAD patients' mental health status in regards to anxiety (SMD = -0.83; 95% CI [-1.19, -0.46], < 0.001), depression (SMD = - 0.86; 95% CI [-1.14, -0.58], < 0.001), and stress (SMD = -0.69; 95% CI [-1.27, -0.12], = 0.02). The subgroup sensitivity analyses based on the region (Asia vs. Europe) indicated a statistically non-significant subgroup effect of MBIs on anxiety ( = 63.9%, = 0.10) and depression ( = 25.8%, = 0.25), and a significant effect on stress ( = 80.0%, = 0.03). Although the methodological quality of the trials was generally satisfactory, all studies lacked allocation concealment and blinding. Additionally, gender imbalances, and inadequate follow-up may have potentially compromised the validity of the trials. Mindfulness-based interventions are beneficial for improving CAD patients' anxiety, depression and stress symptoms. Nevertheless, it is imperative to conduct more rigorous and robust studies with an equal gender ratio and long-term follow-up.","meta-analysis","Frontiers in Psychology","2","10.3389/fpsyg.2024.1435243","https://consensus.app/papers/effect-of-mindfulnessbased-interventions-on-anxiety-manan-mir/261d7d5d11c5526db30587503d83c5cd/"
"Mindfulness in healthcare professionals and medical education.","Mindfulness meditation can improve well-being and empathy among healthcare professionals, but has limitations due to small participant numbers and high dropout rates.","Jacek Chmielewski, Kacper Łoś, W. Łuczyński",2020,73,"Healthcare professionals are exposed not only to the ubiquitous stress, but also to the culture of perfectionism. Therefore, they need tools to achieve a balance between work and rest in order to effectively help their patients. The study objective is a review of the literature on the implementation of mindfulness in healthcare professionals and medical students. The authors searched the literature in PubMed and Google Scholar databases for publications about ""mindfulness"" in ""healthcare professionals"" and ""medical students."" The search included manuscripts published to July 31, 2019. Mindfulness is a process of intentional paying attention to experiencing the present moment with curiosity, openness and acceptance of each experience without judgment. Mindfulness training leads to a better mood perception, lower stress perception, and responding to stimuli more effectively. All these features can have a potentially positive effect on healthcare service. The paper describes methods of intervention as well as their effects, which may be useful both in maintaining the well-being of healthcare professionals and in patient care. Mindfulness meditation has a beneficial effect on stress, depression, burnout, well-being and empathy among doctors, nurses and other healthcare workers. However, the method has a number of limitations, including a small number of participants, a high dropout rate in the intervention group and, above all, ceasing to practice mindfulness in the longer term after the course termination. Mindfulness can be widely implemented by healthcare professionals, thus improving their well-being and the quality of care they provide. Further standard scientific research is needed to confirm this impact. Int J Occup Med Environ Health. 2021;34(1):1-14.","systematic review","International journal of occupational medicine and environmental health","3","10.13075/ijomeh.1896.01542","https://consensus.app/papers/mindfulness-in-healthcare-professionals-and-medical-chmielewski-%C5%82o%C5%9B/6ce1ac15b72d5b318b60edd8fbda16cc/"
"Effect of Mindfulness-Based Intervention on Psychological Outcomes in Surgeons: Systematic Review and Meta-Analysis.","Mindfulness-based interventions may improve psychological outcomes in surgeons by reducing stress, burnout, and emotional exhaustion, but do not significantly influence depression or anxiety.","S. Hajibandeh, C. Bowman, S. Hajibandeh, Oliver Luton, C. Lebares, R. Egan, Wyn G Lewis",2025,2,"To evaluate the effect of mindfulness-based interventions (MBIs) on psychological outcomes in surgeons. A PRISMA-compliant systematic review and meta-analysis (random effects modeling) was performed searching for comparative studies. Primary outcomes were stress (Perceived Stress Scale, PSS-10) and mindfulness (Cognitive and Affective Mindfulness Scale-Revised, CAMS-R). Secondary outcomes were burnout and anxiety (abbreviated Maslach Burnout Inventory [aMBI], Patient Health Questionnaire-2 [PHQ-2], and State-Trait Anxiety Inventory [STAI]). Surgical residents numbering 179 (MBIs 98 vs. control 81) from five studies (4 RCTs and 1 cohort study) were included. At baseline, both cohorts were comparable in terms of stress (PSS-10, p = 0.420), mindfulness (CAMS-R, p = 0.620), burnout (aMBI, p = 0.980), depersonalization (p = 740), emotional exhaustion (p = 480), depression (PHQ-2, p = 0.280), and anxiety (STAI, p = 0.060). MBIs reduced stress (PSS-10; MD: -3.24, 95% CI -6.10 to -0.39, and p = 0.030), improved mindfulness (CAMS-R; MD: 3.97, 95% CI 2.57-5.37, and p < 0.00001), and reduced burnout (aMBI; MD: -1.98, 95% CI -3.57 to -0.38, and p = 0.020), depersonalization (MD: -2.80, 95% CI -5.22 to -0.38, and p = 0.020), and emotional exhaustion (MD: -3.20, 95% CI -5.48 to -0.92, and p = 0.0006). MBIs did not influence depression (PHQ-2; MD: -0.46, 95% CI -1.32 to -0.40, and p = 0.290) or anxiety (STAI; MD: -0.16, 95% CI -2.62 to -2.30, and p = 0.900). MBIs may improve psychological outcomes as shown by better mindfulness (high certainly), less stress (moderate certainty), and burnout (moderate certainty). Whether MBIs translate into better long-term surgical performance and patient outcomes should be the focus of future research. PROSPERO registration number: CRD42024595967.","meta-analysis","World journal of surgery","1","10.1002/wjs.12606","https://consensus.app/papers/effect-of-mindfulnessbased-intervention-on-hajibandeh-bowman/8d12ff7c1336557cae21f2b25e07762a/"
"The Empirical Status of Mindfulness-Based Interventions: A Systematic Review of 44 Meta-Analyses of Randomized Controlled Trials","Mindfulness-based interventions show promise in improving various outcomes, but effects are smaller and less significant compared to active controls.","Simon B. Goldberg, Kevin M. Riordan, Shufang Sun, R. Davidson",2021,342,"In response to questions regarding the scientific basis for mindfulness-based interventions (MBIs), we evaluated their empirical status by systematically reviewing meta-analyses of randomized controlled trials (RCTs). We searched six databases for effect sizes based on four or more trials that did not combine passive and active controls. Heterogeneity, moderators, tests of publication bias, risk of bias, and adverse effects were also extracted. Representative effect sizes based on the largest number of studies were identified across a wide range of populations, problems, interventions, comparisons, and outcomes (PICOS). A total of 160 effect sizes were reported in 44 meta-analyses (= 336 RCTs,= 30,483 participants). MBIs showed superiority to passive controls across most PICOS (s = 0.10-0.89). Effects were typically smaller and less often statistically significant compared with active controls. MBIs were similar or superior to specific active controls and evidence-based treatments. Heterogeneity was typically moderate. Few consistent moderators were found. Results were generally robust to publication bias, although other important sources of bias were identified. Reporting of adverse effects was inconsistent. Statistical power may be lacking in meta-analyses, particularly for comparisons with active controls. Because MBIs show promise across some PICOS, future RCTs and meta-analyses should build on identified strengths and limitations of this literature.","meta-analysis","Perspectives on Psychological Science","1","10.1177/1745691620968771","https://consensus.app/papers/the-empirical-status-of-mindfulnessbased-interventions-a-goldberg-riordan/14efeef229c95374bf81f8c2b3d43d25/"
"A Longitudinal Training Study to Delineate the Specific Causal Effects of Open Monitoring Versus Focused Attention Techniques on Emotional Health.","Focused attention training (FA) has specific causal impacts on emotion regulation skills, and can be selectively implemented in interventions targeting emotional disorders.","Monika Lohani, Kara McElvaine, Brennan R. Payne, Kate Mitcheom, Willoughby B. Britton",2020,16,"","rct","Complementary therapies in medicine","1","10.1016/j.ctim.2020.102525","https://consensus.app/papers/a-longitudinal-training-study-to-delineate-the-specific-lohani-mcelvaine/4c7e6de6a5095488857b02dabe0e6829/"
"Boosting Empathy and Compassion Through Mindfulness-Based and Socioemotional Dyadic Practice: Randomized Controlled Trial With App-Delivered Trainings","App-delivered socioemotional and mindfulness-based trainings effectively foster compassion for the self and others in self-report, with dyadic practice showing a trend towards increased self-compassion.","Sarita Silveira, Malvika Godara, T. Singer",2023,15,"Contemplative trainings have been found to effectively improve social skills such as empathy and compassion. However, there is a lack of research on the efficacy of app-delivered mindfulness-based and dyadic practices in boosting socioaffective capacity. The first aim of this study was to compare a novel app-delivered, partner-based socioemotional intervention (Affect Dyad) with mindfulness-based training to foster empathy and compassion for the self or others. The second aim of this study was to investigate the underlying mechanisms of these effects. This randomized controlled trial included socioemotional and mindfulness-based interventions and a waitlist control group, which received socioemotional training after the postintervention assessment. We used linear mixed-effects models to test intervention effects on self-report measures and an ecologically valid computer task of empathy, compassion for the self and others, and theory of mind. Moderated mediation models were used to investigate whether changes in acceptance, empathic distress, empathic listening, interoceptive awareness, and mindfulness served as underlying psychological processes of intervention effects. In 218 participants (mean age 44.12, SD 11.71 years; 160/218, 73.4% female), we found all interventions to have positive effects on composite scores for compassion toward the self (β=.44, P<.001; β=.30, P=.002; β=.35, P<.001) and others (β=.24, P=.003; β=.35, P<.001; β=.29, P<.001). Compassion measured with the computer task did not change significantly but showed a trend toward increase only in socioemotional dyadic practice (β=.08, P=.08; β=.11, P=.06). Similarly, on the empathic concern subscale of the Interpersonal Reactivity Index, a nonsignificant trend toward increase was found in the socioemotional intervention group (β=.17; P=.08). Empathy significantly increased in both socioemotional groups (β=.16, P=.03; β=.35, P<.001) and the mindfulness-based group (β=.15; P=.04). The measures of theory of mind did not change over time. In the mindfulness-based group, the increase in self-compassion was mediated by a decrease in empathic distress (indirect effect ab=0.07, 95% CI 0.02-0.14). In the socioemotional group, an increase in self-compassion could be predicted by an increase in acceptance (β=6.63, 95% CI 0.52-12.38). Using a multimethod approach, this study shows that app-delivered socioemotional and mindfulness-based trainings are effective in fostering compassion for the self and others in self-report. Both low-dose trainings could boost behavioral empathy markers; however, the effects on behavioral and dispositional markers of compassion only trended after dyadic practice, yet these effects did not reach statistical significance. Training-related increases in self-compassion rely on differential psychological processes, that is, on improved empathic distress regulation through mindfulness-based training and the activation of a human care- and acceptance-based system through socioemotional dyadic training. ClinicalTrials.gov NCT04889508; https://clinicaltrials.gov/ct2/show/NCT04889508.","rct","Journal of Medical Internet Research","1","10.2196/45027","https://consensus.app/papers/boosting-empathy-and-compassion-through-silveira-godara/33b38c625f3357f8a3ecd2afd7ea0e11/"
"App‐based mindfulness meditation reduces perceived stress and improves self‐regulation in working university students: A randomised controlled trial","A smartphone app-based mindfulness meditation significantly reduces perceived stress and improves self-regulation in working university students, but not life satisfaction.","Poul M. Schulte-Frankenfeld, Fynn-Mathis Trautwein",2021,35,"We investigated whether a brief mindfulness meditation programme delivered via a smartphone app improves perceived stress, self-regulation and life satisfaction in part-time working university students. Mindfulness and cognitive reappraisal were analysed as potential mediators. A total of 64 university students working at least 20 h per week during the semester were randomised to either a mindfulness-based mobile intervention or a wait-list control condition. Participants in the intervention group were asked to complete one training session of 10-15 min per day using the app. Psychological measures were assessed via a self-report questionnaire at baseline and after 8 weeks. The online mindfulness programme was found to significantly decrease perceived stress (η = .180, a large effect). It also increased self-regulation (η = .195, a large effect), mindfulness (η = .174; a large effect) and cognitive reappraisal (η = .136, a medium effect). Increments in life satisfaction were not significant. Changes in self-regulation were mediated by increased mindfulness. Overall, the mobile application was effective in improving mental well-being and coping abilities in a non-clinical sample, encouraging further development of digital health treatments.","rct","Applied Psychology. Health and Well-Being","1","10.1111/aphw.12328","https://consensus.app/papers/app%E2%80%90based-mindfulness-meditation-reduces-perceived-schulte-frankenfeld-trautwein/1947cfcc8c6b52238fdd094be975fe4d/"
"A systematic review and meta-analysis of acceptance- and mindfulness-based interventions for DSM-5 anxiety disorders","Acceptance- and mindfulness-based interventions show short-term anxiolytic effects for DSM-5 anxiety disorders, but their long-term effects beyond placebo remain unclear.","H. Haller, Pascal Breilmann, Marleen Schröter, G. Dobos, H. Cramer",2021,73,"This meta-analysis systematically reviewed the evidence on standardized acceptance-/mindfulness-based interventions in DSM-5 anxiety disorders. Randomized controlled trials examining Acceptance and Commitment Therapy (ACT), Mindfulness-Based Cognitive Therapy (MBCT), and Mindfulness-Based Stress Reduction (MBSR) were searched via PubMed, Central, PsycInfo, and Scopus until June 2021. Standardized mean differences (SMD) and 95% confidence intervals (CI) were calculated for primary outcomes (anxiety) and secondary ones (depression and quality of life). Risk of bias was assessed using the Cochrane tool. We found 23 studies, mostly of unclear risk of bias, including 1815 adults with different DSM-5 anxiety disorders. ACT, MBCT and MBSR led to short-term effects on clinician- and patient-rated anxiety in addition to treatment as usual (TAU) versus TAU alone. In comparison to Cognitive Behavioral Therapy (CBT), ACT and MBCT showed comparable effects on both anxiety outcomes, while MBSR showed significantly lower effects. Analyses up to 6 and 12 months did not reveal significant differences compared to TAU or CBT. Effects on depression and quality of life showed similar trends. Statistical heterogeneity was moderate to considerable. Adverse events were reported insufficiently. The evidence suggests short-term anxiolytic effects of acceptance- and mindfulness-based interventions. Specific treatment effects exceeding those of placebo mechanisms remain unclear. Protocol registry: Registered at Prospero on November 3rd, 2017 (CRD42017076810).","meta-analysis","Scientific Reports","1","10.1038/s41598-021-99882-w","https://consensus.app/papers/a-systematic-review-and-metaanalysis-of-acceptance-and-haller-breilmann/9eed7595d33b5c7bbf20c11704e18612/"
"Mindfulness, Compassion, and Self-Compassion Among Health Care Professionals: What's New? A Systematic Review","Mindfulness-related trainings and compassion-related interventions can improve healthcare professionals' mindfulness, self-compassion, and quality of life, potentially enhancing the effects of interventions.","C. Conversano, Rebecca Ciacchini, G. Orrú, M. Di Giuseppe, A. Gemignani, Andrea Poli",2020,175,"Health care professionals (HCPs) are a population at risk for high levels of burnout and compassion fatigue. The aim of the present systematic review was to give an overview on recent literature about mindfulness and compassion characteristics of HCPs, while exploring the effectiveness of techniques, involving the two aspects, such as MBSR or mindfulness intervention and compassion fatigue-related programs. A search of databases, including PubMed and PsycINFO, was conducted following the Preferred Reporting Items for Systematic Review and Meta-Analyses (PRISMA) guidelines and the methodological quality for this systematic review was appraised using AMSTAR-2 (A MeaSurement Tool to Assess systematic Reviews-2). The number of articles that met the inclusion criteria was 58 (4 RCTs, 24 studies with pre-post measurements, 12 cross-sectional studies, 11 cohort studies and 7 qualitative studies). MBSR intervention was effective at improving, and maintaining, mindfulness and self-compassion levels and to improve burnout, depression, anxiety, stress. The most frequently employed interventional strategies were mindfulness-related trainings that were effective at improving mindfulness and self-compassion, but not compassion fatigue, levels. Compassion-related interventions have been shown to improve self-compassion, mindfulness and interpersonal conflict levels. Mindfulness was effective at improving negative affect and compassion fatigue, while compassion satisfaction may be related to cultivation of positive affect. This systematic review summarized the evidence regarding mindfulness- and compassion-related qualities of HCPs as well as potential effects of MBSR, mindfulness-related and compassion-related interventions on professionals' psychological variables like mindfulness, self-compassion and quality of life. Combining structured mindfulness and compassion cultivation trainings may enhance the effects of interventions, limit the variability of intervention protocols and improve data comparability of future research.","systematic review","Frontiers in Psychology","2","10.3389/fpsyg.2020.01683","https://consensus.app/papers/mindfulness-compassion-and-selfcompassion-among-health-conversano-ciacchini/96c4c012cfd252f0b5edd9f11d13c112/"
"The Mechanisms Underlying the Relationship Between Self‐Compassion and Psychological Outcomes in Adult Populations: A Systematic Review","Self-compassion improves psychological outcomes by reducing maladaptive (repetitive negative thinking) and adaptive (mindfulness) emotion regulation and coping strategies.","Jun Wang, C. Drossaert, Maleah Knevel, Liyan Chen, E. Bohlmeijer, Maya J Schroevers",2025,3,"Self-compassion has emerged as a protective factor for psychological health and well-being. Interest has grown in understanding the mechanisms that explain how self-compassion contributes to improved psychological outcomes. This systematic review aimed to identify and synthesise the results of studies that investigated the mediators underlying the relationship between self-compassion and psychological outcomes. Potential eligible studies were searched on Embase, APA PsycINFO, PubMed, and Web of Science (search up till January 2025). Included were peer-reviewed, English-language studies investigating mediators between self-compassion and psychological outcomes. Study quality was assessed using the Mediation Quality Checklist. A total of 113 studies were included, and most were cross-sectional and focused on psychological symptoms rather than well-being. Repetitive negative thinking, such as worry and rumination, was the most studied process and found to be significantly mediating self-compassion and reduced psychological symptoms across studies. There is also growing evidence for experiential avoidance and mindfulness as significant mediators. Limited studies precluded drawing conclusions about other coping strategies, self-concept, and social factors. This systematic review points toward a significant mediational role of maladaptive (e.g. repetitive negative thinking, experiential avoidance) and adaptive (e.g. mindfulness) emotion regulation and coping strategies, that explain the association of self-compassion with psychological outcomes. Future studies with more rigorous designs including intensive longitudinal and experimental designs are needed to clarify causality.","systematic review","Stress and Health","1","10.1002/smi.70090","https://consensus.app/papers/the-mechanisms-underlying-the-relationship-between-wang-drossaert/cdced791d43f50debdf4937089eb4cd3/"
"Effects of mindfulness breathing meditation on stress and cognitive functions: a heart rate variability and eye-tracking study","Mindfulness breathing meditation significantly improves cognitive flexibility and reduces perceived stress levels in Malaysian adults, but has no significant effect on attention, inhibitory control, or heart rate variability.","LY Hooi, Po Ling Chen, Kok Wei Tan, Marieke de Vries, H. K. Wong",2025,1,"Mindfulness meditation has been suggested to protect mental health and enhance cognitive functions. However, the effectiveness of mindfulness breathing meditation for the general population in Malaysia has not been well documented. This study investigated the effects of mindfulness breathing meditation on perceived stress levels and cognitive functions (i.e., visual attention, inhibitory control, and cognitive flexibility) using heart rate variability (HRV) and eye-tracking methods. Fifty Malaysian adults aged between 18 and 34 years participated in this study. Participants were randomly allocated to either mindfulness breathing meditation or active control (music therapy) groups. Participants underwent a four-week intervention consisting of 30 min of online classes once a week and 10 min of daily meditation self-practice or music listening. The results showed significant improvement in cognitive flexibility and reduction in perceived stress levels after the intervention in the mindfulness breathing meditation group compared to the active control group. Participants in the mindfulness breathing meditation group self-reported this intervention as highly acceptable and effective in promoting stress reduction, emotional regulation, and attentional control. However, no significant improvement was found in attention, inhibitory control, and HRV after the intervention, suggesting that the mindfulness breathing meditation had no effect on these variables. While short-term engagement with mindfulness breathing meditation practice is achievable, the three-month follow-up using the Mindfulness Adherence Questionnaire showed that sustaining long-term adherence remains a challenge. PROTOCOL REGISTRATION: The approved Stage 1 protocol can be found under ""Files"", named ""SR_HLY_Manuscript_OSF"", via this link: https://doi.org/10.17605/OSF.IO/P67EG .","rct","Scientific Reports","1","10.1038/s41598-025-23727-z","https://consensus.app/papers/effects-of-mindfulness-breathing-meditation-on-stress-and-hooi-chen/08a189da426e57a9b98626f95f2570cd/"
"Long-term impacts of the CARE program on teachers' self-reported social and emotional competence and well-being.","The CARE program significantly reduced psychological distress and increased emotion regulation and mindfulness in teachers after 9.5 months.","Patricia A. Jennings, Sebrina L. Doyle, Yoonkyung Oh, D. Rasheed, J. Frank, Joshua L. Brown",2019,123,"","rct","Journal of school psychology","1","10.1016/j.jsp.2019.07.009","https://consensus.app/papers/longterm-impacts-of-the-care-program-on-teachers-jennings-doyle/8117d3fec0865576aa005a2108f3c6aa/"
"Mindfulness-based interventions for cancer patients in standard treatment: A meta-analysis of effects on depression, anxiety, and quality of life.","Mindfulness interventions show moderate effects on quality of life, depression, and anxiety for cancer patients during active treatment, but the overall evidence quality is low due to unexplained heterogeneity and bias.","Ema Štánerová, Veronika Zelenayová, Jakub Rajčáni",2025,5,"","meta-analysis","Journal of psychosomatic research","1","10.1016/j.jpsychores.2025.112312","https://consensus.app/papers/mindfulnessbased-interventions-for-cancer-patients-in-%C5%A1t%C3%A1nerov%C3%A1-zelenayov%C3%A1/f2bc27e87997540ba45da19446c49cb5/"
"Digital resilience interventions for healthcare workers: a systematic review","Digital interventions, such as mindfulness and CBT, can enhance resilience in healthcare professionals, but more rigorous methodological quality criteria are needed for reliable conclusions.","Malin Larsson, Dominic M. Ho, Matthias Kirschner, Erich Seifritz, A. Manoliu",2025,3,"Burnout among healthcare professionals is rising, exacerbated by increased workloads and the Covid-19 pandemic. Affected individuals face stress, depression, and anxiety, adversely impacting both personal well-being and patient care. Resilience has emerged as a key focus for targeted interventions, with online delivery gaining relevance due to the digital transformation and the need for flexibility in busy healthcare schedules. A systematic review was conducted by searching PubMed, Embase, and Web of Science for eligible studies from April 2014 to April 2024, using search terms related to resilience, online/blended interventions, and healthcare professionals. A total of 7,619 records were identified and screened by two independent reviewers (ML, AM). Final inclusion was based on predefined criteria for online or blended interventions aimed at enhancing resilience in healthcare professionals. The Effective Public Health Practice Project (EPHPP) assessed risk of bias. PRISMA guidelines were followed. Fifty-five studies were selected, employing various interventions such as psychoeducation, meditation, mindfulness, and elements of cognitive-behavioral therapy (CBT) and acceptance and commitment therapy (ACT). Interventions were delivered online through websites, apps, audio files, etc. or in blended formats complementing in-person sessions. Most studies reported significant improvements in resilience, alongside reductions in stress, burnout, depression, and anxiety. However, only three studies in the online group involving mindfulness or CBT interventions received a strong global rating in the risk of bias assessment by fulfilling the methodological quality criteria. Among these, mindfulness, compared to a waitlist control or a psychoeducational brochure, significantly improved resilience and reduced burnout, while the CBT intervention, compared to bibliotherapy, led to a significant reduction in stress. Compared to the other studies, these three stood out due to minimal selection bias, low attrition rates, a robust study design, and at least partial blinding. This review indicates that digital interventions may enhance resilience and associated factors in healthcare personnel. However, caution is advised due to the heterogeneity of interventions and varied measurement methods. Only three studies met methodological quality criteria, limiting the reliability of other findings. Future research should standardize resilience concepts and adhere to methodological criteria to ensure valid conclusions. https://www.crd.york.ac.uk/PROSPERO/view/CRD42024542758 PROSPERO, identifier CRD42024542758.","systematic review","Frontiers in Psychiatry","1","10.3389/fpsyt.2025.1519670","https://consensus.app/papers/digital-resilience-interventions-for-healthcare-workers-larsson-ho/24b698730084547fb45f22c2a79519bd/"
