Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Effects of Resilience Interventions for Adolescents and Young Adults Without Psychiatric Diagnoses: A Systematic Review and Network Meta-analysis of Randomized Controlled Trials","Physical activity, psychotherapy, mindfulness, and skill training significantly enhance resilience in adolescents and young adults without psychiatric diagnoses.","Zhuoma Ciren, Harry Kan Hung Tsui, S. Chan",2025,2,"<jats:title>Abstract</jats:title>
          <jats:p>Although numerous resilience interventions have been developed for adolescents (age 10–19) and young adults (age 20–25), their comparative effectiveness remains unclear. This systematic review and network meta-analysis aimed to compare the efficacy of different resilience interventions and further investigate whether the intervention effects differed based on participants’ condition (at-risk or non-at-risk) and age group (adolescents or young adults). A systematic search across PsycINFO, Embase, PubMed, and Web of Science was conducted from inception to October 31, 2024. A total of 46 randomized controlled trials involving 8729 participants were identified (mean age = 15.61 years; 54.18% female). The main results indicate that physical activity, psychotherapy, mindfulness, and skill training significantly enhanced resilience compared to treatment as usual. However, the effectiveness of mindfulness should be interpreted with caution, as its effect was not significant in the sensitivity analysis. Subgroup network meta-analyses suggest that physical activity, psychotherapy, and skill training were particularly effective for adolescents, while psychotherapy, psychoeducation, mindfulness, and skill training were effective for young adults. Additionally, physical activity and skill training were effective for non-at-risk populations, whereas psychotherapy, skill training, mindfulness, and psychological placebo were effective for at-risk populations. Psychotherapy was more effective than skill training for at-risk individuals. Notably, there were no studies on psychoeducation for at-risk populations and no studies on physical activity for at-risk populations and young adults. Meta-regression revealed that the level of individualism and duration per session can influence the effectiveness of these interventions. This study provides valuable insights for clinicians to tailor interventions to specific populations of adolescents and young adults and highlights the need to consider cultural factors when designing interventions.</jats:p>","meta-analysis","Adolescent Research Review","1","10.1007/s40894-025-00270-6","https://consensus.app/papers/effects-of-resilience-interventions-for-adolescents-and-ciren-tsui/2c3050d15e2e52d398e15cee2c8d07ea/"
"Dealing With the Pandemic of COVID-19 in Portugal: On the Important Role of Positivity, Experiential Avoidance, and Coping Strategies","Positivity during the COVID-19 pandemic in Portugal was associated with lower levels of depression, while experiential avoidance led to increased negative emotions and coping strategies.","M. J. Ferreira, Rui Sofia, David F. Carreno, Nikolett Eisenbeck, I. Jongenelen, J. Cruz",2021,30,"The global COVID-19 pandemic crisis has caused an unprecedented impact on most areas of people's lives. Thus, framed within the scope of Existential Positive Psychology (PP2.0), this study aimed at assessing the psychological distress of adults living in Portugal during the first national lockdown, how they are coping with stress, as well to contribute to a deeper understanding about the role that positivity, experiential avoidance, and coping strategies have in psychological distress and well-being. For this purpose, 586 Portuguese adults (73% females) ranging between 18 and 78 years old (= 38.96,= 12.20) completed an online survey during the initial phase of the pandemic crisis in Portugal. Findings suggest that experiential avoidance was the strongest predictor of a negative response (depression, anxiety, stress, loneliness, and negative emotions), whereas positivity was a better predictor of psychological well-being and lower levels of depression. Additionally, self-blame, behavioral disengagement, and emotional venting were strong risk factors for psychological distress, whereas positive reframing, planning, and acceptance were associated with more positive outcomes. These findings highlight the critical role of experiential avoidance on individuals' psychological distress and the essential contribution of positive life orientation in promoting flourishing. By offering a better understanding of the complex navigation through the dialectics between positive and negative life features, this study provides important and useful cues for psychological interventions directed at promoting a more positive and adaptive human functioning even through such potential adverse and painful life events.","non-rct observational study","Frontiers in Psychology","2","10.3389/fpsyg.2021.647984","https://consensus.app/papers/dealing-with-the-pandemic-of-covid19-in-portugal-on-the-ferreira-sofia/fa3ee6c21a535004848df0d1f3c5d463/"
"Effects of a group-based compassion microintervention compared to cognitive reappraisal training on cardiovascular, self-reported, and behavioral stress reactivity among young adults: A cluster randomized controlled trial.","","Emily C. Helminen, Kriti Behari, Jillian R. Scheer, Joshua C. Felver",2025,0,"Heightened stress reactivity, particularly heightened blood pressure (BP) reactivity, during emerging adulthood predicts future adverse cardiovascular health. Coping skill interventions for young adults may buffer against stress reactivity. This study tested the stress-buffering effects of a group-based 40-min compassion skills microintervention compared to a time-matched cognitive behavior therapy (CBT) skills control group. The compassion intervention included psychoeducation about compassion and a guided practice focused on cultivating compassion for a close other and for the self. The CBT skills group included psychoeducation about thoughts, feelings, and behaviors and a guided worksheet activity focused on practicing cognitive reappraisal strategies. Young adults (n = 50) were cluster randomized to the compassion or CBT skills group. Participants attended a lab visit, completed their assigned intervention, and underwent the group-based Trier Social Stress Test (TSST-G). Systolic and diastolic BP, heart rate, self-reported stress, and behavioral responses were assessed. Compared to cognitive reappraisal, participants in the compassion microintervention exhibited lower diastolic BP reactivity, less BP hyperreactivity (i.e., responses ≥20 and ≥15 mmHg for systolic and diastolic BP, respectively) and fewer observable stress behaviors to the TSST-G. Compassion skills are a promising area of research for stress management and cardiovascular health prevention among young adults.","","Applied psychology. Health and well-being","1","10.1111/aphw.70053","https://consensus.app/papers/effects-of-a-groupbased-compassion-microintervention-helminen-behari/d3d535fca54f5846b5e4caa0d2eb318f/"
"Effects of Positive Psychology Interventions on the Well-Being of Young Children: A Systematic Literature Review","Positive psychology interventions can positively impact the well-being of young children, promoting gratitude, positive emotions, life satisfaction, accomplishment, and self-esteem.","Valérie Benoit, P. Gabola",2021,52,"Over the last 20 years, the effectiveness of positive psychology interventions for the development of the well-being of children and adolescents and the moderation of high levels of anxiety and depression in this population has been largely demonstrated. Emphasis has been placed on the promotion of well-being and prevention of mental health problems in the school context in order to foster, through positive psychology, the cognitive and socio-emotional development of primary and secondary students, e.g., by strengthening positive relationships, positive emotions, character strengths, optimism, and hope. However, little is known about the impact of these interventions on young children. This systematic review aims at examining the effects of positive psychology interventions on the well-being of early childhood children (<6 years old), both in the preschool education context with educators or teachers and also in the family context with parents. Several electronic databases were searched, and the findings systematically reviewed and reported by the PRISMA guidelines. Very few studies met the inclusion criteria (n = 3), highlighting the need for further research in this area. Indeed, all of the selected studies demonstrated the importance of positive psychology interventions with young children to promote positive aspects of development, such as gratitude, positive emotions, life satisfaction, accomplishment, positive relationship, or self-esteem. Limitations in the field are discussed.","systematic review","International Journal of Environmental Research and Public Health","2","10.3390/ijerph182212065","https://consensus.app/papers/effects-of-positive-psychology-interventions-on-the-benoit-gabola/49e5800112ec54b0a191b8af2798e965/"
"Development and Feasibility of an Online Brief Emotion Regulation Training (BERT) Program for Emerging Adults","The Brief Emotion Regulation Training (BERT) program for emerging adults shows promising initial efficacy in improving emotion regulation, psychological distress, and negative affectivity.","Alyssa J. Gatto, Truitt J. Elliott, Jonathan S. Briganti, Michael J. Stamper, Nathaniel D. Porter, Anne-Marie Brown, S. Harden, L. Cooper, J. Dunsmore",2022,15,"Mental wellness is a critical component of healthy development in emerging adulthood and serves to protect against stress and promote resilience against psychopathology. Emotion regulation is a key mechanism for effective prevention because of its role in socio-emotional competence and its transdiagnostic significance for psychopathology. In this feasibility study, a brief, time and cost-effective emotion regulation training program for emerging adults (BERT) was developed and tested using the RE-AIM framework. Importantly, building interventions within the context of an implementation framework, such as the RE-AIM framework, enhances the chances that an intervention will be able to scale out and scale up. First, the brainwriting premortem method was utilized to refine program content, conducting focus groups a priori to identify potential program failures prior to program implementation. Undergraduate students (= 12) attended four focus groups presenting initial program content. Four clinicians were also interviewed to determine program barriers. Qualitative analyses aggregated participant feedback to identify compliments, changes, and concerns about BERT and critical feedback was immediately implemented prior to initial testing. BERT was rooted in cognitive-behavioral practices and informed by the Gross model of emotion regulation. The 5-week program was then examined in a college sample (= 42) to evaluate implementation (low attrition, high content engagement, favorable attitudes, low incidence of technical errors, costs), reach (enrollment and completion demographics comparable to the population in which recruitment took place), and efficacy (positive change in emotion regulation pre- to post-program). Of the recruited participants, 36 remained in the study where 27 completed at least 80% of program content. Repeated-measures ANOVAs exhibited significant improvements in emotion regulation, psychological distress, and negative affectivity, suggesting promising initial efficacy. Initial data provide support for feasibility and a future randomized control trial. BERT has potential significance for promoting healthy development as its brief electronic format reduced barriers and the program development process incorporated stakeholder feedback at multiple levels to inform better implementation and dissemination.","non-rct experimental","Frontiers in Public Health","1","10.3389/fpubh.2022.858370","https://consensus.app/papers/development-and-feasibility-of-an-online-brief-emotion-gatto-elliott/0eac8212093757ebbeccdece738691d0/"
"The effects of mindfulness‐based stress reduction on depression, anxiety, and stress in older adults: A systematic review and meta‐analysis","Mindfulness-based stress reduction is more effective than wait-list-control group in reducing depression in older adults, but long-term effects remain unclear.","Simon Y. W. Li, D. Bressington",2019,110,"Mindfulness-based stress reduction (MBSR) has been widely used to improve various physical and mental conditions. Studies show the intervention is particularly effective in alleviating depression, anxiety, and stress in working-aged adults. No recent systematic review has focused on the use of MBSR in older adults. This study aims to examine the effects of MBSR intervention on depression, anxiety, and stress symptoms of older adults. Five electronic databases were searched for relevant randomized controlled trials (RCTs) published between 1990 and 2017. Six eligible studies were included and computed for meta-analysis. The methodological quality and risk of biases across the included RCTs were assessed using the Cochrane risk of bias assessment tool. Overall, the amount of evidence is limited and of relatively low quality. The results of this review provide evidence that the MBSR is more effective than wait-list-control group to reduce depression in older adults with clinically significant symptoms immediately following the intervention. However, there is no clear evidence that the intervention reduced the perception of stress and anxiety, or that positive effects are maintained over the longer term. More robust studies involving larger sample sizes and using longer follow-up measurements are required.","meta-analysis","International Journal of Mental Health Nursing","1","10.1111/inm.12568","https://consensus.app/papers/the-effects-of-mindfulness%E2%80%90based-stress-reduction-on-li-bressington/6ad6f49995e05646927b5a563aebecb9/"
"The Efficacy of Cognitive Behavioral Therapy on Mental Health, Self-esteem and Emotion Regulation of Medical Students with Imposter Syndrome","CBT effectively improves mental health, self-esteem, and emotional regulation in medical students experiencing Imposter Syndrome.","F. Bagheri Sheykhangafshe, Elahe Nouri, V. Savabi Niri, Mersad Choubtashani, Hojjatollah Farahani",2024,3,"Background: Medical students often experience self-doubt due to the demanding nature of their coursework and numerous assignments, which may indicate Imposter Syndrome (IS). Objectives: This study aimed to evaluate the effectiveness of cognitive behavioral therapy (CBT) in improving mental health, self-esteem, and emotional regulation among medical students dealing with IS. Methods: A semi-experimental design was used, incorporating a pre-test-post-test approach with a control group. The statistical sample included medical students from Tarbiat Modares University in 2023. A total of 36 students were selected through purposeful sampling and randomly assigned to either the experimental group (n = 18) or the control group (n = 18). Data collection tools included questionnaires assessing IS, mental health, self-esteem, and emotion regulation. The experimental group received eight 90-minute CBT sessions based on the approach by Egan and Shafran (2017), while the control group received no intervention. Data were analyzed using a multivariate analysis of covariance with SPSS24 software. Results: The results showed that CBT significantly reduced expressive suppression (F = 78.04, η² = 0.72) and increased mental health (F = 37.73, η² = 0.56), self-esteem (F = 54.76, η² = 0.64), and cognitive reappraisal (F = 35.65, η² = 0.55) among students with IS (P < 0.001). Conclusions: The findings suggest that CBT is an effective intervention for improving the psychological well-being of medical students experiencing IS. The significant improvements in mental health, self-esteem, and emotional regulation underscore CBT's potential as a valuable tool for this population.","rct","Educational Research in Medical Sciences","","10.5812/ermsj-147868","https://consensus.app/papers/the-efficacy-of-cognitive-behavioral-therapy-on-mental-sheykhangafshe-nouri/1b9514537f1559d68844045fe2e6ec45/"
"Editorial: Digital Interventions in Mental Health: Current Status and Future Directions","Digital mental health interventions show promise, but their reach and adherence are currently limited, with potential for greater impact in underserved populations.","E. Aboujaoude, L. Gega, M. Parish, D. Hilty",2020,56,"An honest supply-and-demand assessment of mental health services in 2020 leads one to conclude that treatment needs would be impossible to meet without increased leveraging of technology. Several inherent factors make mental health interventions particularly well suited to digital platforms: pronounced provider shortages; reduced reliance on examinations and testing; the stigma still attached to mental illness; and diagnosis-specific obstacles to visiting mental health clinics (1). As such, various technology-enabled platforms have been tested to support mental health treatment delivery, from internet-mediated video-based psychotherapy to virtual reality (VR) and artificial intelligence (AI) enabled programs. Yet the reach of digital mental health interventions (DMHIs) still falls short of its touted potential (2). Internet-delivered cognitive behavioral therapy (ICBT) may be among the best-studied DMHIs (3). It has been used for nearly 20 years, during which it has been subjected to several efficacy trials. To determine more reliable response rates, Andersson et al. conducted an individual patient data meta-analysis, comprising 29 Swedish trials enrolling 2866 participants, and covering three categories of conditions: anxiety disorders, depression, and other. Overall, 65.6% of all clients receiving ICBT responded, and about a third achieved remission. More symptoms and female sex increased the likelihood of improvement, and having an anxiety disorder seemed to decrease it. Children, adolescents, and young adults have received particular attention with respect to DMHIs. As “digital natives,” might they engage with, and benefit from, technology-enabled treatment more than those who did not grow up with technology? Garrido et al.'s meta-analysis focusing on young people with anxiety and depression suggests that DMHIs—in particular supervised DMHIs rather than standalone self-help—outperform “no intervention” but do no better than active alternatives (e.g., face-to-face therapy). Surprisingly, adherence of young people with DMHIs was generally low, mirroring reviews on DMHIs in adults (4, 5). Other sub-populations that have received research attention include army veterans, older adults, and patients in Latin America. Boykin et al. examined the use of video-based therapy in the naturalistic setting of a clinic serving US veterans with post-traumatic stress disorder. In 74 veterans receiving at least one session of video-delivered cognitive processing therapy (CPT) or prolonged exposure (PE), the completion rate was higher for CPT, but attrition by session 7 was 50% (similar to in-person treatment in this population).","","Frontiers in Psychiatry","1","10.3389/fpsyt.2020.00111","https://consensus.app/papers/editorial-digital-interventions-in-mental-health-current-aboujaoude-gega/3262e1fae42d57bb85ab4f85e4ffef7c/"
"Evaluation of a multicomponent positive psychology program to prevent gaming disorder and enhance mental wellness in primary pupils: A randomized controlled trial","The Digital Netizen Alliance program effectively promotes positive psychology skills and alleviates gaming disorder symptoms in primary school pupils.","Cecilia (Yixi) Cheng, Shuo Li, Si Chen",2024,8,"Gaming disorder (GD) is a prevalent and complex issue that has recently been recognized as a condition that impairs mental health, underscoring the urgent need for early prevention measures. This evaluation study examined the effectiveness of the Digital Netizen Alliance (D.N.A.) program, a new multicomponent positive psychology program for preventing GD and bolstering mental wellness among Chinese children. Drawing on gamification and positive psychology principles, the program builds four key positive skills collectively referred to as the P-A-G-E framework: psychological resilience, active coping, growth mindset, and emotion regulation. A randomized controlled trial was conducted with 264 primary school pupils attending fourth, fifth, or sixth grade in Hong Kong (63% female; mean age = 10.83, SD = 1.18). The findings revealed that participation in the program effectively promoted active coping, a growth mindset, and emotion regulation. Moreover, program participation alleviated GD symptoms and reduced negative affect. These desirable changes were fully explained by the P-A-G-E framework. The new D.N.A. program, which cultivates the positive psychology skills specified in the P-A-G-E framework, facilitates favorable psychological changes among children. These results emphasize the importance of using multicomponent frameworks for interventions targeting GD prevention.","rct","Journal of Behavioral Addictions","1","10.1556/2006.2024.00052","https://consensus.app/papers/evaluation-of-a-multicomponent-positive-psychology-cheng-li/072197a3f976540d85d0ff62abca692c/"
"Mindfulness-based online intervention increases well-being and decreases stress after Covid-19 lockdown","Online mindfulness training programs effectively improve well-being and reduce stress among employees, especially after the Covid-19 lockdown.","F. Bossi, Francesca Zaninotto, Sonia D'Arcangelo, N. Lattanzi, A. Malizia, E. Ricciardi",2021,59,"Mindfulness interventions were shown to be effective in improving well-being and reducing perceived stress in several conditions. These effects were also found in online mindfulness-based training, especially in employees in organizational environments. The aim of this study was to test the effectiveness of an online mindfulness intervention on healthy employees, especially after the first Italian Covid-19 lockdown. Participants in the intervention group underwent an 8-week mindfulness online training program based on the Mindfulness-Based Stress Reduction (MBSR) protocol compared to a control (no-intervention) group. All participants filled in weekly surveys for the whole intervention duration via online questionnaires to measure their habits, mindfulness (FFMQ-15), emotion regulation (ERQ), positive and negative affect (PANAS), depression, anxiety and stress (DASS-21), resilience (RSA) and insomnia (ISI). 69 participants in the intervention group and 63 in the no-treatment control group were considered in the longitudinal analyses. We found significant differences between the intervention and control groups over time in the measures of mindfulness (in particular the nonreactivity subscale), positive affect, depression, and insomnia. Moreover, we found that the frequency of practice and ease perceived in practicing were positively correlated to several indices of well-being (mindfulness, positive affect, cognitive reappraisal) and negatively correlated to several indices of stress (negative affect, depression, anxiety, stress, insomnia, expressive suppression). These results show the importance and effectiveness of online mindfulness training programs to cope with stress among employees, especially after the Covid-19 lockdown.","rct","Scientific Reports","1","10.1038/s41598-022-10361-2","https://consensus.app/papers/mindfulnessbased-online-intervention-increases-bossi-zaninotto/72bb4015cf7d5accb214ad1f463ffd44/"
"A Bibliometric Analysis of Research Trends in Psychological Interventions for Stroke Survivors: Focusing on Resilience and Psychological Well-Being (2000-2024)","Psychological interventions for stroke survivors have increased in interest, focusing on resilience and well-being, with a growing emphasis on methodological standardization and individualized interventions.","Yaoyao Li, K. L. Soh, Xiujuan Jing, Lili Wei, H. Saidi, Kim Geok Soh",2025,2,"This study aims to conduct a bibliometric analysis of research literature on psychological interventions for stroke survivors published from 2000 to 2024, focusing on psychological resilience and psychological well-being, utilizing VOSviewer and CiteSpace. Literature data was sourced from the Web of Science Core Collection database (WoSCC). A total of 373 relevant articles published between January 1, 2000, and September 30, 2024, were included. CiteSpace and VOSviewer analyzed the literature from perspectives including authorship, country of origin, institutions, journals, references, and keywords. Annual publication output has steadily increased, reaching a peak in 2023 (55 articles). Vranceanu Ana-Maria emerged as the most productive author with eight publications. The United States led in research output (98 articles) and centrality (0.32), with Harvard University being the leading institution (24 articles). ""Disability and Rehabilitation"" was the most productive journal (12 articles), while ""Stroke"" was the most co-cited journal (241 times). Recent research trends emphasized meta-analysis (strength=3.6), assessment tool validation (strength=3.49), and acceptance-based interventions (strength=2.89), mainly focusing on psychological resilience cultivation and well-being promotion. This bibliometric analysis reveals the increasing scholarly interest in psychological interventions for stroke survivors, particularly in resilience and psychological well-being research. The field has evolved from focusing on disease-related factors to systematic intervention research, with a growing emphasis on methodological standardization and individualized interventions. These findings provide significant theoretical and practical implications for improving psychological health services for stroke survivors. Future research should strengthen high-quality empirical studies, refine assessment tools, and innovate intervention strategies to better address the complex psychological needs of stroke survivors and enhance their resilience and psychological well-being, ultimately improving rehabilitation outcomes and quality of life for stroke survivors.","meta-analysis","Journal of Multidisciplinary Healthcare","1","10.2147/jmdh.s505135","https://consensus.app/papers/a-bibliometric-analysis-of-research-trends-in-li-soh/ca3d4d0df3955f30b6a7101d7eaf8111/"
"Mental health of Health Care Workers (HCWs): a review of organizational interventions put in place by local institutions to cope with new psychosocial challenges resulting from COVID-19","COVID-19 has led to various organizational interventions for healthcare workers, but the effectiveness of these programs remains unclear due to heterogeneous protocols and lack of rigorous clinical outcomes.","R. Buselli, M. Corsi, A. Veltri, S. Baldanzi, M. Chiumiento, E. Lupo, R. Marino, G. Necciari, F. Caldi, R. Foddis, G. Guglielmi, A. Cristaudo",2021,122,"","literature review","Psychiatry Research","1","10.1016/j.psychres.2021.113847","https://consensus.app/papers/mental-health-of-health-care-workers-hcws-a-review-of-buselli-corsi/36b0075b7fd554db877baf4eac33c949/"
"Holistic approaches to mental health: integrating mind, body, and spirit for comprehensive well-being","Holistic approaches to mental health significantly improve outcomes and transcend reductionist ideologies, promoting a more enlightened and resilient approach to mental health care.","Divya Kaushik, Mukta Garg",2024,6,"This research paper explores the paradigm of holistic approaches to mental health, aiming to integrate the interconnected aspects of mind, body, and spirit for comprehensive well-being. Beginning with an examination of the current state of mental health and the limitations of traditional approaches, the study establishes a rationale for embracing holistic perspectives, emphasizing the recognition of the intricate interplay between psychological, physiological, and spiritual dimensions. The theoretical framework elucidates a holistic model for mental well-being, highlighting the profound interconnectedness of these facets and the pivotal roles of lifestyle, nutrition, and social factors in fostering mental health. Employing a meticulous research methodology involving a systematic literature review, the paper presents quantitative data comparing the efficacy of holistic and traditional interventions, revealing statistically significant improvements in mental health outcomes through holistic approaches. Qualitative insights, gleaned from participant testimonials and emerging themes, further enrich the discussion, emphasizing the transformative nature of holistic interventions. The discussion section interprets these results, drawing comparisons with existing literature and delineating implications for mental health practice. Acknowledging study limitations, the paper recommends future research directions and offers practical insights for application in mental health settings. In conclusion, the integration of mind, body, and spirit emerges as a pragmatic imperative, transcending reductionist ideologies and paving the way for a more enlightened and resilient approach to mental health care.","systematic review","International Journal of Advanced Biochemistry Research","","10.33545/26174693.2024.v8.i3sd.783","https://consensus.app/papers/holistic-approaches-to-mental-health-integrating-mind-kaushik-garg/45fa7dea842757f994a8dfeb1fd3b5fe/"
"Fostering Well-Being in the Elderly: Translating Theories on Positive Aging to Practical Approaches","The Mental Fitness Program for Positive Aging (MFPPA) enhances seniors' well-being by providing skills and strategies to cope with challenges, making it suitable for community-dwelling individuals.","L. Bar-Tur",2021,102,"This article overviews positive aging concepts and strategies to enhance well-being in the elderly and then presents a translation of theories on positive aging to practical approaches for Positive Aging. Drawing upon positive psychology and positive aging research and tools, this program is designed to help older adults improve their well-being by acquiring skills and strategies to cope with present and future challenges. The Mental Fitness Program for Positive Aging (MFPPA) can enhance seniors' quality of life by increasing their vital involvement and active engagement in life. This model is most appropriate for community dwelling individuals. It can easily be conducted in wide range of adult education programs in community centers, sheltered homes, and primary care clinics. It can also be conducted through online psychoeducational training.","","Frontiers in Medicine","1","10.3389/fmed.2021.517226","https://consensus.app/papers/fostering-wellbeing-in-the-elderly-translating-theories-bar-tur/4fa14d9acba753e386344225948e08ed/"
"The Impact of Positive Psychological Interventions on Well-Being in Healthy Elderly People","Positive psychological interventions, particularly reminiscence interventions, significantly improve well-being in healthy older adults.","P. Sutipan, Ungsinun Intarakamhang, A. Macaskill",2016,47,"Abstract
This systematic review aims to evaluate the impact of positive psychological interventions (PPIs) on well-being in healthy older adults. Systematic review of PPIs obtained from three electronic databases (PsycINFO, Scopus, and Web of Science) was undertaken. Inclusion criteria were: that they were positive psychology intervention, included measurement of well-being, participants were aged over 60 years, and the studies were in English. The cochrane collaboration Guidelines dimensions of quality control, randomization, comparability, follow-up rate, dropout, blinding assessors are used to rate the quality of studies by two reviewers independently. The reach, efficacy, adoption, implementation, and maintenance (RE-AIM) for evaluation of PPIs effectiveness was also applied. The final review included eight articles, each describing a positive psychological intervention study. The reminiscence interventions were the most prevalent type of PPIs to promote and maintain well-being in later life. Only two studies were rated as high quality, four were of moderate-quality and two were of low-quality. Overall results indicated that efficacy criteria (89 %), reach criteria (85 %), adoption criteria (73 %), implementation criteria (67 %), and maintenance criteria (4 %) across a variety of RE-AIM dimensions. Directions for future positive psychological research related to RE-AIM, and implications for decision-making, are described.","systematic review","Journal of Happiness Studies","1","10.1007/s10902-015-9711-z","https://consensus.app/papers/the-impact-of-positive-psychological-interventions-on-sutipan-intarakamhang/808f2ddf41d851df947d54a79f6bfb34/"
"Positive Psychology Intervention to Alleviate Child Depression and Increase Life Satisfaction","A positive psychology group-based intervention program, incorporating hope and gratitude, significantly decreased depression and increased life satisfaction in primary school students in Hong Kong.","S. Kwok, Minmin Gu, Katrina Tong Kai Kit",2016,74,"Purpose: The study aims to examine the effectiveness of a positive psychology group-based intervention program, incorporating elements of hope and gratitude, in decreasing depression and increasing life satisfaction among primary school students in Hong Kong. Method: A total of 68 children, with the Depression score of Chinese Hospital Anxiety and Depression Scale from 9 to 11, were randomly assigned to the intervention and control groups. An eight-session intervention group-based program was conducted in five primary schools. Results: Participants of the intervention groups showed a significant decrease in depression and significant increase in life satisfaction, partially mediated by hope and gratitude, after the intervention when compared with those of the control groups. Discussion: As positive psychology intervention teaches children ways to increase their positive cognition, emotions, and behaviors, it may help children cope with current emotional problems and enhance their capability to deal with future stress and adversities.","rct","Research on Social Work Practice","1","10.1177/1049731516629799","https://consensus.app/papers/positive-psychology-intervention-to-alleviate-child-kwok-gu/983f97dc71875b0c83dba48c8828f840/"
"Physical Challenge Interventions and the Development of Transferable Skills for the Workplace: A Systematic Review and Meta-Analysis","Physical challenge interventions can positively impact employees' transferable skills and psychological health, but current literature lacks conclusive evidence on their effectiveness in organizational settings.","William P. Tyne, David Fletcher, Nicola J. Paine, Clare Stevinson",2024,4,"This study presents a systematic review and meta-analysis synthesising the existing research on the effectiveness of interventions featuring physical challenges for developing transferable skills and psychological health outcomes. Results from 47 independent samples across 44 studies revealed that the overall proximal effects of the interventions were medium (g = 0.51) and that effects gradually diminished over time (g = 0.39). Analyses across individual outcomes revealed interventions positively influenced interpersonal (g = 0.55), intrapersonal (g = 0.53), and cognitive skills (g = 0.53), as well as psychological health outcomes (g = 0.56). Moderator analyses indicate interventions can be potentially beneficial irrespective of design and participants involved. However, the current state of the literature does not truly allow for thorough conclusions to be made regarding the appropriateness and effectiveness of physical challenge interventions for organizational settings. Plain Language Summary Transferable skills, described as interpersonal (e.g., communication), intrapersonal (e.g., resilience), and cognitive skills (e.g., problem-solving), have been identified as indispensable human resources in modern-day workplaces. Researchers have found these skills to be associated with numerous desirable performance (e.g., productivity) and health outcomes (e.g., reduced burnout). Therefore, the demand for occupational initiatives which can develop transferable skills is growing and workplaces are increasingly looking outside of work settings for training and development opportunities. Physical challenge interventions which feature novel outdoor environments and recreational physical challenges (e.g., rock climbing and high ropes courses), in particular, are gaining popularity as a method for enhancing employees' transferable skills and psychological wellbeing. However, no review has attempted to synthesize this body of research relative to the occupational domain. This paper evaluated published literature to identify the types of transferable skills and psychological health-related outcomes that can be developed in working-age adults through participating in physical challenge interventions. Our findings suggest physical challenge interventions can have positive short-and long-term effects on transferable skills, particularly interpersonal and intrapersonal skills, and support psychological health. However, due to the current state of the literature, we are not able to determine whether positive changes transfer to workplaces nor make thorough conclusions on the appropriateness and effectiveness of physical challenge interventions for organizational settings. In our discussions, we highlight methodological limitations of the current evidence base, issues concerning intervention implementation in organizational settings, and provide recommendations for future research.","meta-analysis","Organizational Psychology Review","1","10.1177/20413866241245301","https://consensus.app/papers/physical-challenge-interventions-and-the-development-of-tyne-fletcher/dbcc8d711f765bec9e18b0364a36101c/"
"Evaluation of an intervention promoting emotion regulation skills for adults with persisting distress due to adverse childhood experiences.","The 12-week ACE Overcomers program significantly improved emotion regulation, psychological resilience, mental well-being, and quality of life for adults with high Adverse Childhood Experiences.","L. Cameron, Paul Carroll, W. Hamilton",2018,114,"","non-rct experimental","Child abuse & neglect","1","10.1016/j.chiabu.2018.03.002","https://consensus.app/papers/evaluation-of-an-intervention-promoting-emotion-cameron-carroll/6d4782c06b5a56eaab718d4b0e8941e1/"
"Activation Likelihood Estimation Meta-Analysis of the Effects of Cognitive Behavioral Therapy on Brain Activation in the Treatment of Depression and Anxiety Disorders","CBT treatment for depression and anxiety disorders involves shared and distinct neural mechanisms, with specific activation patterns in specific brain areas.","Junjie Ren, Lijun Ma, Wanxin Wu, Juan Qiu, Zhuo Zhang, Yuxi Hong, Zushen Wang, Xinyu Hou, Jia Jin, Weixuan Hu, Yanran Wu, Xiaowei Chen, Jinyi Luo, Chuan Fan, Kai Wang, Xiaoming Li",2025,3,"Cognitive behavioral therapy (CBT) stands as a highly efficacious psychological treatment for both anxiety and depressive disorders. Nonetheless, scholarly debates persist regarding the specificities of brain area activation during CBT treatment for these disorders.Utilizing activation likelihood estimation (ALE) analysis, this study aims to discern the neurobiological similarities and disparities between CBT's effects on anxiety and depressive disorders by examining functional brain areas.A total of 22 articles, encompassing 443 patients, were included in the meta-analysis. Our results show that in the resting state, patients with depression treated with CBT resulted in increased activation of the right and left ventral anterior cingulate cortex (vACC), left parahippocampal gyrus (PG), right subgyral, left inferior temporal gyrus (ITG), and right inferior occipital gyrus (IOG), whereas patients with anxiety disorders had increased activation of the right and left superior frontal gyrus (SFG) and decreased activation of the caudate after treatment. In the task state, increased activation of the right PG, right orbital frontal lobe, and right dorsal anterior cingulate cortex (dACC) was mainly observed after treatment in patients with anxiety disorders, and the left lentiform nucleus (LN), left dorsal entorhinal cortex, and right caudate activation were decreased. For depressive disorders, no consistent activation patterns emerged in the task state, likely due to limited studies or heterogeneity in task paradigms across included studies.CBT's efficacy relies on both shared (e.g., vACC-mediated emotion regulation and cognitive control) and distinct neural mechanisms (fear-circuit modulation in anxiety vs. memory-network enhancement in depression), informing biomarker-driven treatment personalization.","meta-analysis","Depression and Anxiety","1","10.1155/da/3557367","https://consensus.app/papers/activation-likelihood-estimation-metaanalysis-of-the-ren-ma/2a5b6af8e63a5e01842248e52922aa1b/"
