Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"A systematic review of sport-based adolescent mental health awareness programmes","Sport-based adolescent mental health awareness programs show positive effects on increasing mental health literacy, but addressing stigma remains a challenge.","Nora Sullivan, G. Breslin, Marian McLaughlin, S. Shannon, Gerard Leavey, Martin Dempster",2025,3,"Adolescent mental illness is of increasing concern, with a high prevalence in many parts of the world. Early engagement, detection and receiving support are warranted to reduce the severity of symptoms. Increasing mental health literacy (MHL) through sport to adolescents is one way of engaging young people and signposting them to services. The aim of this systematic review was to identify the effect of interventions, risk of bias, and theoretical application in sport-based adolescent mental health awareness programmes. Six electronic databases (MEDLINE Ovid, PsycINFO, Scopus, CINAHL, SPORTDiscus, Cochrane) were searched from 2012 to September 2022 (updated January 2024). Inclusion criteria stated the sample had to include adolescents aged 11-17 years, include mental health outcomes, and a sport component. Six studies met the inclusion criteria. Sample size ranged from nine to 816 participants. Four distinct sport-based programmes were evaluated, with three interventions applying a psychological behaviour change theory. The results of the interventions indicated positive effects on several indices of MHL, such as increased knowledge of mental health, depression and anxiety literacy and the recognition of disorders, increased resilience and intentions to provide help. It was found that addressing stigma remains a challenge. The interventions produced the most significant effects for those who scored lower at baseline measures and the younger cohorts. Sport is useful for the engagement and dissemination of mental health awareness information to adolescents. Given the limited number of psychological theory informed interventions, there is a need for further interventions that explicitly adopt behaviour change theories and improve the quality of research design for these interventions. The findings from this review will be of interest to health promotion and public health practitioners and those designing mental health awareness programmes for adolescents. PROSPERO CRD42022312260.","systematic review","PLOS One","1","10.1371/journal.pone.0315315","https://consensus.app/papers/a-systematic-review-of-sportbased-adolescent-mental-sullivan-breslin/0cebaf8f3fc35d1da3af317453e25edf/"
"Gamified Health Promotion in Schools: The Integration of Neuropsychological Aspects and CBT—A Systematic Review","Gamified health interventions incorporating CBT and neuropsychological principles in school settings effectively engage students, promote healthy behaviors, and improve mental well-being.","E. Gkintoni, Fedra Vantaraki, Charitini Skoulidi, Panagiotis Anastassopoulos, A. Vantarakis",2024,18,"This systematic review examines the integration of gamified health promotion strategies in school settings, with a focus on their potential to positively influence health behaviors and promote well-being among adolescents. This study explores the incorporation of cognitive behavioral therapy (CBT), artificial intelligence, and neuropsychological principles in gamified interventions, aiming to enhance engagement and effectiveness.A narrative synthesis of 56 studies, following PRISMA guidelines, underscores the significant impact of these gamified interventions on mental health outcomes, emphasizing reductions in anxiety, depression, and burnout while improving coping skills and lifestyle habits. The focus of key areas in mental health outcomes, emotional regulation, cognitive flexibility, and adherence mechanisms is explored through quantitative and qualitative syntheses to underscore intervention effectiveness and design principles.This review highlights the high-quality evidence supporting the use of gamification in educational settings and calls for further research to optimize design elements and address implementation barriers. The findings propose that well-designed gamified health interventions can effectively engage students, promote healthy behaviors, and improve mental well-being while acknowledging the need for further studies to explore underlying mechanisms and long-term effects.Gamified health interventions that embed CBT and neuropsychological principles are promising for promoting the mental well-being of schoolchildren. Although the evidence indicates that they are effective in improving psychological and behavioral outcomes, further research is needed to optimize design features and overcome implementation challenges to ensure wider and more sustainable application.","systematic review","Medicina","2","10.3390/medicina60122085","https://consensus.app/papers/gamified-health-promotion-in-schools-the-integration-of-gkintoni-vantaraki/63ba1c2dc8ed5f3dae6fd50b9205c462/"
"Will Nothing Be the Same Again?: Changes in Lifestyle during COVID-19 Pandemic and Consequences on Mental Health","Social isolation during COVID-19 has led to lifestyle changes, including sleep disruption, altered eating habits, and reduced physical activity, affecting mental health.","E. Caroppo, M. Mazza, A. Sannella, G. Marano, Carla Avallone, A. E. Claro, D. Janiri, L. Moccia, L. Janiri, G. Sani",2021,168,"Social isolation caused by the COVID-19 pandemic has drastically affected lifestyles: from sedentary behaviors to reduced physical activity, from disrupted sleep patterns to altered dietary habits. As a consequence, serious mental and emotional responses have been registered. There was a significant decline in physical and other meaningful activities of daily living, leisure, social activity, and education. In children, collateral effects of the pandemic include inadequate nutrition with a risk of both overweight and underweight, addiction to screens, lack of schooling, and psychosocial difficulties. Older adults are frequently unable to adapt to lockdown measures and suffer from depression and cognitive complaints. Recent studies focusing on changes in lifestyle during the Covid-19 pandemic and consequences on mental health have been identified in PubMed/Medline, Scopus, Embase, and ScienceDirect. All the available literature has been retrospectively reviewed. The results of the present narrative review suggest that mental distress caused by social isolation seems to be linked not only to personality characteristics but also to several lifestyle components (sleep disruption, altered eating habits, reduced physical activity). This review aims to explore major changes in the lifestyle and quality of life and the impact of these changes on mental health, and to inform clinicians and policymakers about elements that may reduce the negative psychological effects of the quarantine period imposed during this worldwide crisis. There is an urgent need for tailored preventive, diagnostic, and therapeutic mental health interventions for the general population and for higher risk groups.","systematic review","International Journal of Environmental Research and Public Health","2","10.3390/ijerph18168433","https://consensus.app/papers/will-nothing-be-the-same-again-changes-in-lifestyle-during-caroppo-mazza/0fc44e45319e5472b663753c1417cacf/"
"Practitioner Review: Effectiveness of indicated school-based interventions for adolescent depression and anxiety - a meta-analytic review.","School-based interventions can reduce depression and anxiety symptoms in adolescents, but long-term effects are unclear.","Brioney Gee, S. Reynolds, Ben Carroll, Faith Orchard, Tim Clarke, David Martin, Jon Wilson, Laura Pass",2020,48,"Interest in delivering psychological interventions within schools to facilitate early intervention is increasing. However, most reviews have focused on universal or preventative programmes rather than interventions designed to decrease existing symptoms of depression or anxiety. This paper aims to provide a meta-analytic review of randomised controlled trials of indicated psychological interventions for young people aged 10-19 with elevated symptoms of depression and/or anxiety. Eight electronic databases were systematically searched from inception to April 2019 for eligible trials. Study quality was assessed using two scales designed to evaluate psychotherapy intervention trials. Random effects meta-analyses were conducted separately for trials that recruited participants based on symptoms of depression and based on symptoms of anxiety. Data from 45 trials were analysed. Most interventions studied used cognitive and behavioural strategies. Few studies met methodological quality criteria, but effect size was not associated with study quality. Indicated school-based interventions had a small effect on reducing depression symptoms (SMD = .34, 95% CI -0.48, -0.21) and a medium effect on reducing anxiety symptoms (SMD = -.49, 95% CI -0.79, -0.19) immediately postintervention. Subgroup analyses indicated that interventions delivered by internal school staff did not have significant effects on symptoms. Reductions in depression were maintained at short-term (≤6 months) but not medium (>6 months ≤ 12) or long-term (>12-month) follow-up. Reductions in anxiety symptoms were not maintained at any follow-up. Indicated school-based interventions are effective at reducing symptoms of depression and anxiety in adolescents immediately postintervention but there is little evidence that these reductions are maintained. Interventions delivered by school staff are not supported by the current evidence base. Further high-quality randomised controlled trials incorporating assessment of longer-term outcomes are needed to justify increased investment in school-based interventions for adolescent depression and anxiety.","meta-analysis","Journal of child psychology and psychiatry, and allied disciplines","1","10.1111/jcpp.13209","https://consensus.app/papers/practitioner-review-effectiveness-of-indicated-gee-reynolds/ebc1c8e9c23b5b95b537ece75e97a7c4/"
"Religiosity and spirituality in the prevention and management of depression and anxiety in young people: a systematic review and meta-analysis","Spiritual wellbeing is protective against depression in young people, while negative religious coping may increase depressive symptoms.","S. Aggarwal, Judith Wright, Amy J. Morgan, George Patton, N. Reavley",2023,92,"Historically, religion has had a central role in shaping the psychosocial and moral development of young people. While religiosity and spirituality have been linked to positive mental health outcomes in adults, their role during the developmental context of adolescence, and the mechanisms through which such beliefs might operate, is less well understood. Moreover, there is some evidence that negative aspects of religiosity are associated with poor mental health outcomes. Guided by lived experience consultants, we undertook a systematic review and quality appraisal of 45 longitudinal studies and 29 intervention studies identified from three electronic databases (Medline, PsycINFO and Scopus) exploring the role of religiosity and spiritual involvement (formal and informal) in prevention and management of depression and anxiety in young people aged 10 to 24 years. Most studies were from high-income countries and of low to moderate quality. Meta-analysis of high-quality longitudinal studies (assessed using Joanna Briggs Institute critical appraisal tools, n = 25) showed a trend towards association of negative religious coping (i.e., feeling abandoned by or blaming God) with greater depressive symptoms over time (Pearson's r = 0.09, 95% confidence interval (CI) -0.009, 0.188) whereas spiritual wellbeing was protective against depression (Pearson's r = -0.153, CI -0.187, -0.118). Personal importance of religion was not associated with depressive symptoms overall (Pearson's r = -0.024, CI-0.053, 0.004). Interventions that involved religious and spiritual practices for depression and anxiety in young people were mostly effective, although the study quality was typically low and the heterogeneity in study designs did not allow for a meta-analysis. The lived experience consultants described spirituality and religious involvement as central to their way of life and greatly valued feeling watched over during difficult times. While we require more evidence from low- and middle-income countries, in younger adolescents and for anxiety disorders, the review provides insight into how spirituality and religious involvement could be harnessed to design novel psychological interventions for depression and anxiety in young people.Review RegistrationThe systematic review was funded by Wellcome Trust Mental Health Priority Area 'Active Ingredients' 2021 commission and registered with PROSPERO 2021 (CRD42021281912).","meta-analysis","BMC Psychiatry","1","10.1186/s12888-023-05091-2","https://consensus.app/papers/religiosity-and-spirituality-in-the-prevention-and-aggarwal-wright/e4353de359ed50ca89f02f690328ff60/"
"Fruit and Vegetable Intake and Mental Health in Adults: A Systematic Review","High intake of fruits and vegetables, particularly berries, citrus, and green leafy vegetables, may promote mental health, reduce psychological distress, and protect against depressive symptoms in adults.","D. Głąbska, D. Guzek, B. Groele, K. Gutkowska",2020,334,"The role of a properly balanced diet in the prevention and treatment of mental disorders has been suggested, while vegetables and fruits have a high content of nutrients that may be of importance in the case of depressive disorders. The aim of the study was to conduct a systematic review of the observational studies analyzing association between fruit and vegetable intake and mental health in adults. The search adhered to the guidelines of Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA), and the review was registered in the International Prospective Register of Systematic Reviews (PROSPERO) database (CRD42019138148). A search for peer-reviewed observational studies published until June 2019 was performed in PubMed and Web of Science databases, followed by an additional manual search for publications conducted via analyzing the references of the found studies. With respect to the intake of fruit and/or vegetable, studies that assessed the intake of fruits and/or vegetables, or their processed products (e.g., juices), as a measure expressed in grams or as the number of portions were included. Those studies that assessed the general dietary patterns were not included in the present analysis. With respect to mental health, studies that assessed all the aspects of mental health in both healthy participants and subjects with physical health problems were included, but those conducted in groups of patients with intellectual disabilities, dementia, and eating disorders were excluded. To assess bias, the Newcastle-Ottawa Scale (NOS) was applied. A total of 5911 studies were independently extracted by 2 researchers and verified if they met the inclusion criteria using a 2-stage procedure (based on the title, based on the abstract). After reviewing the full text, a total of 61 studies were selected. A narrative synthesis of the findings from the included studies was performed, which was structured around the type of outcome. The studies included mainly focused on depression and depressive symptoms, but also other characteristics ranging from general and mental well-being, quality of life, sleep quality, life satisfaction, flourishing, mood, self-efficacy, curiosity, creativity, optimism, self-esteem, stress, nervousness, or happiness, to anxiety, minor psychiatric disorders, distress, or attempted suicide, were analyzed. The most prominent results indicated that high total intake of fruits and vegetables, and some of their specific subgroups including berries, citrus, and green leafy vegetables, may promote higher levels of optimism and self-efficacy, as well as reduce the level of psychological distress, ambiguity, and cancer fatalism, and protect against depressive symptoms. However, it must be indicated that the studies included were conducted using various methodologies and in different populations, so their results were not always sufficiently comparable, which is a limitation. Taken together, it can be concluded that fruits and/or vegetables, and some of their specific subgroups, as well as processed fruits and vegetables, seems to have a positive influence on mental health, as stated in the vast majority of the included studies. Therefore, the general recommendation to consume at least 5 portions of fruit and vegetables a day may be beneficial also for mental health.","systematic review","Nutrients","1","10.3390/nu12010115","https://consensus.app/papers/fruit-and-vegetable-intake-and-mental-health-in-adults-a-g%C5%82%C4%85bska-guzek/5adbce1264035e799ce14d873c6ad60d/"
"Toward better prevention of physician burnout: insights from individual participant data using the MD-specific Occupational Stressor Index and organizational interventions","Physician-specific Occupational Stressor Index (OSI) shows that adequate staffing, cross-coverage, and recognition of efforts can reduce burnout.","Karen Belkić",2025,4,"Physician burnout has become a public-health crisis. The need is dire for robust organizational solutions, focusing on reduction of specific stressors. The physician-specific Occupational Stressor Index (OSI) based on cognitive ergonomics can help. Individual-participant data (IPD) from different studies addressing physician burnout are lacking. To perform IPD analysis regarding job stressors and their relation to physician burnout and to utilize the IPD results to inform a systematic review of the stressors that show an association with physician burnout, focusing on intervention studies. PRISMA guidelines are followed for the IPD analysis and systematic review of intervention studies on the implicated stressors, taking the COVID-19 pandemic into consideration. The IPD analysis is performed on studies using the physician-specific OSI vis-à-vis burnout assessed by the Copenhagen Burnout Inventory (CBI). Odds ratios (OR) ± 95% confidence-intervals (CI) are reported, adjusting for age, gender and caring for patients with suspected COVID-19 infection. Three studies fulfilled the inclusion criteria, providing complete IPD data for 95 physicians. Thirty-two (33.7%) physicians had total OSI scores >88, for which intervention is urgently needed. Unit-change in the total stressor burden assessed via OSI yielded OR = 1.11 (95%CI: 1.03-1.18) (= 0.003) for personal burnout, OR = 1.17 (95%CI: 1.08-1.26) (= 0.0001) for work-related burnout and OR = 1.07 (95%CI: 1.01-1.15) (= 0.03) for patient-related burnout. Caring for patients with suspected COVID-19 infection showed significant multivariable results (= 0.04) only for personal burnout. Twenty distinct work stressors revealed multivariable associations with CBI. Systematic examination via PUBMED, CINAHL and OVID Medline yielded 33 publications mitigating those stressors among physicians. Adequate staffing was pivotal. Clerical staff off-loaded administrative burden. Information-technology staff helped diminish interruptions, enhancing workflow. Cross-coverage reduced time constraints, ensured separate periods for non-clinical tasks, and ≥1 work-free day/week. Several interventions impacted physician burnout, as did recognition of physicians' efforts/achievements. Other OSI-identified stressors were insufficiently examined in intervention studies: e.g. vacation; appropriately-timed, cross-covered restbreaks; and counter-measures for emotionally-disturbing aspects of MD's work, particularly during the pandemic. Further participatory-action research is needed in well-controlled intervention trials to alleviate physician burnout.","systematic review","Frontiers in Public Health","1","10.3389/fpubh.2025.1514706","https://consensus.app/papers/toward-better-prevention-of-physician-burnout-insights-belki%C4%87/00150ffe55755cbf98a87e4cd936bce7/"
"The relationship between climate change and mental health: a systematic review of the association between eco-anxiety, psychological distress, and symptoms of major affective disorders","Eco-anxiety is positively related to psychological distress, depression symptoms, anxiety symptoms, and stress symptoms, with stronger associations observed when eco-anxiety is operationalized as 'anxiety' rather than 'worry'","S. Cosh, Rosie Ryan, K. Fallander, Kylie Robinson, Joey Tognela, Phillip J. Tully, Amy D. Lykins",2024,51,"The adverse impacts of climate change on mental health is a burgeoning area, although findings are inconsistent. The emerging concept of eco-anxiety represents distress in relation to climate change and may be related to mental health. The aim of this study was to explore the relationship between eco-anxiety with validated mental health outcomes, specifically psychological distress and symptoms of major affective disorders. Systematic review. EBSCO, ProQuest, and Web of Science databases were searched to February 2024 for studies of adult samples quantifying eco-anxiety (exposure, i.e. fear, worry or anxiety in relation to climate change) and symptoms of psychological distress and major affective disorders (outcomes), as assessed by validated measures. Full text review of 83 studies was performed, and k = 35 studies were included in the review (N = 45 667, 61% female, M31.2 years). Consistently, eco-anxiety showed small to large positive correlations with mental health outcomes of psychological distress, depression symptoms, anxiety symptoms, and stress symptoms. However, results regarding post-traumatic stress disorder symptoms and pathological worry were mixed. Stronger associations were observed where eco-anxiety was operationalised as 'anxiety' rather than 'worry'. Findings underscore that eco-anxiety is related to psychological burden. Greater consideration of eco-anxiety in assessment and treatment is needed in clinical practice and further policy development is warranted at the intersection of climate and health to address the mental health challenges posed by climate change.","systematic review","BMC Psychiatry","1","10.1186/s12888-024-06274-1","https://consensus.app/papers/the-relationship-between-climate-change-and-mental-health-cosh-ryan/0188e4a757435c9d88288cc2c44981a7/"
"Digital Interventions for Anxiety and Depressive Symptoms in Adolescence: Systematic Review.","Digital interventions for adolescent depression and anxiety show promise, but more methodological rigor and real-world impact evaluation are needed to ensure wider benefits.","Paula Kuberka, Milly Johnston, R. Shafran, Katharine Pike, Lucy Yardley",2025,0,"","systematic review","The Journal of adolescent health : official publication of the Society for Adolescent Medicine","1","10.1016/j.jadohealth.2025.05.021","https://consensus.app/papers/digital-interventions-for-anxiety-and-depressive-kuberka-johnston/0d05654359de52cbb89b8d21a63051d9/"
"Exploring the role of exposure to green and blue spaces in preventing anxiety and depression among young people aged 14-24 years living in urban settings: A systematic review and conceptual framework.","Exposure to green and blue spaces reduces the risk of anxiety and depression among young people aged 14-24 living in urban settings, with social interaction, physical activity, and mindfulness playing a mediating role.","I. Bray, Rebecca Reece, Danielle E. Sinnett, Faith Martin, R. Hayward",2022,84,"","systematic review","Environmental research","1","10.1016/j.envres.2022.114081","https://consensus.app/papers/exploring-the-role-of-exposure-to-green-and-blue-spaces-in-bray-reece/9b9e7b37083e58c4ae48658d551e4936/"
"Applications of large language models in psychiatry: a systematic review","Large language models (LLMs) like ChatGPT and GPT-4 show diverse applications in psychiatry, aiding in diagnosis, managing depression, evaluating suicide risk, and supporting education, but have limitations like complex cases and potential underestimation of suicide risks.","Mahmud Omar, S. Soffer, Alexander W. Charney, I. Landi, Girish N. Nadkarni, Eyal Klang",2024,50,"With their unmatched ability to interpret and engage with human language and context, large language models (LLMs) hint at the potential to bridge AI and human cognitive processes. This review explores the current application of LLMs, such as ChatGPT, in the field of psychiatry. We followed PRISMA guidelines and searched through PubMed, Embase, Web of Science, and Scopus, up until March 2024. From 771 retrieved articles, we included 16 that directly examine LLMs' use in psychiatry. LLMs, particularly ChatGPT and GPT-4, showed diverse applications in clinical reasoning, social media, and education within psychiatry. They can assist in diagnosing mental health issues, managing depression, evaluating suicide risk, and supporting education in the field. However, our review also points out their limitations, such as difficulties with complex cases and potential underestimation of suicide risks. Early research in psychiatry reveals LLMs' versatile applications, from diagnostic support to educational roles. Given the rapid pace of advancement, future investigations are poised to explore the extent to which these models might redefine traditional roles in mental health care.","systematic review","Frontiers in Psychiatry","1","10.3389/fpsyt.2024.1422807","https://consensus.app/papers/applications-of-large-language-models-in-psychiatry-a-omar-soffer/e93c3bb2c9ea5d7f9f947fefff3e5d6a/"
"Efficacy and acceptability of pharmacological, psychosocial, and brain stimulation interventions in children and adolescents with mental disorders: an umbrella review","21 medications and three psychosocial interventions showed efficacy and acceptability in treating mental disorders in children and adolescents, with amphetamines, methylphenidate, and behavioral therapy being the most effective.","C. Correll, S. Cortese, Giovanni Croatto, Francesco Monaco, Damir Krinitski, G. Arrondo, E. Ostinelli, Caroline Zangani, M. Fornaro, A. Estradé, P. Fusar-Poli, A. Carvalho, M. Solmi",2021,106,"Top-tier evidence on the safety/tolerability of 80 medications in children/adolescents with mental disorders has recently been reviewed in this jour-nal. To guide clinical practice, such data must be combined with evidence on efficacy and acceptability. Besides medications, psychosocial inter-ventions and brain stimulation techniques are treatment options for children/adolescents with mental disorders. For this umbrella review, we systematically searched network meta-analyses (NMAs) and meta-analyses (MAs) of randomized controlled trials (RCTs) evaluating 48 medications, 20 psychosocial interventions, and four brain stimulation techniques in children/adolescents with 52 different mental disorders or groups of mental disorders, reporting on 20 different efficacy/acceptability outcomes. Co-primary outcomes were disease-specific symptom reduction and all-cause discontinuation (""acceptability""). We included 14 NMAs and 90 MAs, reporting on 15 mental disorders or groups of mental disorders. Overall, 21 medications outperformed placebo regarding the co-primary outcomes, and three psychosocial interventions did so (while seven outperformed waiting list/no treatment). Based on the meta-analytic evidence, the most convincing efficacy profile emerged for amphetamines, methylphenidate and, to a smaller extent, behavioral therapy in attention-deficit/hyperactivity disorder; aripiprazole, risperidone and several psychosocial interventions in autism; risperidone and behavioral interventions in disruptive behavior disorders; several antipsychotics in schizophrenia spectrum disorders; fluoxetine, the combination of fluoxetine and cognitive behavioral therapy (CBT), and interpersonal therapy in depression; aripiprazole in mania; fluoxetine and group CBT in anxiety disorders; fluoxetine/selective serotonin reuptake inhibitors, CBT, and behavioral therapy with exposure and response prevention in obsessive-compulsive disorder; CBT in post-traumatic stress disorder; imipramine and alarm behavioral intervention in enuresis; behavioral therapy in encopresis; and family therapy in anorexia nervosa. Results from this umbrella review of interventions for mental disorders in children/adolescents provide evidence-based information for clinical decision making.","systematic review","World Psychiatry","1","10.1002/wps.20881","https://consensus.app/papers/efficacy-and-acceptability-of-pharmacological-correll-cortese/31d3d48a305d569c86ba172ab8614f60/"
"Moving More: Physical Activity and Its Positive Effects on Depression and Anxiety in Children and Young People","Regular physical activity can reduce symptoms of depression and anxiety in children and young people, improving their mental health and preventing mental health issues.","Emma Bevan, Craig Sheridan, Sam Botchey, Paul Kelly, Hamish Reid",2025,0,"This project has 2 aims: First, to identify and summarize the most clinically important aspects of the published evidence on physical activity and sport in children and young people for the treatment or prevention of depression, anxiety, or symptoms of these conditions. Second, this study aims to funnel and develop this evidence to create clinically meaningful summaries on the Moving Medicine website and to guide clinicians on the day-to-day conversations clinicians have with children and young people about the benefits of physical activity for mental health. This mixed methods study combines a scoping review with expert clinical review using the knowledge creation funnel component of the KTA framework. We searched Pubmed, OvidSp, Cochrane, OvidEmbase, OvidEmcare and AMED databases using the following search strategy, which included appropriate truncation symbols to account for variations of the search terms and maximize searches: Depression OR depressed OR anxiety OR ""generalised anxiety disorder"" OR anxious* OR ""low mood"" OR ""Mood disorder"" AND Children OR Child OR adolescen* OR teenager OR ""young people*"" OR ""young person*"" AND Exercise OR ""physical activ*"" OR sport OR ""Physically activ*"". Sixty-eight studies were included in this review, and evidence suggested that interventions of varying intensity can reduce symptoms of depression and anxiety in children and young people. The effects of physical activity on other mental health outcomes were also encouraging. The available evidence suggests that physical activity is a promising strategy to improve mental health in children and young people. The literature overwhelmingly supports the benefits of regular physical activity both in the prevention of mental health issues for children and young people and in reduction of symptoms for those with already established symptoms. This review has translated this knowledge into accessible and relevant resources for healthcare professionals to use in their practice.","systematic review","Clinical Journal of Sport Medicine","1","10.1097/jsm.0000000000001311","https://consensus.app/papers/moving-more-physical-activity-and-its-positive-effects-on-bevan-sheridan/9d37b68247895faeb5cd98913d4f9b94/"
"School-based eating disorder prevention programmes and their impact on adolescent mental health: systematic review","School-based eating disorder prevention programs, particularly those focusing on body acceptance, can effectively improve adolescent mental health.","R. Wong, Bianca N. K. Chan, Sok Ian Lai, K. T. Tung",2024,8,"Growing evidence indicates an association between disordered eating and a range of mental health problems, including anxiety, depression and emotional dysregulation. This study aimed to explore whether reducing risk factors for eating disorders, such as body dissatisfaction and low self-esteem, through school-based programmes can enhance adolescent mental health. We searched PubMed, PsycINFO, EMBASE and Web of Science from the date of inception to 15 October 2023. Data were synthesised by using a systematic narrative synthesis framework, and formal assessments were conducted to assess the quality of the included studies. After title/abstract screening and full-text assessment, 13 articles met the pre-specified inclusion criteria, comprising a total of 14 studies (= 5853). Notably, three studies encompassed multiple programmes, leading to the identification of 17 eating disorder prevention programmes. Among these programmes, seven (41%) employed dissonance-based approaches. Topics covered in the programmes included psychoeducation, body acceptance, sociocultural issues, nutrition and physical activities, self-esteem and stress coping. Ten (59%) of the programmes were effective in improving adolescent mental health. Six of the 14 studies (43%) did not specify follow-up time, and quality assessments found the majority to be of either high (five studies, 36%) or fair (eight studies, 57%) quality. The findings from the ten effective programmes consistently support the use of body acceptance strategies in improving the mental health of adolescent students. Brief interventions delivered by trained, non-licensed facilitators appear good for the sustainable implementation of in-school psychological services to support well-being among adolescents.","systematic review","BJPsych Open","1","10.1192/bjo.2024.795","https://consensus.app/papers/schoolbased-eating-disorder-prevention-programmes-and-wong-chan/39f7282962475384888411948918140f/"
"Review: Physical activity interventions for the mental health and well-being of adolescents - a systematic review.","Physical activity interventions can improve psychological well-being and quality of life in adolescents, but their impact on self-esteem is mixed and their impact on mental health problems is less clear.","G. Hale, Luke Colquhoun, D. Lancastle, Nicky Lewis, P. Tyson",2021,82,"Rates of physical activity decline throughout adolescence, and evidence indicates that this has an adverse impact on psychological health. This paper aims to synthesise available evidence for physical activity interventions on the mental health and well-being of young people (11-19 years) from the general population. Nine databases were searched to identify studies published between January 2005 and June 2020: Web of Science, ProQuest Psychology Journals, PsycINFO, Pub Med, ASSIA, CINHAL PLUS, SPORTDiscus, EMBASE and Wiley Online Library. Key search terms included 'physical activity intervention', 'mental health' and 'adolescen*'. Eligible studies were independently screened by two authors based on inclusion/exclusion criteria. Twenty-eight interventions were narratively synthesised in four categories: Quality of Life (QOL), self-esteem, psychological well-being and psychological ill-being (e.g. depression, stress). A large proportion (67.9%) of interventions were multicomponent and combined physical activity with other features such as health education (e.g. nutrition). However, only a limited number (N = 5) specifically addressed mental health. Findings suggest that interventions are useful in improving psychological well-being and QOL, yet evidence for self-esteem is mixed. Although effectiveness in improving well-being is evident, evidence for a reduction in the frequency and severity of mental health problems is less clear. A summary of the overall impact of physical activity interventions on the mental health of young people is presented.","systematic review","Child and adolescent mental health","1","10.1111/camh.12485","https://consensus.app/papers/review-physical-activity-interventions-for-the-mental-hale-colquhoun/bcfd5f17062556d888d2ae15a662d4aa/"
"Mental Health and Well-Being of University Students: A Bibliometric Mapping of the Literature","University students' mental health research has experienced steady growth over the last 45 years, with a focus on pathogenic approaches and seven main research topics.","Daniel Hernández-Torrano, Laura Ibrayeva, J. Sparks, N. Lim, Alessandra Clementi, A. Almukhambetova, Yerden Nurtayev, Ainur Muratkyzy",2020,260,"The purpose of this study is to map the literature on mental health and well-being of university students using metadata extracted from 5,561 journal articles indexed in the Web of Science database for the period 1975-2020. More specifically, this study uses bibliometric procedures to describe and visually represent the available literature on mental health and well-being in university students in terms of the growth trajectory, productivity, social structure, intellectual structure, and conceptual structure of the field over 45 years. Key findings of the study are that research on mental health and well-being in university students: (a) has experienced a steady growth over the last decades, especially since 2010; (b) is disseminated in a wide range of journals, mainly in the fields of psychology, psychiatry, and education research; (c) is published by scholars with diverse geographical background, although more than half of the publications are produced in the United States; (d) lies on a fragmented research community composed by multiple research groups with little interactions between them; (e) is relatively interdisciplinary and emerges from the convergence of research conducted in the behavioral and biomedical sciences; (f) tends to emphasize pathogenic approaches to mental health (i.e., mental illness); and (g) has mainly addressed seven research topics over the last 45 years: positive mental health, mental disorders, substance abuse, counseling, stigma, stress, and mental health measurement. The findings are discussed, and the implications for the future development of the field are highlighted.","systematic review","Frontiers in Psychology","2","10.3389/fpsyg.2020.01226","https://consensus.app/papers/mental-health-and-wellbeing-of-university-students-a-hern%C3%A1ndez-torrano-ibrayeva/afe001c90b6953c8a37bb1106d2fa031/"
"Epigenetic modulation by life–style: advances in diet, exercise, and mindfulness for disease prevention and health optimization","Mindfulness, balanced diets, and regular physical activity can improve metabolic, cardiovascular, and mental health by influencing gene expression through epigenetic changes.","José Ostaiza-Cardenas, Andrea C. Tobar, S. C. Costa, Diana Sofia Calero, Alisson López-Carrera, Fátima German Bermúdez, Andrea Orellana-Manzano",2025,6,"Socio-economic and environmental factors significantly influence health by driving epigenetic changes that alter genetic expression and impact disease prevention. Lifestyle elements such as diet, exercise, mindfulness, and environmental exposure play crucial roles in modulating these mechanisms. A systematic review of studies from the past 13 years, conducted under PRISMA guidelines, examined interventions, epigenetic outcomes, and health impacts. Mindfulness practices, particularly meditation, were found to regulate DNA methylation, reducing stress and inflammation. Dietary interventions, such as the Mediterranean and DASH diets, enhanced health biomarkers and slowed epigenetic aging through favorable DNA methylation. Physical activities, such as high-intensity interval training and hybrid training, induced epigenetic modifications, improving metabolic function, mitochondrial biogenesis, and insulin sensitivity. These findings emphasize the importance of adopting modern lifestyle choices to promote health and prevent chronic diseases by influencing gene expression. Combining mindfulness, balanced diets, and regular physical activity offers substantial benefits for metabolic, cardiovascular, and mental health. However, more research is needed to understand the long-term effects of lifestyle factors on epigenetics and to develop personalized strategies that optimize disease prevention and overall wellbeing.","systematic review","Frontiers in Nutrition","1","10.3389/fnut.2025.1632999","https://consensus.app/papers/epigenetic-modulation-by-life%E2%80%93style-advances-in-diet-ostaiza-cardenas-tobar/c1b031aaf829510a8cef9fb994138835/"
