Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Executive control from healthy ageing to cognitive impairment: A systematic review of stroop and simon effects using psychophysiological and imaging techniques","Stroop and Simon effects help distinguish between healthy ageing and cognitive impairment, with increased prefrontal cortex activity supporting task performance in healthy ageing and reduced activity in cognitive impairment.","G. E. Cipriani, Sara Molfese, Fabio Giovannelli, B. Güntekin, Neri Vitali, Rachele Marcato, Martina Amanzio",2025,3,"","systematic review","Neuroscience & Biobehavioral Reviews","1","10.1016/j.neubiorev.2025.106121","https://consensus.app/papers/executive-control-from-healthy-ageing-to-cognitive-cipriani-molfese/be7f0bde14f252978ca5dcc848208820/"
"Feasibility of lifestyle interventions for cognition in adults with low education","High polyphenol snacks and online cognitive training are feasible for dementia prevention in adults with low education, but improvements do not differ significantly between groups.","Daniel O Clark, Huiping Xu, Christy C. Tangney, Annie W. Lin, S. Risacher, A. Saykin, Robert V Considine, Holly J Garringer, Lyndsi R. Moser, Amy Carter, Catherine M. Miller, Briana N Sprague, Christopher M Callahan, Frederick W. Unverzagt",2025,0,"We report the feasibility and cognitive outcomes of a stage 1b randomized trial testing 3 months of home-delivered high polyphenol snacks (e.g., nuts, berries) and online speed of processing training among older adults with 12 or fewer years of education. One hundred eighty participants were randomized to polyphenol-rich snacks and online cognitive training, polyphenol snacks and online control games, control snacks and cognitive training, or control snacks and control games. The outcomes were feasibility of recruitment, retention, and adherence (RRA) and change in a cognitive composite score. Feasibility goals for RRA were met. Improvements in the cognitive score were evident in all groups (effect sizes ranged from 0.15-0.35) but improvements did not differ significantly between arms. Dementia prevention trials with longer intervention and follow-up focused on adults with limited formal education should be considered given the observed cognitive gains in those with elevated risk. ClinicalTrials.gov (NCT03419052). The study focused on adults with low education; a group with a high risk for cognitive decline. Two interventions were tested in a randomized trial design that included two controls. Nutrition intervention was designed with input from adults with limited education. A cognitive composite score was formed from five established cognitive tests. The study establishes the feasibility of dementia prevention targeting adults with low education.","rct","Alzheimer's & Dementia","1","10.1002/alz.70232","https://consensus.app/papers/feasibility-of-lifestyle-interventions-for-cognition-in-clark-xu/b0a7be6a4df05aa2ae4f698b6a7bacd6/"
"Neuropsychological assessment, intervention, and best practices for women with non-Central nervous system cancer: A scoping review of current standards","Women undergoing cancer treatment face unique cognitive challenges due to hormonal alterations, chemotherapeutic differences, and psychosocial risk factors, requiring specific neuropsychological support.","Hannah B VanLandingham, Rachael L Ellison, Nataliya Turchmanovych-Hienkel, Demy Alfonso, Alison Oh, Erin T. Kaseda, Karen Basurto, P. K. Tse, Humza Khan",2024,2,"Existing literature has sought to characterize the broad cognitive impact of non-central nervous system cancer and its treatment, including chemotherapy, radiation, surgery, and hormonal regulation. However, despite the frequency of women that are diagnosed with breast and gynecological cancer, there is limited research on the specific cognitive experiences of women undergoing cancer treatment. Presently, the current literature lacks concise guidance for neuropsychologists to support the cognitive health of women facing cancer, despite the acknowledged impact of cancer interventions and chronic illness on cognitive outcomes.Applying scoping review criteria outlined by Peters et al. (2015) and adhering to Preferred Reporting Items for Systemic Reviews and Meta-Analysis (PRISMA) guidelines, we conducted a comprehensive examination of literature spanning multiple databases () with a focus on the cognitive impact of cancer treatment on women.Women are subject to unique treatment-related outcomes due to the impact of hormonal alterations, differences in metabolization of certain chemotherapies, and psychosocial risk factors. Despite the known impact of cancer intervention, chronic illness, and cancer-related sequelae on cognitive outcomes, the current literature does not parsimoniously outline best practices for neuropsychologists to promote the health of women experiencing cancer. The current paper (1) provides an overview of the cognitive implications of cancer treatment with an intentional focus on cancers that are more prevalent in women versus men, (2) addresses the characteristics of this impact for women undergoing cancer intervention(s), and (3) provides possible intervention and treatment strategies for mental health providers and neuropsychologists.","systematic review","The Clinical Neuropsychologist","1","10.1080/13854046.2024.2343147","https://consensus.app/papers/neuropsychological-assessment-intervention-and-best-vanlandingham-ellison/bef43e8f498155b185420e6fdbca14d1/"
"Efficacy and Concurrent Validity of Computerized Brain Training Based on Everyday Living (BTEL) Based on Instrumental Activities of Living for Cognitively Healthy Old Individuals: A Preliminary Study","The Brain Training Based on Everyday Living (BTEL) shows modest efficacy in enhancing cognitive capacity for Instrumental Activities of Daily Living in cognitively healthy old individuals.","Takashi Asada, Mieko Tanaka, Wataru Araki, Adam Jon Lebowitz, Tatsuyuki Kakuma",2024,1,"Interventions to prevent or attenuate cognitive decline and dementia in older adults are becoming increasingly important. Recently, cognitive training exercise can be via computer or mobile technology for independent or home use. Recent meta-analysis has reported that Computerized Cognitive Training (CCT) is effective at enhancing cognitive function in healthy older and Alzheimer's disease adults, although little is known about individual characteristics of each computerized program. We developed a new CCT named Brain Training Based on Everyday Living (BTEL) to enhance cognitive capacity for Instrumental Activities of Daily Living (IADL). We aim to evaluate the efficacy of the BTEL among cognitively healthy old individuals and to explore its concurrent validity and construct concept. We conducted a double-blind study where 106 individuals aged 65 years and older (intervened = 53, control = 53) worked on the active and placebo tasks three times a week over three months (clinical trial: UMIN000048730). The main results were examined using ANCOVA and calculating correlation coefficients. We found no effect on total score of the three tests; however, there was significant effect for the BTEL on: recognition in MMSE, and immediate recall in HDSR. The tasks are associated with prefrontal cortex. In addition, correlations indicated that each BTEL domain had some validity as a cognitive assessment tool. Different from previous CCT, we determined the neuropsychological characteristics of specific cognitive tasks of the BTEL to a certain degree. We found modest efficacy of the BTEL in cognitively healthy old individuals and confirmed its concurrent validity and the conceptual construct.","rct","Journal of Alzheimer's Disease","1","10.3233/jad-231165","https://consensus.app/papers/efficacy-and-concurrent-validity-of-computerized-brain-asada-tanaka/3ca38ab53ea95622a8b46236f8df6950/"
"Interactive Serious Games for Cognitive Training of Older Adults: A Systematic Review","Digital serious games show potential in cognitive training for older adults, with factors like interactive technologies, user profiles, and motivation influencing effectiveness.","Giulio Canapa, Fabio Paternò, C. Santoro",2025,4,"Current projections indicate that many countries worldwide are experiencing an increase in the older adult population. Thus, it is important to develop methodologies and tools to improve the quality of life of aging people in terms of their cognitive, social, and physical well-being. An area that is currently showing considerable potential in coping with cognitive decline associated with the aging process is digital serious games. Recent years have witnessed a significant attention increase toward this topic with contributions from several research communities. Although some previous work aimed to synthesize the main findings in related areas, a focused and systematic review categorizing and discussing the literature on cognitive training for older adults is still lacking. To this aim, we selected 113 relevant articles from four international databases. We analyzed them on different relevant dimensions, such as the interactive technologies employed in the games, the activities supported, the user profiles participating in the studies, the factors influencing user engagement and motivation, and the effects of training on the addressed cognitive functions. The analysis of the above dimensions is useful to uncover the factors that distinguish successful cognitive interventions from less effective ones and to facilitate the creation of engaging training programs tailored to the needs of older adults. At the same time, by highlighting promising avenues for further research, the review provides useful indications to researchers and practitioners interested in this field.","systematic review","IEEE Transactions on Computational Social Systems","1","10.1109/tcss.2025.3532307","https://consensus.app/papers/interactive-serious-games-for-cognitive-training-of-older-canapa-patern%C3%B2/f072b969c03553b8ae0e5b2d21355bec/"
"Promoting Daily Engagement in Meaningful Activity (DEMA) for people with cognitive impairment and their caregivers: Protocol for a randomized clinical trial","The Daily Engagement in Meaningful Activity (DEMA) intervention may improve life satisfaction, activity performance, decrease depressive symptoms, and anxiety, and reduce caregiver burden in older adults with cognitive impairment.","Amy Katz, Pei-Shiu Chang, Sujuan Gao, L. Apostolova, Richard Passey, Ziyi Yang, Dane Ceniza, Yvonne Lu",2025,0,"","rct","Contemporary clinical trials","1","10.1016/j.cct.2025.107836","https://consensus.app/papers/promoting-daily-engagement-in-meaningful-activity-dema-katz-chang/3f05fb86538f58e7929a6cf288fc7576/"
"Cognitive Training with Neurofeedback Using NIRS Improved Cognitive Functions in Young Adults: Evidence from a Randomized Controlled Trial","Cognitive training with neurofeedback using NIRS upregulation strategy improves cognitive functions in young adults compared to cognitive training alone and active control groups.","R. Nouchi, Haruka Nouchi, J. Dinet, R. Kawashima",2021,25,"(1) Background: A previous study has shown that cognitive training with neurofeedback (CT-NF) using down-regulation improves cognitive functions in young adults. Neurofeedback has two strategies for manipulating brain activity (down-regulation and upregulation). However, the benefit of CT-NF with the upregulation of cognitive functions is still unknown. In this study, we investigated whether the upregulation of CT-NF improves a wide range of cognitive functions compared to cognitive training alone. (2) Methods: In this double-blinded randomized control trial (RCT), 60 young adults were randomly assigned to one of three groups: CT-NF group, CT alone group, and an active control (ACT) group who played a puzzle game. Participants in the three groups used the same device (tablet PC and 2ch NIRS (near-infrared spectroscopy)) and performed the training game for 20 min every day for four weeks. We measured brain activity during training in all groups, but only CT-NFs received NF. We also measured a wide range of cognitive functions before and after the intervention period. (3) Results: The CT-NF groups showed superior beneficial effects on episodic memory, working memory, and attention compared to the CT alone and ACT groups. In addition, the CT-NF group showed an increase in brain activity during CT, which was associated with improvements in cognitive function. (4) Discussion: This study first demonstrated that the CT-NF using the upregulation strategy has beneficial effects on cognitive functions compared to the CT alone. Our results suggest that greater brain activities during CT would enhance a benefit from CT.","rct","Brain Sciences","2","10.3390/brainsci12010005","https://consensus.app/papers/cognitive-training-with-neurofeedback-using-nirs-nouchi-nouchi/45a2437ad1975c9c9efc49375e0f7e6e/"
"Comparative efficacy of various exercise interventions on cognitive function in patients with mild cognitive impairment or dementia: A systematic review and network meta-analysis","Resistance exercise is the most effective exercise type for slowing cognitive decline in patients with cognitive dysfunction, while multicomponent exercise is optimal for protecting global cognition and executive function in patients with mild cognitive impairment.","Xiuxiu Huang, Xiaoyan Zhao, Bei Li, Ying Cai, Shifang Zhang, Qiaoqin Wan, F. Yu",2021,246,"","meta-analysis","Journal of Sport and Health Science","1","10.1016/j.jshs.2021.05.003","https://consensus.app/papers/comparative-efficacy-of-various-exercise-interventions-huang-zhao/1a9e06cde7e852c79e5f8058af5290fa/"
"Prevalence of cognitive impairment following chemotherapy treatment for breast cancer: a systematic review and meta-analysis","1 in 3 breast cancer survivors may have clinically significant cognitive impairment, with higher prevalence when considering self-reported patient experience.","A. Whittaker, Rebecca P. George, L. O’Malley",2021,139,"Breast cancer survival rates have markedly improved. Consequently, survivorship issues have received increased attention. One common sequel of treatment is chemotherapy-induced cognitive impairment (CICI). CICI causes a range of impairments that can have a significant negative impact on quality of life. Knowledge of the prevalence of this condition is required to inform survivorship plans, and ensure adequate resource allocation and support is available for sufferers, hence a systematic review of prevalence data was performed. Medline, Scopus, CINAHL and PSYCHInfo were searched for eligible studies which included prevalence data on CICI, as ascertained though the use of self-report, or neuropsychological tests. Methodological quality of included studies was assessed. Findings were synthesised narratively, with meta-analyses being used to calculate pooled prevalence when impairment was assessed by neuropsychological tests. The review included 52 studies. Time-points considered ranged from the chemotherapy treatment period to greater than 10 years after treatment cessation. Summary prevalence figures (across time-points) using self-report, short cognitive screening tools and neuropsychological test batteries were 44%, 16% and 21-34% respectively (very low GRADE evidence). Synthesised findings demonstrate that 1 in 3 breast cancer survivors may have clinically significant cognitive impairment. Prevalence is higher when self-report based on patient experience is considered. This review highlights a number of study design issues that may have contributed to the low certainty rating of the evidence. Future studies should take a more consistent approach to the criteria used to assess impairment. Larger studies are urgently needed.","meta-analysis","Scientific Reports","1","10.1038/s41598-022-05682-1","https://consensus.app/papers/prevalence-of-cognitive-impairment-following-whittaker-george/b92eed30327d510a9bdb014537f5c97f/"
"The impact of multidomain interventions on cognitive and physical function in older adults with subjective cognitive decline: a meta‑analysis and systematic review","Multidomain interventions effectively improve executive function and memory in older adults with subjective cognitive decline, but do not significantly impact global cognition or physical performance.","Qing Yi, Wei Wang, Yufei Qi, Chengwei Yang, Mengyun Sui, Kun Meng, Shanguang Zhao",2025,3,"This study aimed to examine the efficacy of multidomain interventions compared to control and nutritional interventions in older adults with subjective cognitive decline (SCD). Four databases were searched for relevant literature. PubMed, Embase, Cochrane Library, and Web of Science databases were searched for relevant studies. Randomized controlled trials that examined the effects of multidomain interventions on cognitive and physical function in older adults with SCD were included. This study included six eligible studies with 1,767 participants. The results indicated that multidomain interventions significantly improved executive function and memory but did not significantly impact global cognition and physical performance compared to the control group. In addition, significant enhancements were observed in executive function and memory when compared to single nutritional interventions. The findings revealed that multidomain interventions could effectively improve executive function and memory in older adults with SCD. Further studies with robust designs, particularly those comparing single-domain interventions, are needed to investigate the effects and underlying mechanisms.","meta-analysis","PeerJ","1","10.7717/peerj.19588","https://consensus.app/papers/the-impact-of-multidomain-interventions-on-cognitive-and-yi-wang/df9ff2470da75d1597046790928b3311/"
"Improvement of neuropsychological and cognitive functions in older adults through transcranial vibroacoustic stimulation: a double blind, randomized, comparative trial","Transcranial vibroacoustic stimulation at 40 Hz significantly improves cognitive function and reduces depressive symptoms in older adults, with potential clinical applicability.","Jang-Han Bae, Jae-Young Ha, J. Choung, Min-Woo Cho, Byung-In Oh, K. Lee, Y. Youn, SangYun Kim, Dong-Keun Song, Chang-Ho Shin",2025,2,"Cognitive impairments are critical global public health issues. Recent research has focused on developing non-invasive methods for cognitive enhancement with the potential to slow cognitive decline. This study aimed to explore the effects of transcranial vibroacoustic stimulation (tVAS) on neuropsychological and cognitive functions in older adults. This double-blind, randomization, comparative trial applied tVAS at frequencies of 20 or 40 Hz for 30 min per day over an 8-week period using a novel tVAS device. Neuropsychological assessments, saliva cortisol levels, electroencephalography (EEG), and event-related potentials (ERP) were evaluated before and after the intervention. Following the tVAS intervention, total scores on the consortium to establish a registry for Alzheimer's disease-Korean version (CERAD-K) 1 and 2 indicated a significant overall improvement in cognitive function in both the 20 and 40 Hz tVAS groups (< 0.01 and< 0.05, respectively). Center for epidemiologic studies depression scale (CES-D) scores after 40 Hz tVAS showed a significant reduction in depressive symptoms compared to baseline (= 0.045), while no significant differences were observed in the 20 Hz group. Individual-level analyses showed that 40 Hz tVAS, but not 20 Hz, increased power across all EEG frequency bands and enhanced N100 and P200 ERP component amplitudes. Group-level comparisons revealed pronounced differences in the gamma band and a significant increase in P200 amplitude in the 40 Hz group. Individual-level EEG and ERP analyses suggest that 40 Hz tVAS enhances neural plasticity, and early-stage sensory processing efficiency. Group-level comparisons further support the successful induction of gamma entrainment, potentially promoting brain network synchronization and increased sensitivity to high-frequency auditory stimuli. While the 40 Hz tVAS intervention demonstrated potential cognitive and affective benefits with favorable safety characteristics, larger-scale studies are needed to confirm its clinical applicability. https://cris.nih.go.kr/, identifier registration KCT0010055.","rct","Frontiers in Aging Neuroscience","2","10.3389/fnagi.2025.1526088","https://consensus.app/papers/improvement-of-neuropsychological-and-cognitive-bae-ha/f13c1cc566e15df7b46b7b0cb2609071/"
"Cognitive benefits of the attentional vs exergame training in older adults","Attentional Computerized Cognitive Training (ATT-CCT) is an effective tool for enhancing cognitive abilities in older healthy adults, with stable benefits over time.","Beatrice Moret, A. Kolasinska, Massimo Nucci, G. Campana, F. Zini, M. Gaspari, F. Stablum",2023,4,"The present study aimed at comparing the effectiveness of an Attentional Computerized Cognitive Training and a commercial Exergame Training. Eighty-four healthy older adults took part in the study. They were randomly assigned to one of the following conditions: Attentional Computerized Cognitive Training (ATT-CCT), Exergame Training (EXERG-T), or passive Control Group (CG). Participants assigned to the experimental groups underwent 8 laboratory-based sessions-lasting approximately 45 min each-of the respective training activity. A battery of cognitive tests was assessed before, after, and 3 months following the intervention phase. The results showed that just the ATT-CCT improved participants' performance, specifically within attention, processing speed, verbal learning and memory. While both intervention groups revealed improved memory self-perception and decreased self-reported absent-mindedness, only the benefits following the ATT-CCT proved to be stable over time. The results suggested that our ATT-CCT may be an effective tool for enhancing cognitive abilities in older healthy adults.","rct","Aging & Mental Health","1","10.1080/13607863.2023.2228220","https://consensus.app/papers/cognitive-benefits-of-the-attentional-vs-exergame-moret-kolasinska/bf755cf1254e5506837ce7c1ad725a1a/"
"Interventions supporting the translation of gerontological evidence into practice to optimize functional outcomes for hospitalized older adults: A scoping review","Interventions addressing care processes, built environment, administration, leadership support, and discharge/transition planning can improve functional outcomes for hospitalized older adults.","Kathleen F. Hunter, Jeffrey I. Butler, Shovana Shrestha, C. A. Jones, Adrian Wagg, N. Millar, Frances Carr, S. Dahlke",2025,1,"Hospitalized older adults are at risk for both physical and cognitive functional decline. To support the implementation of interventions optimizing their function, both healthcare professional knowledge and other factors that may impact practice change should be addressed. The objective of this study was to examine the characteristics and type of interventions supporting the translation of gerontological evidence into practice to optimize functional outcomes for hospitalized older adults. This scoping review used the guidelines recommended by Peters et al. Six electronic databases were searched from database inception to 2024. Included studies were primary research studies that 1) described an educational intervention for healthcare professionals as part of an initiative to promote practice change and 2) assessed functional outcomes (physical and/or cognitive). Thirty-eight studies were deemed eligible. Numerous interventions to support implementation of knowledge to improve functional outcomes were identified. In addition to educational strategies, other interventions addressed care processes, changes to the built environment, administration/management support, leadership support/facilitation, and discharge/transition planning. Studies employed a range of measures to assess functional outcomes among hospitalized older adults. Older studies tended to focus on nurse-driven interventions, and newer ones on interprofessional interventions. Knowledge gaps were highlighted in terms of theory, research designs, intervention descriptions, country representation, policy, environmental changes, and leadership roles. Future evaluations of interventions to enhance older adults' functioning should examine effectiveness and compare single- and multi-intervention programs. Strategies based on implementation science theory are needed to ensure successful uptake of effective interventions, while also addressing real-world issues in hospital units, such as short staffing, resource constraints, and overcrowding.","systematic review","PLOS One","1","10.1371/journal.pone.0324953","https://consensus.app/papers/interventions-supporting-the-translation-of-hunter-butler/6cf47f5841d551caa2c57898cf2c3424/"
"Efficacy of a video game for promoting active and healthy aging (Initial Version): a randomized controlled trial","A cognitive-behavioral intervention delivered through a video game effectively promotes active and healthy aging, improving overall health, well-being, and memory function compared to an online information control group.","Vanessa Blanco, Patricia Otero, Tania Cotardo, Queila Bouza, Ángela J. Torres, F. Vázquez",2025,1,"Population aging presents challenges for physical, mental, and social health. Serious video games have emerged as promising tools to promote active aging; however, evidence regarding their efficacy remains limited. No prior studies have integrated mood-related aspects, cognitive stimulation, and healthy lifestyle habits into a single intervention. This study aimed to assess the efficacy of a cognitive-behavioral program for promoting holistic active aging, delivered through a video game. A total of 98 participants aged 45 and older were randomly assigned to either a cognitive-behavioral intervention group delivered through a video game (n = 44) or an online information control group (n = 54). The intervention group received eight 70-min weekly modules. The control group accessed active aging-related information via a smartphone app with a similar structure and duration. Data were collected pre- and post-intervention by blinded evaluators and through the online platform, assessing health status (general health, bodily pain, physical function, physical role, vitality, social function, emotional role, mental health, physical health factor, and mental health factor), emotional well-being, self-reported memory (satisfaction, ability, and strategies), dietary habits, physical activity, and sleep hygiene behaviors. In the intervention group, significant pre-post differences were found in general health (p = .006), mental health (p = .006), mental health factor (p = .047), emotional well-being (p = .006), satisfaction with memory function (p = .013), frequency of mnemonic strategy use (p = .046), total self-reported memory score (p = .042), physical activity (p = .003), and sleep hygiene (p = .030). Moreover, post-intervention analyses revealed significant improvements in general health (p = .005), bodily pain (p = .016), vitality (p = .002), social function (p = .010), physical health factor (p = .045), frequency of mnemonic strategy use (p = .035), and sleep hygiene (p = .004) in the intervention group compared to the control. Findings support the efficacy of the cognitive-behavioral intervention delivered through an innovative interactive video game as an effective tool for fostering active and healthy aging. This approach not only demonstrates a positive impact on participants' well-being but also highlights the potential of technology in promoting health and well-being from midlife onward. Code NCT03643237 (Registration date 08/05/2018, https://clinicaltrials.gov/study/NCT03643237 ).","rct","BMC Public Health","1","10.1186/s12889-025-23792-z","https://consensus.app/papers/efficacy-of-a-video-game-for-promoting-active-and-healthy-blanco-otero/c3471438f5a55416a907d36813c23ea1/"
"Optimization of Transcranial Direct Current Stimulation Protocols for Enhancing Cognitive Function in Healthy Older Adults: A Systematic Review","TDCS shows promise as a non-invasive intervention for improving cognitive health in healthy older adults, but further research is needed to optimize stimulation protocols and personalize interventions.","Zeinab Fathipour-Azar, Jafar Masumi, Fatemeh Fekar Gharamaleki, Mersad Ery, Elahe Mousavi",2025,0,"Context: This systematic review evaluated the efficacy of transcranial direct current stimulation (tDCS) in enhancing cognitive function in healthy older adults. Objectives: The review focused on identifying optimal stimulation protocols and factors influencing individual responsiveness. Data Sources: A comprehensive literature search was conducted across PubMed, Google Scholar, Web of Science, and Scopus databases to identify English-language randomized controlled trials (RCTs) published between 2015 and 2025 involving healthy adults aged 65 and older receiving tDCS interventions targeting cognitive outcomes. Study Selection: Screening and selection were conducted according to the PRISMA guidelines. Two independent reviewers assessed the methodological quality of the included RCTs using the Cochrane Risk of Bias Tool version 2 (RoB 2). Data Extraction: Data extraction covered participant demographics, detailed tDCS parameters (intensity, session number, duration, electrode placement), and cognitive outcomes. Quantitative synthesis revealed a pooled standardized mean difference (SMD) of 0.35 [95% confidence interval (CI): 0.12 - 0.58], favoring active tDCS over sham, particularly for working memory improvement following interventions of at least ten sessions at an intensity of 2 mA. Results: From 2,359 initial records, 13 studies involving 647 participants met the inclusion criteria. Most studies applied tDCS at intensities of 1 - 2 mA over the prefrontal cortex and assessed working memory, executive function, and verbal fluency. Interventions with ten or more sessions at 2 mA showed more consistent working memory improvements compared to sham controls. Conclusions: The tDCS shows promise as a non-invasive intervention to support cognitive health in healthy older adults. However, outcome heterogeneity highlights the need for further research to optimize stimulation protocols and personalize interventions. Future studies should aim to standardize methodologies and examine the interplay between stimulation parameters and participant characteristics to maximize cognitive benefits.","systematic review","Middle East Journal of Rehabilitation and Health Studies","4","10.5812/mejrh-163727","https://consensus.app/papers/optimization-of-transcranial-direct-current-stimulation-fathipour-azar-masumi/c5a10270abe15522989b6de9b7d5933f/"
"A video-game based cognitive training for breast cancer survivors with cognitive impairment: A prospective randomized pilot trial","A web-based cognitive training video game can improve cognitive functioning in breast cancer survivors with cognitive impairment, but its exact role in this process remains uncertain.","A. Bellens, E. Roelant, B. Sabbe, M. Peeters, Peter A. van Dam",2020,46,"","rct","The Breast : official journal of the European Society of Mastology","1","10.1016/j.breast.2020.06.003","https://consensus.app/papers/a-videogame-based-cognitive-training-for-breast-cancer-bellens-roelant/f1cba777f22152db9289bc7c72310bae/"
"A network meta-analysis comparing the effects of exercise and cognitive training on executive function in young and middle-aged adults","Combined exercise and working memory training provide the greatest benefits for working memory in young and middle-aged adults, while endurance exercise shows no significant improvement in executive function.","S. Ludyga, Steffen Held, Ludwig Rappelt, L. Donath, Stefanie Klatt",2022,26,"In young and middle-aged adults, executive function is associated with success in work-life and mental health. Physical activity with and without cognitive training has the potential to benefit executive function, but its relative effectiveness remains unclear. This network meta-analysis compares the effectiveness of different exercise and cognitive training types and their combination on executive function in young and middle-aged adults. PubMed, Web of Science, MEDLINE, Cochrane, PsycINFO, and SPORTDiscus were searched for experimental studies that compared pre- to posttest changes in inhibitory control and/ or working memory between one or more intervention groups and a control group. Interventions were ranked on their relative effectiveness using P-scores. Study quality was rated using the PEDro scale. Forty-six studies were included and yielded 30 and 70 pair-wise effect sizes for the inhibitory control and working memory networks, respectively. With one exception, all studies were of high quality. Combined exercise and working memory training induced the greatest benefits for working memory (standardized mean differences, SMD = 0.59), whereas training a single executive function (SMD = 0.32) was most effective for inhibitory control. The effectiveness of working memory training (SMD ≥ 0.27) and coordinative exercise (SMD ≥ 0.20-0.29) ranked second and third for both executive function outcomes. In contrast, the effectiveness of endurance exercise was comparable to active controls on both networks. In young and middle-aged adults, exercise with coordinative demands seems to have an effectiveness similar to working memory training. The combination of exercise and cognitive training further increases executive function benefits.Despite a developmental peak of executive function in young adulthood, this cognitive domain can be trained by exercise and cognitive trainingExercise with coordinative demands and working memory training benefit inhibitory control and working memory to a similar extentThe combination of exercise and working memory training elicited even greater benefits for working memoryYoung and middle-aged adults cannot expect executive function benefits following endurance exercise.","meta-analysis","European Journal of Sport Science","1","10.1080/17461391.2022.2099765","https://consensus.app/papers/a-network-metaanalysis-comparing-the-effects-of-exercise-ludyga-held/79c031372e44527caac2f3847290301c/"
"Rationale and protocol of the LEAD 2.0 study: a randomized controlled trial assessing the feasibility of a virtually delivered 6-month exercise and nutrition intervention in older adults with subjective cognitive decline (SCD)","The LEAD 2.0 study aims to establish the feasibility of a 6-month virtual exercise and healthy diet intervention for older adults with subjective cognitive decline, potentially reducing dementia risk.","Bobby Neudorf, N. Koblinsky, Krista Power, Malcom Binns, A. Fiocco, S. Rotenberg, S. Marzolini, Paul Oh, Jane Thornton, F. Ajwani, Kylie Sullivan, Stéphanie Chevalier, Caryl Russell, Guylaine Ferland, N. D. Anderson, Laura E Middleton",2025,1,"With growing prevalence of dementia worldwide, dementia risk reduction is a key interest of the World Health Organization's Global Dementia Action Plan. Subjective cognitive decline (SCD) is a prominent predictor of future dementia diagnosis. Therefore, people with SCD are an important group for dementia prevention intervention. Exercise and healthy diet are associated with a 30-60% decrease in dementia risk in longitudinal studies. Technological advances yield the potential of trials that deliver lifestyle interventions virtually, reaching people in a wide geographical spread. However, the feasibility of large-scale virtual trials still needs to be established. This trial aims to examine the feasibility of a factorial randomized controlled trial exploring a 6-month virtual, exercise and healthy diet intervention. Secondary objectives will examine whether feasibility outcomes vary by gender or technology access. We will recruit 140 older adults (65 + years) with SCD, who will receive a combination of Aerobic and Resistance Exercise (EX) or Stretching and Toning (STRETCH) and either Diet Counseling (DIET) or Brain Health Education (ED). Participants will be randomized to four weekly hours of one of four intervention arms: (1) EX and DIET; (2) EX and ED; (3) STRETCH and DIET; or (4) STRETCH and ED. EX will include moderate intensity aerobic and resistance training. DIET will instruct participants in brain healthy food choices. Assessments will be performed virtually at baseline, 6 months (post-intervention), and 12 months. Feasibility will be measured by recruitment rate, adherence, and retention. Established feasibility will set the stage for a definitive trial. Feasibility results will also inform future virtual programs/services. In the long-term, if the interventions are feasible and beneficial, this intervention model could scale up and spread quickly to reach at-risk individuals for the purpose of dementia risk reduction. The Lifestyle, Exercise, and Diet (LEAD 2.0) study is registered with the US National Institutes of Health clinical trials registry (ClinicalTrials.gov identifier NCT06078748). This report complies with the Standard Protocol Items: Recommendations for Interventional Trials (SPIRIT) statement.","rct","Pilot and Feasibility Studies","2","10.1186/s40814-025-01626-4","https://consensus.app/papers/rationale-and-protocol-of-the-lead-20-study-a-randomized-neudorf-koblinsky/ef869ece73ef5d329a5c13912ceabbd2/"
